"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2017","35","Ozone","San Francisco","06-075-0005","AQS","6","35",".","28","10"
"01/02/2017","35","Ozone","San Francisco","06-075-0005","AQS","7","35",".","17","32"
"01/03/2017","32","Ozone","San Francisco","06-075-0005","AQS","7","32",".","9","17"
"01/04/2017","29","Ozone","San Francisco","06-075-0005","AQS","7","29",".","3","17"
"01/05/2017","31","NO2","San Francisco","06-075-0005","AQS","8","26",".","16","31"
"01/06/2017","26","NO2","San Francisco","06-075-0005","AQS","8","25",".","23","26"
"01/07/2017","28","Ozone","San Francisco","06-075-0005","AQS","8","28","6","15","21"
"01/08/2017","33","Ozone","San Francisco","06-075-0005","AQS","6","33",".","0","5"
"01/09/2017","39","Ozone","San Francisco","06-075-0005","AQS","8","39",".","2","16"
"01/10/2017","40","Ozone","San Francisco","06-075-0005","AQS","8","40",".","5","12"
"01/11/2017","37","Ozone","San Francisco","06-075-0005","AQS","7","37",".","13","25"
"01/12/2017","28","Ozone","San Francisco","06-075-0005","AQS","8","28",".","17","28"
"01/13/2017","39","PM2.5","San Francisco","06-075-0005","AQS","10","17",".","39","27"
"01/14/2017","35","PM2.5","San Francisco","06-075-0005","AQS","10","20",".","35","24"
"01/15/2017","57","PM2.5","San Francisco","06-075-0005","AQS","9","18",".","57","26"
"01/16/2017","66","PM2.5","San Francisco","06-075-0005","AQS","10","16",".","66","25"
"01/17/2017","82","PM2.5","San Francisco","06-075-0005","AQS","10","10",".","82","33"
"01/18/2017","56","PM2.5","San Francisco","06-075-0005","AQS","10","41",".","56","27"
"01/19/2017","37","Ozone","San Francisco","06-075-0005","AQS","3","37","22","30","14"
"01/20/2017","39","Ozone","San Francisco","06-075-0005","AQS","2","39",".","22","34"
"01/21/2017","39","Ozone","San Francisco","06-075-0005","AQS","2","39",".","25","7"
"01/22/2017","36","Ozone","San Francisco","06-075-0005","AQS","2","36",".","23","15"
"01/23/2017","36","NO2","San Francisco","06-075-0005","AQS","3","32",".","23","36"
"01/24/2017","34","NO2","San Francisco","06-075-0005","AQS","5","28",".","27","34"
"01/25/2017","31","NO2","San Francisco","06-075-0005","AQS","6","30",".","21","31"
"01/26/2017","41","PM2.5","San Francisco","06-075-0005","AQS",".","22",".","41","35"
"01/27/2017","33","PM2.5","San Francisco","06-075-0005","AQS","7","24",".","33","33"
"01/28/2017","51","PM2.5","San Francisco","06-075-0005","AQS","6","24",".","51","30"
"01/29/2017","47","PM2.5","San Francisco","06-075-0005","AQS","7","25",".","47","33"
"01/30/2017","57","PM2.5","San Francisco","06-075-0005","AQS","8","19",".","57","42"
"01/31/2017","80","PM2.5","San Francisco","06-075-0005","AQS","8","17","38","80","38"
"02/01/2017","78","PM2.5","San Francisco","06-075-0005","AQS","7","21",".","78","32"
"02/02/2017","31","Ozone","San Francisco","06-075-0005","AQS","5","31",".","18","22"
"02/03/2017","38","Ozone","San Francisco","06-075-0005","AQS","3","38",".","12","7"
"02/04/2017","35","Ozone","San Francisco","06-075-0005","AQS","3","35",".","19","16"
