"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2017","54","PM2.5","Stockton-Hazelton","06-077-1002","AQS",".","36","16","54","19"
"01/02/2017","38","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","30","9","38","24"
"01/03/2017","52","PM2.5","Manteca","06-077-2010","AQS",".","26","9","52","6"
"01/04/2017","27","Ozone","Tracy-Airport","06-077-3005","AQS",".","27","5","21","6"
"01/05/2017","28","Ozone","Tracy-Airport","06-077-3005","AQS","3","28","6","23","25"
"01/06/2017","52","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","29","10","52","29"
"01/07/2017","54","PM2.5","Manteca","06-077-2010","AQS","5","30","9","54","16"
"01/08/2017","28","Ozone","Tracy-Airport","06-077-3005","AQS","1","28","3","20","9"
"01/09/2017","33","Ozone","Tracy-Airport","06-077-3005","AQS","3","33","6","21","29"
"01/10/2017","40","Ozone","Tracy-Airport","06-077-3005","AQS","2","40","5","23","16"
"01/11/2017","37","Ozone","Tracy-Airport","06-077-3005","AQS","3","37","9","28","28"
"01/12/2017","34","PM2.5","Manteca","06-077-2010","AQS","5","30","7","34","27"
"01/13/2017","30","Ozone","Tracy-Airport","06-077-3005","AQS",".","30","11","28","6"
"01/14/2017","57","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","26","9","57","22"
"01/15/2017","71","PM2.5","Manteca","06-077-2010","AQS","5","20","14","71","25"
"01/16/2017","73","PM2.5","Manteca","06-077-2010","AQS","6","26","16","73","24"
"01/17/2017","82","PM2.5","Manteca","06-077-2010","AQS","6","12","20","82","21"
"01/18/2017","74","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","35","10","74","17"
"01/19/2017","36","Ozone","Tracy-Airport","06-077-3005","AQS","2","36","8","23","23"
"01/20/2017","40","Ozone","Tracy-Airport","06-077-3005","AQS","2","40","5","19","12"
"01/21/2017","36","Ozone","Tracy-Airport","06-077-3005","AQS","2","36","6","25","26"
"01/22/2017","36","Ozone","Tracy-Airport","06-077-3005","AQS","2","36","4","18","21"
"01/23/2017","37","NO2","Stockton-Hazelton","06-077-1002","AQS","3","34","6","24","37"
"01/24/2017","36","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","30","11","36","27"
"01/25/2017","65","PM2.5","Manteca","06-077-2010","AQS","7","26","20","65","27"
"01/26/2017","53","PM2.5","Stockton-Hazelton","06-077-1002","AQS","8","26","11","53","25"
"01/27/2017","57","PM2.5","Stockton-Hazelton","06-077-1002","AQS","8","31","13","57","34"
"01/28/2017","70","PM2.5","Manteca","06-077-2010","AQS","9","31","20","70","32"
"01/29/2017","74","PM2.5","Stockton-Hazelton","06-077-1002","AQS","10","33","15","74","32"
"01/30/2017","89","PM2.5","Manteca","06-077-2010","AQS","13","20","26","89","35"
"01/31/2017","106","PM2.5","Stockton-Hazelton","06-077-1002","AQS","15","22","24","106","29"
"02/01/2017","137","PM2.5","Manteca","06-077-2010","AQS","8","21","38","137","26"
"02/02/2017","46","PM2.5","Tracy-Airport","06-077-3005","AQS","5","39","6","46","25"
"02/03/2017","35","Ozone","Tracy-Airport","06-077-3005","AQS",".","35","6","25","5"
"02/04/2017","33","Ozone","Tracy-Airport","06-077-3005","AQS","3","33","8","24","20"
"02/05/2017","39","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","29","10","39","16"
"02/06/2017","33","Ozone","Tracy-Airport","06-077-3005","AQS","2","33","7","24","9"
"02/07/2017","31","Ozone","Tracy-Airport","06-077-3005","AQS","2","31","6","20","14"
"02/08/2017","23","PM2.5","Manteca","06-077-2010","AQS","3","7","9","23","13"
"02/09/2017","32","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","20","7","32","10"
"02/10/2017","34","Ozone","Tracy-Airport","06-077-3005","AQS","3","34","7","22","24"
"02/11/2017","31","Ozone","Tracy-Airport","06-077-3005","AQS","2","31","6","9","8"
"02/12/2017","44","PM2.5","Stockton-Hazelton","06-077-1002","AQS","7","34","17","44","29"
"02/13/2017","56","PM2.5","Stockton-Hazelton","06-077-1002","AQS","7","25","17","56","24"
"02/14/2017","59","PM2.5","Manteca","06-077-2010","AQS",".","34","20","59","8"
"02/15/2017","91","PM2.5","Stockton-Hazelton","06-077-1002","AQS",".","23","24","91","21"
"02/16/2017","36","PM2.5","Manteca","06-077-2010","AQS","5","33","10","36","18"
"02/17/2017","34","Ozone","Tracy-Airport","06-077-3005","AQS","2","34","5","21","8"
"02/18/2017","41","Ozone","Tracy-Airport","06-077-3005","AQS","2","41","9","16","18"
"02/19/2017","31","Ozone","Tracy-Airport","06-077-3005","AQS","2","31","8","19","17"
"02/20/2017","42","Ozone","Tracy-Airport","06-077-3005","AQS","2","42","5","15","9"
"02/21/2017","39","Ozone","Tracy-Airport","06-077-3005","AQS","2","39","7","19","20"
"02/22/2017","38","Ozone","Tracy-Airport","06-077-3005","AQS","3","38","6","16","33"
"02/23/2017","38","Ozone","Tracy-Airport","06-077-3005","AQS","5","38","9","22","30"
"02/24/2017","40","PM2.5","Stockton-Hazelton","06-077-1002","AQS","7","37","17","40","26"
"02/25/2017","42","Ozone","Tracy-Airport","06-077-3005","AQS","7","42","10","41","26"
"02/26/2017","39","Ozone","Tracy-Airport","06-077-3005","AQS","5","39","7","34","18"
"02/27/2017","40","Ozone","Tracy-Airport","06-077-3005","AQS","3","40","10","16","25"
"02/28/2017","38","Ozone","Tracy-Airport","06-077-3005","AQS","3","38","15","25","24"
"03/01/2017","41","PM2.5","Stockton-Hazelton","06-077-1002","AQS","7","35","17","41","35"
"03/02/2017","56","PM2.5","Stockton-Hazelton","06-077-1002","AQS","8","37","28","56","38"
"03/03/2017","61","PM2.5","Stockton-Hazelton","06-077-1002","AQS","9","39","28","61","42"
"03/04/2017","41","Ozone","Tracy-Airport","06-077-3005","AQS","6","41","7","16","13"
"03/05/2017","42","Ozone","Tracy-Airport","06-077-3005","AQS","2","42","6","16","23"
"03/06/2017","37","Ozone","Tracy-Airport","06-077-3005","AQS","5","37","9","34","31"
"03/07/2017","54","PM2.5","Stockton-Hazelton","06-077-1002","AQS","9","42","12","54","26"
"03/08/2017","34","Ozone","Tracy-Airport","06-077-3005","AQS","5","34","14","33","24"
"03/09/2017","42","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","32","13","42","32"
"03/10/2017","44","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","28","17","44","25"
"03/11/2017","44","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","35","15","44","16"
"03/12/2017","35","Ozone","Tracy-Airport","06-077-3005","AQS","5","35","11","18","27"
"03/13/2017","40","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","38","25","40","37"
"03/14/2017","62","PM2.5","Manteca","06-077-2010","AQS","6","47","43","62","27"
"03/15/2017","55","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","40","22","55","30"
"03/16/2017","29","Ozone","Tracy-Airport","06-077-3005","AQS","3","29","11","19","20"
"03/17/2017","45","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","40","22","45","34"
"03/18/2017","51","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","31","25","51","28"
"03/19/2017","31","PM2.5","Manteca","06-077-2010","AQS","5","31","14","31","23"
