"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"01/29/2017","30","Ozone","Sonora-Barretta Street","06-109-0005","AQS","30","."
"01/30/2017","28","Ozone","Sonora-Barretta Street","06-109-0005","AQS","28","."
"01/31/2017","33","Ozone","Sonora-Barretta Street","06-109-0005","AQS","33","."
"02/01/2017","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"02/02/2017","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"02/03/2017","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"02/04/2017","37","Ozone","Sonora-Barretta Street","06-109-0005","AQS","37","."
"02/05/2017","37","Ozone","Sonora-Barretta Street","06-109-0005","AQS","37","."
"02/06/2017","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"02/07/2017","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"02/08/2017","24","Ozone","Sonora-Barretta Street","06-109-0005","AQS","24","."
"02/09/2017","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"02/10/2017","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"02/11/2017","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"02/12/2017","29","Ozone","Sonora-Barretta Street","06-109-0005","AQS","29","."
"02/13/2017","28","Ozone","Sonora-Barretta Street","06-109-0005","AQS","28","."
"02/14/2017","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"02/15/2017","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"02/16/2017","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"02/17/2017","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"02/18/2017","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"02/19/2017","32","Ozone","Sonora-Barretta Street","06-109-0005","AQS","32","."
"02/20/2017","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"02/21/2017","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"02/22/2017","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"02/23/2017","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"02/24/2017","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"02/25/2017","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"02/26/2017","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"02/27/2017","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"02/28/2017","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"03/01/2017","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"03/02/2017","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"03/03/2017","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"03/04/2017","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"03/05/2017","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"03/06/2017","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"03/07/2017","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"03/08/2017","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"03/09/2017","37","Ozone","Sonora-Barretta Street","06-109-0005","AQS","37","."
"03/10/2017","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"03/11/2017","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"03/12/2017","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"03/13/2017","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"03/14/2017","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"03/15/2017","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"03/16/2017","37","Ozone","Sonora-Barretta Street","06-109-0005","AQS","37","."
"03/17/2017","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"03/18/2017","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"03/19/2017","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"03/20/2017","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"03/21/2017","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"03/22/2017","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"03/23/2017","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"03/24/2017","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"03/25/2017","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"03/26/2017","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"03/27/2017","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"03/28/2017","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"03/29/2017","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"03/30/2017","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"03/31/2017","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"04/01/2017","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"04/02/2017","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"04/03/2017","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"04/04/2017","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"04/05/2017","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"04/06/2017","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"04/07/2017","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"04/08/2017","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"04/09/2017","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"04/10/2017","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"04/11/2017","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"04/12/2017","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"04/13/2017","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"04/14/2017","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"04/15/2017","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"04/16/2017","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"04/17/2017","29","Ozone","Sonora-Barretta Street","06-109-0005","AQS","29","."
"04/18/2017","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"04/19/2017","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"04/20/2017","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"04/21/2017","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"04/22/2017","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"04/23/2017","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"04/24/2017","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"04/25/2017","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"04/26/2017","32","Ozone","Sonora-Barretta Street","06-109-0005","AQS","32","."
"04/27/2017","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"04/28/2017","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"04/29/2017","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"04/30/2017","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"05/01/2017","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"05/02/2017","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"05/03/2017","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"05/04/2017","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"05/05/2017","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"05/06/2017","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"05/07/2017","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"05/08/2017","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"05/09/2017","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"05/10/2017","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"05/11/2017","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"05/12/2017","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"05/13/2017","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"05/14/2017","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"05/15/2017","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"05/16/2017","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"05/17/2017","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"05/18/2017","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"05/19/2017","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"05/20/2017","80","Ozone","Sonora-Barretta Street","06-109-0005","AQS","80","."
"05/21/2017","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"05/22/2017","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"05/23/2017","101","Ozone","Sonora-Barretta Street","06-109-0005","AQS","101","."
"05/24/2017","101","Ozone","Sonora-Barretta Street","06-109-0005","AQS","101","."
"05/25/2017","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"05/26/2017","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"05/27/2017","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"05/28/2017","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"05/29/2017","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"05/30/2017","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"05/31/2017","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"06/01/2017","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"06/02/2017","90","Ozone","Sonora-Barretta Street","06-109-0005","AQS","90","."
"06/03/2017","90","Ozone","Sonora-Barretta Street","06-109-0005","AQS","90","."
"06/04/2017","105","Ozone","Sonora-Barretta Street","06-109-0005","AQS","105","."
"06/05/2017","100","Ozone","Sonora-Barretta Street","06-109-0005","AQS","100","."
"06/06/2017","115","Ozone","Sonora-Barretta Street","06-109-0005","AQS","115","."
"06/07/2017","80","Ozone","Sonora-Barretta Street","06-109-0005","AQS","80","."
"06/08/2017","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"06/09/2017","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"06/10/2017","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"06/11/2017","37","Ozone","Sonora-Barretta Street","06-109-0005","AQS","37","."
"06/12/2017","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"06/13/2017","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"06/14/2017","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"06/15/2017","80","Ozone","Sonora-Barretta Street","06-109-0005","AQS","80","."
"06/16/2017","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"06/17/2017","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"06/18/2017","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"06/19/2017","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"06/20/2017","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"06/21/2017","105","Ozone","Sonora-Barretta Street","06-109-0005","AQS","105","."
"06/22/2017","140","Ozone","Sonora-Barretta Street","06-109-0005","AQS","140","."
"06/23/2017","101","Ozone","Sonora-Barretta Street","06-109-0005","AQS","101","."
"06/24/2017","101","Ozone","Sonora-Barretta Street","06-109-0005","AQS","101","."
"06/25/2017","93","Ozone","Sonora-Barretta Street","06-109-0005","AQS","93","."
"06/26/2017","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"06/27/2017","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"06/28/2017","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"06/29/2017","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"06/30/2017","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"07/01/2017","80","Ozone","Sonora-Barretta Street","06-109-0005","AQS","80","."
"07/02/2017","100","Ozone","Sonora-Barretta Street","06-109-0005","AQS","100","."
"07/03/2017","105","Ozone","Sonora-Barretta Street","06-109-0005","AQS","105","."
"07/04/2017","115","Ozone","Sonora-Barretta Street","06-109-0005","AQS","115","."
"07/05/2017","100","Ozone","Sonora-Barretta Street","06-109-0005","AQS","100","."
"07/06/2017","101","Ozone","Sonora-Barretta Street","06-109-0005","AQS","101","."
"07/07/2017","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"07/08/2017","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"07/09/2017","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"07/10/2017","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"07/11/2017","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"07/12/2017","80","Ozone","Sonora-Barretta Street","06-109-0005","AQS","80","."
"07/13/2017","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"07/14/2017","112","Ozone","Sonora-Barretta Street","06-109-0005","AQS","112","."
"07/15/2017","100","Ozone","Sonora-Barretta Street","06-109-0005","AQS","100","."
"07/16/2017","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"07/17/2017","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"07/18/2017","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"07/19/2017","97","Ozone","Sonora-Barretta Street","06-109-0005","AQS","97","."
"07/20/2017","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"07/21/2017","101","Ozone","Sonora-Barretta Street","06-109-0005","AQS","101","."
"07/22/2017","100","Ozone","Sonora-Barretta Street","06-109-0005","AQS","100","."
"07/23/2017","133","Ozone","Sonora-Barretta Street","06-109-0005","AQS","133","."
"07/24/2017","122","Ozone","Sonora-Barretta Street","06-109-0005","AQS","122","."
"07/25/2017","80","Ozone","Sonora-Barretta Street","06-109-0005","AQS","80","."
"07/26/2017","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"07/27/2017","100","Ozone","Sonora-Barretta Street","06-109-0005","AQS","100","."
"07/28/2017","93","Ozone","Sonora-Barretta Street","06-109-0005","AQS","93","."
"07/29/2017","80","Ozone","Sonora-Barretta Street","06-109-0005","AQS","80","."
"07/30/2017","80","Ozone","Sonora-Barretta Street","06-109-0005","AQS","80","."
"07/31/2017","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"08/01/2017","115","Ozone","Sonora-Barretta Street","06-109-0005","AQS","115","."
"08/02/2017","143","Ozone","Sonora-Barretta Street","06-109-0005","AQS","143","."
"08/03/2017","90","Ozone","Sonora-Barretta Street","06-109-0005","AQS","90","."
"08/04/2017","112","Ozone","Sonora-Barretta Street","06-109-0005","AQS","112","."
"08/05/2017","90","Ozone","Sonora-Barretta Street","06-109-0005","AQS","90","."
"08/06/2017","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"08/07/2017","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"08/08/2017","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"08/09/2017","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"08/10/2017","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"08/11/2017","97","Ozone","Sonora-Barretta Street","06-109-0005","AQS","97","."
"08/12/2017","108","Ozone","Sonora-Barretta Street","06-109-0005","AQS","108","."
"08/13/2017","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"08/14/2017","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"08/15/2017","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"08/16/2017","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"08/17/2017","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"08/18/2017","93","Ozone","Sonora-Barretta Street","06-109-0005","AQS","93","."
"08/19/2017","100","Ozone","Sonora-Barretta Street","06-109-0005","AQS","100","."
"08/20/2017","100","Ozone","Sonora-Barretta Street","06-109-0005","AQS","100","."
"08/21/2017","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"08/22/2017","101","Ozone","Sonora-Barretta Street","06-109-0005","AQS","101","."
"08/23/2017","112","Ozone","Sonora-Barretta Street","06-109-0005","AQS","112","."
"08/24/2017","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"08/25/2017","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"08/26/2017","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"08/27/2017","105","Ozone","Sonora-Barretta Street","06-109-0005","AQS","105","."
"08/28/2017","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"08/30/2017","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"08/31/2017","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"09/01/2017","105","Ozone","Sonora-Barretta Street","06-109-0005","AQS","105","."
"09/02/2017","122","Ozone","Sonora-Barretta Street","06-109-0005","AQS","122","."
"09/03/2017","119","Ozone","Sonora-Barretta Street","06-109-0005","AQS","119","."
"09/04/2017","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"09/05/2017","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"09/06/2017","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"09/07/2017","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"09/08/2017","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"09/09/2017","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"09/10/2017","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"09/11/2017","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"09/12/2017","97","Ozone","Sonora-Barretta Street","06-109-0005","AQS","97","."
"09/13/2017","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"09/16/2017","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"09/17/2017","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"09/18/2017","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"09/19/2017","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"09/20/2017","32","Ozone","Sonora-Barretta Street","06-109-0005","AQS","32","."
"09/21/2017","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"09/22/2017","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"09/23/2017","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"09/24/2017","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"09/25/2017","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"09/26/2017","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"09/27/2017","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"09/28/2017","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"09/29/2017","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"09/30/2017","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"10/01/2017","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"10/02/2017","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"10/03/2017","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"10/04/2017","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"10/05/2017","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"10/06/2017","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"10/07/2017","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"10/08/2017","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"10/09/2017","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"10/10/2017","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"10/11/2017","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"10/12/2017","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"10/13/2017","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"10/14/2017","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"10/15/2017","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"10/16/2017","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"10/17/2017","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"10/18/2017","80","Ozone","Sonora-Barretta Street","06-109-0005","AQS","80","."
"10/19/2017","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"10/20/2017","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"10/21/2017","37","Ozone","Sonora-Barretta Street","06-109-0005","AQS","37","."
"10/22/2017","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"10/23/2017","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"10/24/2017","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"10/25/2017","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"10/26/2017","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"10/27/2017","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"10/28/2017","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"10/29/2017","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"10/30/2017","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"10/31/2017","37","Ozone","Sonora-Barretta Street","06-109-0005","AQS","37","."
"11/01/2017","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"11/02/2017","33","Ozone","Sonora-Barretta Street","06-109-0005","AQS","33","."
"11/03/2017","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"11/04/2017","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"11/05/2017","37","Ozone","Sonora-Barretta Street","06-109-0005","AQS","37","."
"11/06/2017","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"11/07/2017","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"11/08/2017","33","Ozone","Sonora-Barretta Street","06-109-0005","AQS","33","."
"11/09/2017","23","Ozone","Sonora-Barretta Street","06-109-0005","AQS","23","."
"11/10/2017","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"11/11/2017","32","Ozone","Sonora-Barretta Street","06-109-0005","AQS","32","."
"11/12/2017","33","Ozone","Sonora-Barretta Street","06-109-0005","AQS","33","."
"11/13/2017","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"11/14/2017","30","Ozone","Sonora-Barretta Street","06-109-0005","AQS","30","."
"11/15/2017","26","Ozone","Sonora-Barretta Street","06-109-0005","AQS","26","."
"11/16/2017","32","Ozone","Sonora-Barretta Street","06-109-0005","AQS","32","."
"11/17/2017","32","Ozone","Sonora-Barretta Street","06-109-0005","AQS","32","."
"11/18/2017","28","Ozone","Sonora-Barretta Street","06-109-0005","AQS","28","."
"11/19/2017","34","Ozone","Sonora-Barretta Street","06-109-0005","AQS","34","."
"11/20/2017","26","Ozone","Sonora-Barretta Street","06-109-0005","AQS","26","."
"11/21/2017","26","Ozone","Sonora-Barretta Street","06-109-0005","AQS","26","."
"11/22/2017","21","Ozone","Sonora-Barretta Street","06-109-0005","AQS","21","."
"11/23/2017","27","Ozone","Sonora-Barretta Street","06-109-0005","AQS","27","."
"11/24/2017","25","Ozone","Sonora-Barretta Street","06-109-0005","AQS","25","."
"11/25/2017","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"11/26/2017","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"11/27/2017","37","Ozone","Sonora-Barretta Street","06-109-0005","AQS","37","."
"11/28/2017","30","Ozone","Sonora-Barretta Street","06-109-0005","AQS","30","."
