"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2017","67","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","7","39","0","23","67","21"
"01/02/2017","52","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","6","40","0","23","52","24"
"01/03/2017","71","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","10","38","0","38","71","29"
"01/04/2017","68","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","11","36","0","33","68","25"
"01/05/2017","45","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","3","42","0","33","45","22"
"01/06/2017","45","Ozone","Joshua Tree NP - Pinto Wells","06-065-1004","AQS","3","45","0","35","33","31"
"01/07/2017","46","PM2.5","Indio","06-065-2002","AQS","10","43","0","31","46","33"
"01/08/2017","55","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","10","43","0","24","55","29"
"01/09/2017","48","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","5","38","0","18","48","25"
"01/10/2017","59","PM2.5","Banning Airport","06-065-0012","AQS","6","39","0","15","59","21"
"01/11/2017","68","PM2.5","Temecula","06-065-0016","AQS","2","39","0","19","68","18"
"01/12/2017","44","PM2.5","Banning Airport","06-065-0012","AQS","3","40","0","25","44","26"
"01/13/2017","38","Ozone","Joshua Tree NP - Cottonwood","06-065-0008","AQS","5","38","0","10","25","32"
"01/14/2017","43","PM2.5","Pechanga","06-065-0009","AQS","6","37","0","15","43","25"
"01/15/2017","59","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","6","39","0","28","59","24"
"01/16/2017","47","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","8","38","0","24","47","27"
"01/17/2017","48","PM2.5","Rubidoux","06-065-8001","AQS","7","42","0","32","48","37"
"01/18/2017","67","PM2.5","Banning Airport","06-065-0012","AQS","10","44","1","35","67","35"
"01/19/2017","47","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","3","44","0","19","47","21"
"01/20/2017","43","Ozone","Temecula","06-065-0016","AQS","2","43","0","8","30","18"
"01/21/2017","43","Ozone","Joshua Tree NP - Cottonwood","06-065-0008","AQS","2","43","0","17","35","24"
"01/22/2017","42","Ozone","Temecula","06-065-0016","AQS","2","42","0","8","30","17"
"01/23/2017","44","Ozone","Temecula","06-065-0016","AQS","2","44","0","6","24","20"
"01/24/2017","48","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","8","43","0","21","48","28"
"01/25/2017","59","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","7","42","0","34","59","29"
