"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2017","31","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","31","7","20"
"01/02/2017","37","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","37","11","25"
"01/03/2017","43","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","36","8","43"
"01/04/2017","48","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","34","9","48"
"01/05/2017","71","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","71","4","."
"01/06/2017","74","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","74","4","19"
"01/07/2017","39","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","39","2","22"
"01/08/2017","30","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","30","6","28"
"01/09/2017","38","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","38","5","."
"01/10/2017","39","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","39","6","29"
"01/11/2017","40","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","40","6","16"
"01/12/2017","39","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","39","7","18"
"01/13/2017","50","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","38","9","50"
"01/14/2017","38","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","38","8","38"
"01/15/2017","41","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","41","7","35"
"01/16/2017","43","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","43","6","33"
"01/17/2017","42","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","42","9","."
"01/18/2017","45","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","41","7","45"
"01/19/2017","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44","6","24"
"01/20/2017","41","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","41","4","25"
"01/21/2017","40","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","40","7","25"
"01/22/2017","40","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","40","7","37"
"01/23/2017","40","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","40","3","6"
"01/24/2017","40","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","40","5","23"
"01/25/2017","40","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","40","5","25"
"01/26/2017","43","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","43","6","35"
"01/27/2017","47","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","44","8","47"
"01/28/2017","46","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","44","8","46"
"01/29/2017","41","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","41","8","33"
"01/30/2017","40","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","40","6","16"
"01/31/2017","41","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","41","6","16"
"02/01/2017","42","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","42","8","15"
"02/02/2017","42","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","42","7","27"
"02/03/2017","40","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","40","5","21"
"02/04/2017","39","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","39","8","30"
"02/05/2017","42","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","42","9","23"
"02/06/2017","45","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","45","7","34"
"02/07/2017","40","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","39","7","40"
"02/08/2017","38","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","36","6","38"
"02/09/2017","41","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","36","7","41"
"02/10/2017","43","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","43","2","24"
"02/11/2017","39","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","39","4","30"
"02/12/2017","41","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","41","8","40"
"02/13/2017","41","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","41","9","37"
"02/14/2017","41","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","41","15","22"
"02/15/2017","42","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","42","20","7"
"02/16/2017","41","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","41","8","."
"02/17/2017","43","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","43","3","."
"02/18/2017","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44","2","0"
"02/19/2017","40","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","40","4","."
"02/20/2017","39","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","39","4","."
"02/21/2017","41","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","41","3","2"
"02/22/2017","41","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","41","5","29"
"02/23/2017","38","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","38","3","19"
"02/24/2017","40","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","40","6","27"
"02/25/2017","44","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","43","10","44"
"02/26/2017","40","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","40","6","32"
"02/27/2017","42","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","42","6","39"
"02/28/2017","45","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","45","10","36"
"03/01/2017","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44","19","40"
"03/02/2017","41","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","41","22","34"
"03/03/2017","43","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","43","23","26"
"03/04/2017","46","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","46","22","24"
"03/05/2017","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44","7","20"
"03/06/2017","40","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","40","8","28"
"03/07/2017","44","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","38","9","44"
"03/08/2017","41","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","41","10","33"
"03/09/2017","43","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","43","19","23"
"03/10/2017","39","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","39","30","21"
"03/11/2017","39","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","39","19","10"
"03/12/2017","47","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","47","13","15"
"03/13/2017","49","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","49","14","6"
"03/14/2017","46","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","46","17","10"
"03/15/2017","48","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","48","19","19"
"03/16/2017","51","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","51","18","13"
"03/17/2017","87","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","87","17","18"
"03/18/2017","87","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","87","19","21"
"03/19/2017","47","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","47","19","34"
"03/20/2017","55","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","39","24","55"
"03/21/2017","60","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","39","18","60"
"03/22/2017","55","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","42","11","55"
"03/23/2017","38","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","38","6","25"
"03/24/2017","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44","8","36"
"03/25/2017","43","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","43","12","31"
"03/26/2017","55","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","42","12","55"
"03/27/2017","43","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","43","6","23"
"03/28/2017","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44","11","35"
"03/29/2017","36","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","36","11","19"
"03/30/2017","45","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","45","10","31"
"03/31/2017","45","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","45","12","29"
"04/01/2017","38","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","38","14","26"
"04/02/2017","39","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","39","11","24"
"04/03/2017","48","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","48","8","."
"04/04/2017","46","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","46","13","17"
"04/05/2017","58","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","58","11","13"
"04/06/2017","62","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","58","25","62"
"04/07/2017","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44","4","23"
"04/08/2017","50","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","50","4","37"
"04/09/2017","58","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","58","6","40"
"04/10/2017","67","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","67","16","57"
"04/11/2017","84","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","84","19","63"
"04/12/2017","50","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","44","15","50"
"04/13/2017","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44","5","26"
"04/14/2017","47","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","47","6","38"
"04/15/2017","54","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","54","14","42"
