"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2017","46","PM2.5","Yuba City","06-101-0003","AQS","2","30","11","46","."
"01/02/2017","30","Ozone","Yuba City","06-101-0003","AQS","1","30","3","23","."
"01/03/2017","29","Ozone","Yuba City","06-101-0003","AQS","1","29","2","25","."
"01/04/2017","25","Ozone","Yuba City","06-101-0003","AQS","1","25","1","23","12"
"01/05/2017","27","Ozone","Yuba City","06-101-0003","AQS","1","27","4","20","14"
"01/06/2017","25","PM2.5","Yuba City","06-101-0003","AQS","1","24","6","25","17"
"01/07/2017","34","PM2.5","Yuba City","06-101-0003","AQS","2","16","4","34","13"
"01/08/2017","27","Ozone","Yuba City","06-101-0003","AQS","1","27","0","4","6"
"01/09/2017","36","PM2.5","Yuba City","06-101-0003","AQS","1","30","2","36","5"
"01/10/2017","32","Ozone","Yuba City","06-101-0003","AQS","1","32","1","4","3"
"01/11/2017","54","PM2.5","Yuba City","06-101-0003","AQS","1","32","4","54","7"
"01/12/2017","40","PM2.5","Yuba City","06-101-0003","AQS","1","24","3","40","17"
"01/13/2017","29","PM2.5","Yuba City","06-101-0003","AQS","1","29","3","29","15"
"01/14/2017","63","PM2.5","Yuba City","06-101-0003","AQS","1","16","14","63","13"
"01/15/2017","77","PM2.5","Yuba City","06-101-0003","AQS","1","18","19","77","18"
"01/16/2017","82","PM2.5","Yuba City","06-101-0003","AQS","2","15","21","82","21"
"01/17/2017","80","PM2.5","Yuba City","06-101-0003","AQS","2","9","22","80","15"
"01/18/2017","75","PM2.5","Yuba City","06-101-0003","AQS","2","34","14","75","11"
"01/19/2017","44","PM2.5","Yuba City","06-101-0003","AQS","1","29","2","44","7"
"01/20/2017","32","PM2.5","Yuba City","06-101-0003","AQS","1","32","0","32","6"
"01/21/2017","36","PM2.5","Yuba City","06-101-0003","AQS","1","31","3","36","3"
"01/22/2017","33","PM2.5","Yuba City","06-101-0003","AQS","1","32","2","33","4"
"01/23/2017","40","PM2.5","Yuba City","06-101-0003","AQS","1","28","1","40","11"
"01/24/2017","54","PM2.5","Yuba City","06-101-0003","AQS","1","30","6","54","31"
"01/25/2017","62","PM2.5","Yuba City","06-101-0003","AQS",".","18","12","62","24"
"01/26/2017","51","PM2.5","Yuba City","06-101-0003","AQS",".","25","6","51","13"
"01/27/2017","48","PM2.5","Yuba City","06-101-0003","AQS",".","27","7","48","25"
"01/28/2017","72","PM2.5","Yuba City","06-101-0003","AQS",".","25","19","72","28"
"01/29/2017","89","PM2.5","Yuba City","06-101-0003","AQS",".","21","24","89","28"
"01/30/2017","93","PM2.5","Yuba City","06-101-0003","AQS",".","20","34","93","29"
"01/31/2017","83","PM2.5","Yuba City","06-101-0003","AQS",".","19","25","83","22"
"02/01/2017","101","PM2.5","Yuba City","06-101-0003","AQS",".","6","31","101","17"
"02/02/2017","68","PM2.5","Yuba City","06-101-0003","AQS",".","23","11","68","16"
"02/03/2017","31","Ozone","Yuba City","06-101-0003","AQS",".","31","2","24","4"
"02/04/2017","30","Ozone","Yuba City","06-101-0003","AQS",".","30","2","17","10"
"02/05/2017","35","PM2.5","Yuba City","06-101-0003","AQS",".","25","6","35","7"
"02/06/2017","35","PM2.5","Yuba City","06-101-0003","AQS",".","31","0","35","6"
"02/07/2017","41","PM2.5","Yuba City","06-101-0003","AQS",".","31","1","41","5"
"02/08/2017","46","PM2.5","Yuba City","06-101-0003","AQS",".","11","2","46","7"
"02/09/2017","47","PM2.5","Yuba City","06-101-0003","AQS",".","24","2","47","6"
"02/10/2017","38","PM2.5","Yuba City","06-101-0003","AQS",".","31","4","38","12"
"02/11/2017","30","Ozone","Yuba City","06-101-0003","AQS",".","30","0","21","3"
"02/12/2017","31","PM2.5","Yuba City","06-101-0003","AQS",".","29","4","31","20"
"02/13/2017","57","PM2.5","Yuba City","06-101-0003","AQS",".","25","9","57","18"
"02/14/2017","67","PM2.5","Yuba City","06-101-0003","AQS",".","25","14","67","22"
"02/15/2017","79","PM2.5","Yuba City","06-101-0003","AQS",".","21","21","79","19"
"02/16/2017","56","PM2.5","Yuba City","06-101-0003","AQS",".","36","9","56","10"
"02/17/2017","48","PM2.5","Yuba City","06-101-0003","AQS",".","28","1","48","17"
"02/18/2017","45","PM2.5","Yuba City","06-101-0003","AQS",".","29","1","45","6"
"02/19/2017","35","PM2.5","Yuba City","06-101-0003","AQS",".","31","2","35","2"
"02/20/2017","37","PM2.5","Yuba City","06-101-0003","AQS",".","36","0","37","3"
"02/21/2017","40","PM2.5","Yuba City","06-101-0003","AQS",".","36","3","40","3"
"02/22/2017","33","PM2.5","Yuba City","06-101-0003","AQS",".","30","4","33","18"
"02/23/2017","43","PM2.5","Yuba City","06-101-0003","AQS","1","31","6","43","31"
"02/24/2017","51","PM2.5","Yuba City","06-101-0003","AQS","2","30","6","51","21"
"02/25/2017","48","PM2.5","Yuba City","06-101-0003","AQS","2","32","5","48","8"
"02/26/2017","42","PM2.5","Yuba City","06-101-0003","AQS","1","32","5","42","13"
"02/27/2017","57","PM2.5","Yuba City","06-101-0003","AQS","1","33","9","57","30"
"02/28/2017","55","PM2.5","Yuba City","06-101-0003","AQS","2","33","12","55","32"
"03/01/2017","46","PM2.5","Yuba City","06-101-0003","AQS","1","31","10","46","27"
"03/02/2017","55","PM2.5","Yuba City","06-101-0003","AQS","2","34","15","55","34"
"03/03/2017","55","PM2.5","Yuba City","06-101-0003","AQS","2","31","15","55","28"
"03/04/2017","36","PM2.5","Yuba City","06-101-0003","AQS","2","35","6","36","7"
"03/05/2017","39","Ozone","Yuba City","06-101-0003","AQS","1","39","1","28","3"
"03/06/2017","32","Ozone","Yuba City","06-101-0003","AQS","2","32","4","29","7"
"03/07/2017","47","PM2.5","Yuba City","06-101-0003","AQS","1","30","8","47","29"
"03/08/2017","58","PM2.5","Yuba City","06-101-0003","AQS","1","31","11","58","29"
"03/09/2017","55","PM2.5","Yuba City","06-101-0003","AQS","1","26","10","55","22"
"03/10/2017","60","PM2.5","Yuba City","06-101-0003","AQS","1","20","15","60","24"
"03/11/2017","60","PM2.5","Yuba City","06-101-0003","AQS","1","30","13","60","21"
"03/12/2017","54","PM2.5","Yuba City","06-101-0003","AQS","1","31","9","54","26"
"03/13/2017","59","PM2.5","Yuba City","06-101-0003","AQS","1","30","16","59","19"
"03/14/2017","57","PM2.5","Yuba City","06-101-0003","AQS","2","38","19","57","."
