"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"03/13/2017","33","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","33","5","27"
"03/14/2017","31","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","31","4","25"
"03/15/2017","22","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","22","2","20"
"03/16/2017","26","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","26","6","8"
"03/17/2017","39","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","39","6","28"
"03/18/2017","28","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","28","6","20"
"03/19/2017","35","PM2.5","Ukiah-Library","06-045-0006","AQS","21","6","35"
"03/20/2017","26","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","26","0","15"
"03/21/2017","40","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","40","6","12"
"03/22/2017","40","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","40","11","22"
"03/23/2017","38","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","38","3","32"
"03/24/2017","37","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","37","4","25"
"03/25/2017","38","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","38","5","29"
"03/26/2017","34","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","34","3","23"
"03/27/2017","36","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","36","12","34"
"03/28/2017","44","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","44","19","34"
"03/29/2017","43","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","43","17","36"
"03/30/2017","41","PM2.5","Ukiah-Library","06-045-0006","AQS","40","20","41"
"03/31/2017","43","PM2.5","Ukiah-Library","06-045-0006","AQS","35","21","43"
"04/01/2017","36","PM2.5","Ukiah-Library","06-045-0006","AQS","31","18","36"
"04/02/2017","41","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","41","28","25"
"04/03/2017","42","PM2.5","Ukiah-Library","06-045-0006","AQS","42","26","42"
"04/04/2017","42","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","42","17","33"
"04/05/2017","50","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","50","15","20"
"04/06/2017","49","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","49","2","25"
"04/07/2017","43","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","43","16","30"
"04/08/2017","42","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","42","0","23"
"04/09/2017","42","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","42","3","18"
"04/10/2017","44","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","44","10","37"
"04/11/2017","37","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","37","6","31"
"04/12/2017","39","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","39","1","14"
"04/13/2017","44","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","44","5","18"
"04/14/2017","40","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","40","6","29"
"04/15/2017","39","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","39","6","26"
"04/16/2017","43","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","43","2","23"
"04/17/2017","33","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","33","4","25"
"04/18/2017","44","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","44","6","18"
"04/19/2017","41","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","41","5","36"
"04/20/2017","43","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","43","12","26"
"04/21/2017","41","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","41","8","23"
"04/22/2017","41","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","41","8","27"
"04/23/2017","40","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","40",".","18"
"04/24/2017","41","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","41",".","10"
"04/25/2017","38","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","38",".","18"
"04/26/2017","29","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","29",".","11"
"04/27/2017","43","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","43","20","22"
"04/28/2017","39","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","39","19","35"
"04/29/2017","44","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","44","19","35"
"04/30/2017","36","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","36","19","27"
"05/01/2017","32","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","32","25","25"
"05/02/2017","30","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","30","12","22"
"05/03/2017","30","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","30","6","20"
"05/04/2017","29","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","29","3","11"
"05/05/2017","40","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","40","17","10"
"05/06/2017","38","PM10","Fort Bragg-300 Dana Street","06-045-0010","AQS","37","38","30"
"05/07/2017","35","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","35","30","28"
"05/08/2017","38","PM2.5","Ukiah-Library","06-045-0006","AQS","38","30","38"
"05/09/2017","40","PM2.5","Ukiah-Library","06-045-0006","AQS","40","28","40"
"05/10/2017","35","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","35","10","33"
"05/11/2017","38","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","38","6","21"
"05/12/2017","39","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","39","11","21"
"05/13/2017","36","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","36","15","20"
"05/14/2017","34","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","34","19","25"
"05/15/2017","35","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","35","17","31"
"05/16/2017","29","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","29","6","18"
"05/17/2017","33","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","33","11","25"
"05/18/2017","35","PM2.5","Ukiah-Library","06-045-0006","AQS","31","14","35"
"05/19/2017","38","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","38","18","24"
"05/20/2017","39","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","39","23","23"
"05/21/2017","37","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","37","8","25"
"05/22/2017","44","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","44","7","25"
"05/23/2017","49","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","49","4","32"
"05/24/2017","35","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","35","6","21"
"05/25/2017","28","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","28","11","18"
"05/26/2017","29","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","29","18","26"
"05/27/2017","29","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","29","11","23"
"05/28/2017","27","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","27","6","25"
"05/29/2017","27","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","27","7","20"
"05/30/2017","29","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","29","13","12"
"05/31/2017","31","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","31","2","12"
"06/01/2017","24","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","24","4","10"
"06/02/2017","31","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","31","8","14"
"06/03/2017","31","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","31","16","19"
"06/04/2017","36","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","36","20","22"
"06/05/2017","38","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","38","21","34"
"06/06/2017","33","PM2.5","Ukiah-Library","06-045-0006","AQS","33","16","33"
"06/07/2017","38","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","38","9","20"
"06/08/2017","22","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","22","3","10"
"06/09/2017","35","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","35","6","14"
"06/10/2017","30","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","30","6","24"
"06/11/2017","26","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","26","17","22"
"06/12/2017","24","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","24","19","20"
"06/13/2017","28","PM2.5","Ukiah-Library","06-045-0006","AQS","26","14","28"
"06/14/2017","35","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","35","9","16"
"06/15/2017","19","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","19","6","15"
"06/16/2017","34","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","34","5","13"
"06/17/2017","31","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","31","17","16"
"06/18/2017","30","PM10","Fort Bragg-300 Dana Street","06-045-0010","AQS","25","30","20"
"06/19/2017","33","PM2.5","Ukiah-Library","06-045-0006","AQS","22","25","33"
"06/20/2017","27","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","20","26","27"
"06/21/2017","52","PM10","Fort Bragg-300 Dana Street","06-045-0010","AQS","38","52","36"
"06/22/2017","61","PM10","Fort Bragg-300 Dana Street","06-045-0010","AQS","37","61","33"
"06/23/2017","56","PM2.5","Ukiah-Library","06-045-0006","AQS","39","14","56"
"06/24/2017","31","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","31","1","24"
"06/25/2017","21","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","21","0","14"
"06/26/2017","21","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","21","3","10"
"06/27/2017","22","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","22","8","14"
"06/28/2017","36","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","36","22","22"
"06/29/2017","35","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","35","23","28"
"06/30/2017","36","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","29","21","36"
"07/01/2017","25","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","25","24","25"
"07/02/2017","31","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","31","18","29"
"07/03/2017","44","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","44","7","28"
"07/04/2017","50","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","50","3","28"
"07/05/2017","35","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","35","3","21"
"07/06/2017","37","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","37","6","24"
"07/07/2017","40","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","40","14","35"
"07/08/2017","43","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","43","13","19"
"07/09/2017","35","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","35","18","27"
"07/10/2017","25","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","25","24","23"
"07/11/2017","35","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","31","29","35"
"07/12/2017","41","PM2.5","Ukiah-Library","06-045-0006","AQS","38","27","41"
"07/13/2017","35","PM2.5","Ukiah-Library","06-045-0006","AQS","31","19","35"
"07/14/2017","39","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","37","19","39"
"07/15/2017","40","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","33","23","40"
"07/16/2017","37","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","37","29","33"
"07/17/2017","41","PM2.5","Ukiah-Library","06-045-0006","AQS","37","24","41"
"07/18/2017","37","PM2.5","Ukiah-Library","06-045-0006","AQS","30","16","37"
"07/19/2017","30","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","25","13","30"
"07/20/2017","25","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","25","10","22"
"07/21/2017","34","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","27","12","34"
"07/22/2017","43","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","43","20","34"
"07/23/2017","50","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","50","7","30"
"07/24/2017","34","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","34","6","29"
"07/25/2017","32","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","29","3","32"
"07/26/2017","34","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","34","5","28"
"07/27/2017","36","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","36","17","33"
"07/28/2017","34","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","31","21","34"
"07/29/2017","37","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","37","24","35"
"07/30/2017","37","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","32","6","37"
"07/31/2017","37","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","36","3","37"
"08/01/2017","51","PM2.5","Ukiah-Library","06-045-0006","AQS","44","4","51"
"08/02/2017","54","PM2.5","Ukiah-Library","06-045-0006","AQS","44","6","54"
"08/03/2017","50","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","45","5","50"
"08/04/2017","50","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","45","6","50"
"08/05/2017","50","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","36","1","50"
"08/06/2017","54","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","36","10","54"
"08/07/2017","60","PM2.5","Ukiah-Library","06-045-0006","AQS","40","13","60"
"08/08/2017","64","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","36","5","64"
"08/09/2017","51","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","29","6","51"
"08/10/2017","48","PM2.5","Ukiah-Library","06-045-0006","AQS","35","9","48"
"08/11/2017","56","PM2.5","Ukiah-Library","06-045-0006","AQS","40","9","56"
"08/12/2017","56","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","40","10","56"
"08/13/2017","37","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","21","8","37"
"08/14/2017","34","PM2.5","Ukiah-Library","06-045-0006","AQS","19","29","34"
"08/15/2017","53","PM2.5","Ukiah-Library","06-045-0006","AQS","31","15","53"
"08/16/2017","52","PM2.5","Ukiah-Library","06-045-0006","AQS","39","10","52"
"08/17/2017","51","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","43","5","51"
"08/18/2017","61","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","38","3","61"
"08/19/2017","131","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","39","18","131"
"08/20/2017","97","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","30","23","97"
"08/21/2017","63","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","31","22","63"
"08/22/2017","54","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","38","9","54"
"08/23/2017","96","PM2.5","Ukiah-Library","06-045-0006","AQS","80","3","96"
"08/24/2017","107","PM2.5","Ukiah-Library","06-045-0006","AQS","29","15","107"
"08/25/2017","68","PM2.5","Ukiah-Library","06-045-0006","AQS","42","14","68"
"08/26/2017","52","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","44","22","52"
"08/27/2017","43","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","43","19","38"
"08/28/2017","46","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","46","10","40"
"08/29/2017","38","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","37","10","38"
"08/30/2017","48","PM2.5","Ukiah-Library","06-045-0006","AQS","31","10","48"
"08/31/2017","111","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","64","22","111"
"09/01/2017","128","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","64","63","128"
"09/02/2017","57","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","54","34","57"
"09/03/2017","68","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","47",".","68"
"09/04/2017","144","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","50",".","144"
"09/05/2017","78","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","33",".","78"
"09/06/2017","45","PM2.5","Ukiah-Library","06-045-0006","AQS","44",".","45"
"09/07/2017","45","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","28",".","45"
"09/08/2017","45","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","29","13","45"
"09/09/2017","54","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","36","21","54"
"09/10/2017","52","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","43",".","52"
"09/11/2017","57","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","44",".","57"
"09/12/2017","56","PM2.5","Ukiah-Library","06-045-0006","AQS","35","24","56"
"09/13/2017","43","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","27","6","43"
"09/14/2017","33","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","33","19","33"
"09/15/2017","48","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","38","8","48"
"09/16/2017","83","PM2.5","Ukiah-Library","06-045-0006","AQS","44","16","83"
"09/17/2017","72","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","36","13","72"
"09/18/2017","36","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","36",".","27"
"09/19/2017","31","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","31",".","28"
"09/20/2017","34","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","34","7","23"
"09/21/2017","31","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","31",".","24"
"09/22/2017","30","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","30",".","29"
"09/23/2017","31","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","31","14","30"
"09/24/2017","35","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","35","15","29"
"09/25/2017","38","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","36","19","38"
"09/26/2017","41","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","37","19","41"
"09/27/2017","52","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","40","17","52"
"09/28/2017","38","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","38","8","35"
"09/29/2017","30","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","30","9","28"
"09/30/2017","33","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","32","24","33"
"10/01/2017","33","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","33","26","25"
"10/02/2017","39","PM2.5","Ukiah-Library","06-045-0006","AQS","34","24","39"
"10/03/2017","37","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","37","16","30"
"10/04/2017","39","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","39","9","32"
"10/05/2017","38","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","38","10","35"
"10/06/2017","40","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","40","19","37"
"10/07/2017","36","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","36","20","33"
"10/08/2017","43","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","43","31","23"
"10/09/2017","106","PM2.5","Ukiah-Library","06-045-0006","AQS","44","54","106"
"10/10/2017","188","PM2.5","Ukiah-Library","06-045-0006","AQS","58","62","188"
"10/11/2017","71","PM2.5","Ukiah-Library","06-045-0006","AQS","33","22","71"
"10/12/2017","95","PM2.5","Ukiah-Library","06-045-0006","AQS","32","23","95"
"10/13/2017","74","PM2.5","Ukiah-Library","06-045-0006","AQS","36","18","74"
"10/14/2017","72","PM2.5","Ukiah-Library","06-045-0006","AQS","44","19","72"
"10/15/2017","133","PM2.5","Ukiah-Library","06-045-0006","AQS","49","22","133"
"10/16/2017","99","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","51","34","99"
"10/17/2017","89","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","46","22","89"
"10/18/2017","65","PM2.5","Ukiah-Library","06-045-0006","AQS","35","11","65"
"10/19/2017","29","PM2.5","Ukiah-Library","06-045-0006","AQS","28","5","29"
"10/20/2017","33","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","33","14","32"
"10/21/2017","29","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","29","5","25"
"10/22/2017","31","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","26","13","31"
"10/23/2017","42","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","29","27","42"
"10/24/2017","32","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","32","20","26"
"10/25/2017","33","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","31","22","33"
"10/26/2017","33","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","33","11","27"
