"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2017","49","PM2.5","Willows-Colusa Street","06-021-0003","AQS","23","9","49"
"01/02/2017","36","Ozone","Willows-Colusa Street","06-021-0003","AQS","36","2","19"
"01/03/2017","33","Ozone","Willows-Colusa Street","06-021-0003","AQS","33","6","30"
"01/04/2017","30","Ozone","Willows-Colusa Street","06-021-0003","AQS","30","1","9"
"01/05/2017","33","Ozone","Willows-Colusa Street","06-021-0003","AQS","33","1","12"
"01/06/2017","34","Ozone","Willows-Colusa Street","06-021-0003","AQS","34","3","26"
"01/07/2017","34","Ozone","Willows-Colusa Street","06-021-0003","AQS","34","0","28"
"01/08/2017","37","Ozone","Willows-Colusa Street","06-021-0003","AQS","37","1","25"
"01/09/2017","39","Ozone","Willows-Colusa Street","06-021-0003","AQS","39","1","25"
"01/10/2017","41","Ozone","Willows-Colusa Street","06-021-0003","AQS","41","3","30"
"01/11/2017","37","Ozone","Willows-Colusa Street","06-021-0003","AQS","37","1","25"
"01/12/2017","36","PM2.5","Willows-Colusa Street","06-021-0003","AQS","29","3","36"
"01/13/2017","35","Ozone","Willows-Colusa Street","06-021-0003","AQS","35","2","25"
"01/14/2017","52","PM2.5","Willows-Colusa Street","06-021-0003","AQS","29","8","52"
"01/15/2017","62","PM2.5","Willows-Colusa Street","06-021-0003","AQS","24","10","62"
"01/16/2017","69","PM2.5","Willows-Colusa Street","06-021-0003","AQS","19","15","69"
"01/17/2017","73","PM2.5","Willows-Colusa Street","06-021-0003","AQS","20","17","73"
"01/18/2017","76","PM2.5","Willows-Colusa Street","06-021-0003","AQS","41","19","76"
"01/19/2017","36","Ozone","Willows-Colusa Street","06-021-0003","AQS","36","5","34"
"01/20/2017","39","Ozone","Willows-Colusa Street","06-021-0003","AQS","39","1","29"
"01/21/2017","43","PM2.5","Willows-Colusa Street","06-021-0003","AQS","38","3","43"
"01/22/2017","38","Ozone","Willows-Colusa Street","06-021-0003","AQS","38","2","36"
"01/23/2017","38","Ozone","Willows-Colusa Street","06-021-0003","AQS","38","1","35"
"01/24/2017","35","Ozone","Willows-Colusa Street","06-021-0003","AQS","35","2","34"
"01/25/2017","53","PM2.5","Willows-Colusa Street","06-021-0003","AQS","27","6","53"
"01/26/2017","32","PM2.5","Willows-Colusa Street","06-021-0003","AQS","28","2","32"
"01/27/2017","37","PM2.5","Willows-Colusa Street","06-021-0003","AQS","35","4","37"
"01/28/2017","44","PM2.5","Willows-Colusa Street","06-021-0003","AQS","30","4","44"
"01/29/2017","52","PM2.5","Willows-Colusa Street","06-021-0003","AQS","27","5","52"
"01/30/2017","51","PM2.5","Willows-Colusa Street","06-021-0003","AQS","27","9","51"
