"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2017","58","PM2.5","Modesto-14th Street","06-099-0005","AQS","5","26","18","58","13"
"01/02/2017","49","PM2.5","Turlock","06-099-0006","AQS","3","29","15","49","13"
"01/03/2017","39","PM2.5","Modesto-14th Street","06-099-0005","AQS","3","31","15","39","8"
"01/04/2017","30","Ozone","Turlock","06-099-0006","AQS","3","30","6","16","11"
"01/05/2017","27","Ozone","Modesto-14th Street","06-099-0005","AQS","3","27","7","21","24"
"01/06/2017","45","PM2.5","Turlock","06-099-0006","AQS","5","23","11","45","25"
"01/07/2017","47","PM2.5","Modesto-14th Street","06-099-0005","AQS","5","23","12","47","14"
"01/08/2017","23","Ozone","Modesto-14th Street","06-099-0005","AQS","2","23","5","7","3"
"01/09/2017","32","Ozone","Turlock","06-099-0006","AQS","3","32","6","10","11"
"01/10/2017","29","Ozone","Turlock","06-099-0006","AQS","2","29","6","18","6"
"01/11/2017","31","Ozone","Turlock","06-099-0006","AQS","5","31","7","22","12"
"01/12/2017","30","PM2.5","Modesto-14th Street","06-099-0005","AQS","5","26","6","30","22"
"01/13/2017","43","PM2.5","Turlock","06-099-0006","AQS","6","20","11","43","25"
"01/14/2017","60","PM2.5","Modesto-14th Street","06-099-0005","AQS","6","19","14","60","13"
"01/15/2017","68","PM2.5","Modesto-14th Street","06-099-0005","AQS","5","17","16","68","10"
"01/16/2017","72","PM2.5","Modesto-14th Street","06-099-0005","AQS","5","20","21","72","19"
"01/17/2017","86","PM2.5","Turlock","06-099-0006","AQS","6","9","29","86","21"
"01/18/2017","84","PM2.5","Turlock","06-099-0006","AQS","6","37","23","84","14"
"01/19/2017","31","Ozone","Turlock","06-099-0006","AQS","3","31","7","18","12"
"01/20/2017","34","Ozone","Turlock","06-099-0006","AQS","2","34","3","22","9"
"01/21/2017","35","Ozone","Modesto-14th Street","06-099-0005","AQS","2","35","6","21","7"
"01/22/2017","36","Ozone","Modesto-14th Street","06-099-0005","AQS","2","36","2","13","4"
