"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","PM25"
"03/30/2017","21","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","21"
"03/31/2017","24","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","24"
"04/01/2017","24","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","24"
"04/02/2017","33","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","33"
"04/03/2017","35","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","35"
"04/04/2017","28","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","28"
"04/05/2017","25","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","25"
"04/06/2017","17","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","17"
"04/08/2017","16","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","16"
"04/09/2017","16","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","16"
"04/10/2017","23","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","23"
"04/11/2017","15","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","15"
"04/12/2017","12","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","12"
"04/13/2017","8","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","8"
"04/14/2017","9","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","9"
"04/15/2017","13","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","13"
"04/16/2017","15","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","15"
"04/17/2017","13","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","13"
"04/18/2017","16","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","16"
"04/19/2017","15","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","15"
"04/20/2017","28","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","28"
"04/22/2017","18","PM2.5","Redwood NP","06-015-0002","AQS","18"
"04/25/2017","3","PM2.5","Redwood NP","06-015-0002","AQS","3"
"04/28/2017","18","PM2.5","Redwood NP","06-015-0002","AQS","18"
"05/01/2017","16","PM2.5","Redwood NP","06-015-0002","AQS","16"
"05/04/2017","5","PM2.5","Redwood NP","06-015-0002","AQS","5"
"05/07/2017","29","PM2.5","Redwood NP","06-015-0002","AQS","29"
"05/10/2017","14","PM2.5","Redwood NP","06-015-0002","AQS","14"
"05/13/2017","10","PM2.5","Redwood NP","06-015-0002","AQS","10"
"05/16/2017","12","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","12"
"05/17/2017","10","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","10"
"05/18/2017","12","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","12"
"05/19/2017","13","PM2.5","Redwood NP","06-015-0002","AQS","13"
"05/20/2017","15","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","15"
"05/21/2017","13","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","13"
"05/22/2017","23","PM2.5","Redwood NP","06-015-0002","AQS","23"
"05/23/2017","24","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","24"
"05/24/2017","17","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","17"
"05/25/2017","43","PM2.5","Redwood NP","06-015-0002","AQS","43"
"05/26/2017","13","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","13"
"05/27/2017","5","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","5"
"05/28/2017","3","PM2.5","Redwood NP","06-015-0002","AQS","3"
"05/29/2017","6","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","6"
"05/30/2017","5","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","5"
"05/31/2017","6","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","6"
"06/01/2017","3","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","3"
"06/02/2017","3","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","3"
"06/03/2017","13","PM2.5","Redwood NP","06-015-0002","AQS","13"
"06/04/2017","13","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","13"
"06/06/2017","19","PM2.5","Redwood NP","06-015-0002","AQS","19"
"06/09/2017","10","PM2.5","Redwood NP","06-015-0002","AQS","10"
"06/12/2017","11","PM2.5","Redwood NP","06-015-0002","AQS","11"
"06/15/2017","7","PM2.5","Redwood NP","06-015-0002","AQS","7"
"06/18/2017","20","PM2.5","Redwood NP","06-015-0002","AQS","20"
"06/20/2017","15","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","15"
"06/21/2017","40","PM2.5","Redwood NP","06-015-0002","AQS","40"
"06/22/2017","21","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","21"
"06/23/2017","23","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","23"
"06/24/2017","10","PM2.5","Redwood NP","06-015-0002","AQS","10"
"06/25/2017","3","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","3"
"06/26/2017","3","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","3"
"06/27/2017","14","PM2.5","Redwood NP","06-015-0002","AQS","14"
"06/28/2017","14","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","14"
"06/29/2017","16","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","16"
"06/30/2017","13","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","13"
"07/01/2017","8","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","8"
"07/02/2017","10","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","10"
"07/03/2017","20","PM2.5","Redwood NP","06-015-0002","AQS","20"
"07/04/2017","19","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","19"
"07/05/2017","2","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","2"
"07/06/2017","10","PM2.5","Redwood NP","06-015-0002","AQS","10"
"07/07/2017","10","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","10"
"07/08/2017","18","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","18"
"07/09/2017","11","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","11"
"07/10/2017","10","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","10"
"07/11/2017","17","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","17"
"07/12/2017","13","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","13"
"07/13/2017","9","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","9"
"07/14/2017","9","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","9"
"07/15/2017","16","PM2.5","Redwood NP","06-015-0002","AQS","16"
"07/16/2017","15","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","15"
"07/17/2017","18","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","18"
"07/18/2017","12","PM2.5","Redwood NP","06-015-0002","AQS","12"
"07/19/2017","7","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","7"
"07/20/2017","4","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","4"
"07/21/2017","8","PM2.5","Redwood NP","06-015-0002","AQS","8"
"07/22/2017","15","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","15"
"07/23/2017","13","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","13"
"07/24/2017","41","PM2.5","Redwood NP","06-015-0002","AQS","41"
"07/25/2017","11","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","11"
"07/27/2017","6","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","6"
"07/28/2017","8","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","8"
"07/29/2017","14","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","14"
"07/30/2017","41","PM2.5","Redwood NP","06-015-0002","AQS","41"
"07/31/2017","12","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","12"
"08/01/2017","15","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","15"
"08/02/2017","15","PM2.5","Redwood NP","06-015-0002","AQS","15"
"08/03/2017","14","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","14"
"08/04/2017","16","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","16"
"08/05/2017","15","PM2.5","Redwood NP","06-015-0002","AQS","15"
"08/06/2017","22","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","22"
"08/07/2017","24","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","24"
"08/08/2017","13","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","13"
"08/09/2017","19","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","19"
"08/10/2017","31","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","31"
"08/11/2017","24","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","24"
"08/12/2017","11","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","11"
"08/13/2017","8","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","8"
"08/14/2017","18","PM2.5","Redwood NP","06-015-0002","AQS","18"
"08/15/2017","18","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","18"
"08/16/2017","22","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","22"
"08/17/2017","63","PM2.5","Redwood NP","06-015-0002","AQS","63"
"08/18/2017","16","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","16"
"08/19/2017","15","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","15"
"08/20/2017","85","PM2.5","Redwood NP","06-015-0002","AQS","85"
"08/21/2017","17","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","17"
"08/22/2017","76","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","76"
"08/23/2017","13","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","13"
"08/24/2017","6","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","6"
"08/25/2017","9","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","9"
"08/26/2017","21","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","21"
"08/27/2017","52","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","52"
"08/28/2017","35","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","35"
"08/29/2017","23","PM2.5","Redwood NP","06-015-0002","AQS","23"
"08/30/2017","7","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","7"
"08/31/2017","17","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","17"
"09/01/2017","226","PM2.5","Redwood NP","06-015-0002","AQS","226"
"09/04/2017","187","PM2.5","Redwood NP","06-015-0002","AQS","187"
"09/07/2017","6","PM2.5","Redwood NP","06-015-0002","AQS","6"
"09/10/2017","39","PM2.5","Redwood NP","06-015-0002","AQS","39"
"09/13/2017","33","PM2.5","Redwood NP","06-015-0002","AQS","33"
"09/16/2017","56","PM2.5","Redwood NP","06-015-0002","AQS","56"
"09/19/2017","26","PM2.5","Redwood NP","06-015-0002","AQS","26"
"09/28/2017","14","PM2.5","Redwood NP","06-015-0002","AQS","14"
"10/01/2017","9","PM2.5","Redwood NP","06-015-0002","AQS","9"
"10/04/2017","15","PM2.5","Redwood NP","06-015-0002","AQS","15"
"10/07/2017","25","PM2.5","Redwood NP","06-015-0002","AQS","25"
"10/10/2017","61","PM2.5","Redwood NP","06-015-0002","AQS","61"
"10/13/2017","7","PM2.5","Redwood NP","06-015-0002","AQS","7"
"10/16/2017","52","PM2.5","Redwood NP","06-015-0002","AQS","52"
"10/19/2017","3","PM2.5","Redwood NP","06-015-0002","AQS","3"
"10/22/2017","3","PM2.5","Redwood NP","06-015-0002","AQS","3"
"10/25/2017","59","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","59"
"10/26/2017","54","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","54"
"10/27/2017","42","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","42"
"10/28/2017","46","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","46"
"10/29/2017","51","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","51"
"10/30/2017","54","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","54"
"10/31/2017","45","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","45"
"11/01/2017","20","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","20"
"11/02/2017","19","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","19"
"11/03/2017","37","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","37"
"11/04/2017","29","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","29"
"11/05/2017","27","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","27"
"11/06/2017","23","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","23"
"11/07/2017","17","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","17"
"11/08/2017","49","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","49"
"11/09/2017","54","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","54"
"11/10/2017","31","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","31"
"11/11/2017","20","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","20"
"11/12/2017","19","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","19"
"11/13/2017","51","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","51"
"11/14/2017","24","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","24"
"11/15/2017","26","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","26"
"11/16/2017","25","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","25"
"11/17/2017","21","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","21"
"11/18/2017","26","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","26"
"11/19/2017","18","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","18"
"11/20/2017","28","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","28"
"11/21/2017","37","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","37"
"11/22/2017","62","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","62"
"11/23/2017","33","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","33"
"11/24/2017","33","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","33"
"11/25/2017","21","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","21"
"11/26/2017","45","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","45"
"11/27/2017","29","PM2.5","CRESCENT CITY-CRESCENT ELK SCHOOL","06-015-0007","AQS","29"
