"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2017","145","PM2.5","Compton","06-037-1302","AQS","27","34","1","28","145","30"
"01/02/2017","59","PM2.5","Reseda","06-037-1201","AQS","10","36","1","10","59","36"
"01/03/2017","66","PM2.5","Reseda","06-037-1201","AQS","17","32","3","9","66","55"
"01/04/2017","72","PM2.5","Reseda","06-037-1201","AQS","20","31","4","14","72","48"
"01/05/2017","43","PM2.5","Reseda","06-037-1201","AQS","8","29","1","10","43","36"
"01/06/2017","49","PM2.5","Reseda","06-037-1201","AQS","10","37","6","31","49","42"
"01/07/2017","70","PM2.5","Reseda","06-037-1201","AQS","27","31","1","26","70","43"
"01/08/2017","82","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","39","32","3","14","82","43"
"01/09/2017","55","PM2.5","Reseda","06-037-1201","AQS","15","31","1","9","55","40"
"01/10/2017","56","PM2.5","Reseda","06-037-1201","AQS","14","33","1","13","56","42"
"01/11/2017","53","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","39","1","13","53","40"
"01/12/2017","48","PM2.5","Reseda","06-037-1201","AQS","9","32","3","3","48","38"
"01/13/2017","60","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","20","35","4","21","60","56"
"01/14/2017","72","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","20","38","14","8","72","40"
"01/15/2017","67","PM2.5","Reseda","06-037-1201","AQS","17","36","1","8","67","30"
"01/16/2017","72","PM2.5","Reseda","06-037-1201","AQS","13","40","1","17","72","48"
"01/17/2017","67","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","23","36","4","16","67","58"
"01/18/2017","69","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","18","37","3","11","69","47"
"01/19/2017","53","PM2.5","Reseda","06-037-1201","AQS","7","41","0","26","53","49"
"01/20/2017","41","Ozone","Reseda","06-037-1201","AQS","8","41","1","3","38","38"
"01/21/2017","44","PM2.5","Reseda","06-037-1201","AQS","8","41","1","5","44","39"
"01/22/2017","51","PM2.5","Reseda","06-037-1201","AQS","8","40","1","3","51","28"
"01/23/2017","55","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","10","43","1","3","47","55"
"01/24/2017","62","PM2.5","Reseda","06-037-1201","AQS","14","34","1","6","62","54"
"01/25/2017","64","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","18","39","3","24","64","61"
"01/26/2017","69","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","22","40","1","10","69","62"
"01/27/2017","65","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","22","44","1","8","65","60"
"01/28/2017","75","PM2.5","Compton","06-037-1302","AQS","32","46","4","12","75","51"
"01/29/2017","66","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","40","45","3","11","66","52"
"01/30/2017","77","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","30","43","7","20","57","77"
"01/31/2017","75","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","30","40","9","41","75","73"
"02/01/2017","71","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","23","46","6","26","71","54"
"02/02/2017","74","PM2.5","Reseda","06-037-1201","AQS","14","39","7","23","74","46"
"02/03/2017","64","PM2.5","Reseda","06-037-1201","AQS","10","31","0","17","64","42"
"02/04/2017","53","PM2.5","Reseda","06-037-1201","AQS","10","39","1","12","53","30"
"02/05/2017","66","PM2.5","Reseda","06-037-1201","AQS","7","32","1","21","66","20"
"02/06/2017","45","PM2.5","Reseda","06-037-1201","AQS","8","32","0","6","45","29"
"02/07/2017","41","PM2.5","Reseda","06-037-1201","AQS","9","24","0","10","41","31"
"02/08/2017","49","PM2.5","Reseda","06-037-1201","AQS","9","27","9","10","49","34"
"02/09/2017","52","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","14","31","3","22","52","40"
"02/10/2017","57","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","32","1","24","57","33"
"02/11/2017","49","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","10","38","0","13","49","30"
"02/12/2017","55","PM2.5","Long Beach (South)","06-037-4004","AQS","18","41","4","24","55","36"
"02/13/2017","58","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","22","39","7","11","58","45"
"02/14/2017","59","PM2.5","Reseda","06-037-1201","AQS","11","39","3","22","59","43"
