"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","SO2","PM10","PM25","NO2"
"02/03/2017","35","Ozone","Red Hills","06-079-8005","AQS","35","0","7","8","10"
"02/04/2017","36","Ozone","Red Hills","06-079-8005","AQS","36","0","11","16","8"
"02/05/2017","34","Ozone","Paso Robles","06-079-0005","AQS","34","0","9","11","5"
"02/06/2017","37","Ozone","Paso Robles","06-079-0005","AQS","37","0","14","15","5"
"02/07/2017","28","Ozone","Carrizo Plains","06-079-8006","AQS","28","0","6","8","7"
"02/08/2017","19","Ozone","Carrizo Plains","06-079-8006","AQS","19","0","12","8","9"
"02/09/2017","20","Ozone","Red Hills","06-079-8005","AQS","20","0","7","9","5"
"02/10/2017","37","Ozone","San Luis Obispo","06-079-2006","AQS","37","0","11","8","11"
"02/11/2017","35","Ozone","Paso Robles","06-079-0005","AQS","35","0","27","32","8"
"02/12/2017","32","Ozone","Red Hills","06-079-8005","AQS","32","0","31","28","11"
"02/13/2017","33","Ozone","Red Hills","06-079-8005","AQS","33","0","22","27","13"
"02/14/2017","40","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","36","0","19","40","14"
"02/15/2017","40","PM2.5","Atascadero","06-079-8002","AQS","40","0","18","40","19"
"02/16/2017","39","Ozone","Red Hills","06-079-8005","AQS","39","0","14","26","13"
"02/17/2017","42","Ozone","San Luis Obispo","06-079-2006","AQS","42","0","7","11","3"
"02/18/2017","40","Ozone","San Luis Obispo","06-079-2006","AQS","40","0","17","19","2"
"02/19/2017","37","Ozone","Paso Robles","06-079-0005","AQS","37","0","15","28","3"
"02/20/2017","36","Ozone","Carrizo Plains","06-079-8006","AQS","36","0","6","15","2"
"02/21/2017","39","Ozone","Paso Robles","06-079-0005","AQS","39","0","19","25","6"
"02/22/2017","84","PM10","Arroyo Grande CDF","06-079-2007","AQS","40","0","84","53","10"
"02/23/2017","51","PM10","Arroyo Grande CDF","06-079-2007","AQS","42","0","51","49","13"
"02/24/2017","54","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","43","0","49","54","11"
"02/25/2017","41","Ozone","Red Hills","06-079-8005","AQS","41","0","16","35","12"
"02/26/2017","40","Ozone","Nipomo Regional Park (NRP)","06-079-4002","AQS","40","0","8","28","8"
"02/27/2017","40","Ozone","San Luis Obispo","06-079-2006","AQS","40","0","35","32","8"
"02/28/2017","44","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","41","0","36","44","9"
"03/01/2017","44","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","43","0","33","44","7"
"03/02/2017","44","Ozone","Red Hills","06-079-8005","AQS","44","0","26","40","11"
"03/03/2017","44","Ozone","Red Hills","06-079-8005","AQS","44","0","27","33","16"
"03/04/2017","43","Ozone","Carrizo Plains","06-079-8006","AQS","43","0","19","25","7"
"03/05/2017","44","Ozone","Paso Robles","06-079-0005","AQS","44","0","22","21","8"
"03/06/2017","52","PM10","Arroyo Grande CDF","06-079-2007","AQS","42","0","52","38","9"
"03/07/2017","41","Ozone","San Luis Obispo","06-079-2006","AQS","41","0","27","26","11"
"03/08/2017","41","Ozone","Nipomo Regional Park (NRP)","06-079-4002","AQS","41","0","14","19","11"
"03/09/2017","44","Ozone","Red Hills","06-079-8005","AQS","44","0","19","21","12"
"03/10/2017","42","Ozone","Red Hills","06-079-8005","AQS","42","0","26","28","8"
"03/11/2017","57","PM10","Mesa2","06-079-2004","AQS","38","0","57","35","8"
"03/12/2017","41","Ozone","San Luis Obispo","06-079-2006","AQS","41","0","38","26","6"
"03/13/2017","48","Ozone","Red Hills","06-079-8005","AQS","48","0","28","32","12"
"03/14/2017","80","Ozone","Paso Robles","06-079-0005","AQS","80","0","19","23","12"
"03/15/2017","54","Ozone","Red Hills","06-079-8005","AQS","54","0","15","19","11"
"03/16/2017","44","Ozone","Red Hills","06-079-8005","AQS","44","0","22","25","7"
"03/17/2017","45","Ozone","Red Hills","06-079-8005","AQS","45","0","20","19","10"
"03/18/2017","44","Ozone","Carrizo Plains","06-079-8006","AQS","44","0","15","23","7"
"03/19/2017","41","PM2.5","San Luis Obispo","06-079-2006","AQS","40","0","14","41","4"
"03/20/2017","34","Ozone","Atascadero","06-079-8002","AQS","34","0","18","27","8"
"03/21/2017","32","Ozone","Red Hills","06-079-8005","AQS","32","0","6","11","6"
"03/22/2017","42","Ozone","San Luis Obispo","06-079-2006","AQS","42","0","39","23","13"
"03/23/2017","54","PM10","Arroyo Grande CDF","06-079-2007","AQS","40","0","54","45","12"
"03/24/2017","46","Ozone","Carrizo Plains","06-079-8006","AQS","46","0","15","20","12"
"03/25/2017","43","Ozone","San Luis Obispo","06-079-2006","AQS","43","0","42","21","5"
"03/26/2017","62","PM10","Arroyo Grande CDF","06-079-2007","AQS","40","0","62","25","4"
"03/27/2017","63","PM10","Arroyo Grande CDF","06-079-2007","AQS","43","0","63","46","7"
"03/28/2017","55","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","44","0","53","55","12"
"03/29/2017","65","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","44","3","61","65","16"
"03/30/2017","88","PM10","Arroyo Grande CDF","06-079-2007","AQS","46","0","88","87","12"
"03/31/2017","76","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","44","0","68","76","20"
"04/01/2017","54","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","44","0","39","54","10"
"04/02/2017","43","Ozone","Carrizo Plains","06-079-8006","AQS","43","0","21","35","6"
"04/03/2017","51","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","50","0","31","51","5"
"04/04/2017","74","Ozone","Red Hills","06-079-8005","AQS","74","0","44","67","13"
"04/05/2017","77","Ozone","Paso Robles","06-079-0005","AQS","77","0","28","40","11"
"04/06/2017","74","Ozone","Red Hills","06-079-8005","AQS","74","0","27","40","17"
"04/07/2017","51","Ozone","Carrizo Plains","06-079-8006","AQS","51","0","17","24","4"
"04/08/2017","45","Ozone","Paso Robles","06-079-0005","AQS","45","0","39","32","1"
"04/09/2017","58","PM10","Arroyo Grande CDF","06-079-2007","AQS","47","0","58","56","6"
"04/10/2017","61","Ozone","Red Hills","06-079-8005","AQS","61","0","44","58","12"
"04/11/2017","50","Ozone","Red Hills","06-079-8005","AQS","50","0","23","40","14"
"04/12/2017","41","Ozone","Red Hills","06-079-8005","AQS","41","0","14","29","11"
"04/13/2017","45","Ozone","Nipomo Regional Park (NRP)","06-079-4002","AQS","45","0","18","19","5"
"04/14/2017","60","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","49","0","57","60","2"
"04/15/2017","45","Ozone","Paso Robles","06-079-0005","AQS","45","0","26","34","7"
"04/16/2017","61","Ozone","Carrizo Plains","06-079-8006","AQS","61","0","19","40","5"
"04/17/2017","34","Ozone","Morro Bay","06-079-3001","AQS","34","0","5","8","4"
"04/18/2017","33","Ozone","Morro Bay","06-079-3001","AQS","33","0","11","12","9"
"04/19/2017","51","PM10","Arroyo Grande CDF","06-079-2007","AQS","47","0","51","43","7"
"04/20/2017","73","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","49","0","71","73","8"
"04/21/2017","60","PM10","Arroyo Grande CDF","06-079-2007","AQS","54","0","60","59","7"
"04/22/2017","74","PM10","Arroyo Grande CDF","06-079-2007","AQS","74","0","74","68","7"
"04/23/2017","96","PM10","Arroyo Grande CDF","06-079-2007","AQS","45","0","96","82","4"
"04/24/2017","76","PM10","Arroyo Grande CDF","06-079-2007","AQS","42","0","76","73","2"
"04/25/2017","72","PM10","Arroyo Grande CDF","06-079-2007","AQS","50","0","72","66","2"
"04/26/2017","66","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","35","0","64","66","2"
"04/27/2017","77","PM10","Arroyo Grande CDF","06-079-2007","AQS","51","0","77","74","1"
"04/28/2017","81","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","64","0","79","81","6"
"04/29/2017","64","Ozone","Red Hills","06-079-8005","AQS","64","0","52","62","7"
"04/30/2017","84","Ozone","Carrizo Plains","06-079-8006","AQS","84","0","44","57","8"
"05/01/2017","57","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","51","0","46","57","14"
"05/02/2017","59","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","46","0","42","59","10"
"05/03/2017","54","Ozone","Red Hills","06-079-8005","AQS","54","0","33","51","12"
"05/04/2017","58","Ozone","Red Hills","06-079-8005","AQS","58","0","24","21","9"
"05/05/2017","44","Ozone","Red Hills","06-079-8005","AQS","44","0","29","26","4"
"05/06/2017","74","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","42","0","67","74","2"
"05/07/2017","46","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","45","0","23","46","5"
"05/08/2017","51","PM2.5","San Luis Obispo","06-079-2006","AQS","46","0","29","51","10"
"05/09/2017","61","Ozone","Red Hills","06-079-8005","AQS","61","0","32","49","8"
"05/10/2017","39","Ozone","Carrizo Plains","06-079-8006","AQS","39","0","19","34","2"
"05/11/2017","44","Ozone","Carrizo Plains","06-079-8006","AQS","44","0","23","28","4"
"05/12/2017","70","PM10","Arroyo Grande CDF","06-079-2007","AQS","39","0","70","67","4"
"05/13/2017","73","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","47","0","72","73","1"
"05/14/2017","73","PM10","Arroyo Grande CDF","06-079-2007","AQS","44","0","73","71","4"
"05/15/2017","46","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","41","0","31","46","8"
"05/16/2017","53","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","46","0","42","53","4"
"05/17/2017","72","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","44","0","71","72","7"
"05/18/2017","66","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","49","0","56","66","8"
"05/19/2017","71","Ozone","Red Hills","06-079-8005","AQS","71","0","40","50","10"
"05/20/2017","80","Ozone","Carrizo Plains","06-079-8006","AQS","80","0","25","28","10"
"05/21/2017","87","Ozone","Paso Robles","06-079-0005","AQS","87","0","16","23","6"
"05/22/2017","87","Ozone","Carrizo Plains","06-079-8006","AQS","87","0","20","19","10"
"05/23/2017","97","Ozone","Red Hills","06-079-8005","AQS","97","0","25","17","8"
"05/24/2017","67","Ozone","Red Hills","06-079-8005","AQS","67","0","18","14","8"
"05/25/2017","39","Ozone","Carrizo Plains","06-079-8006","AQS","39","0","19","17","4"
"05/26/2017","39","Ozone","Carrizo Plains","06-079-8006","AQS","39","0","10","16","3"
"05/27/2017","52","PM10","Arroyo Grande CDF","06-079-2007","AQS","50","0","52","46","5"
"05/28/2017","74","Ozone","Carrizo Plains","06-079-8006","AQS","74","0","37","45","3"
"05/29/2017","74","Ozone","Carrizo Plains","06-079-8006","AQS","74","0","52","54","3"
"05/30/2017","51","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","48","0","42","51","4"
"05/31/2017","89","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","43","0","88","89","3"
"06/01/2017","68","PM10","Arroyo Grande CDF","06-079-2007","AQS","40","0","68","65","7"
"06/02/2017","67","Ozone","Red Hills","06-079-8005","AQS","67","0","42","52","9"
"06/03/2017","74","Ozone","Carrizo Plains","06-079-8006","AQS","74","0","27","37","5"
"06/04/2017","71","Ozone","Carrizo Plains","06-079-8006","AQS","71","0","39","53","4"
"06/05/2017","84","Ozone","Carrizo Plains","06-079-8006","AQS","84","0","42","54","6"
"06/06/2017","100","Ozone","Carrizo Plains","06-079-8006","AQS","100","0","27","43","8"
"06/07/2017","61","Ozone","Carrizo Plains","06-079-8006","AQS","61","0","32","22","5"
"06/08/2017","44","Ozone","Carrizo Plains","06-079-8006","AQS","44","0","26","19","11"
"06/09/2017","31","Ozone","San Luis Obispo","06-079-2006","AQS","31","0","28","26","6"
"06/10/2017","93","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","38","0","92","93","3"
"06/11/2017","79","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","36","0","77","79","4"
"06/12/2017","83","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","36","0","76","83","8"
"06/13/2017","81","PM2.5","Mesa2","06-079-2004","AQS","45","0","79","81","7"
"06/14/2017","67","PM2.5","Mesa2","06-079-2004","AQS","64","0","64","67","9"
"06/15/2017","72","PM2.5","Mesa2","06-079-2004","AQS","67","0","72","72","8"
"06/16/2017","45","Ozone","Carrizo Plains","06-079-8006","AQS","45","0","41","38","8"
"06/17/2017","56","PM2.5","Mesa2","06-079-2004","AQS","43",".","47","56","8"
"06/18/2017","52","PM2.5","San Luis Obispo","06-079-2006","AQS","43","0","34","52","6"
"06/19/2017","47","Ozone","Carrizo Plains","06-079-8006","AQS","47","0","26","38","11"
"06/20/2017","71","Ozone","Carrizo Plains","06-079-8006","AQS","71","0","16","21","9"
"06/21/2017","51","Ozone","Carrizo Plains","06-079-8006","AQS","51","0","14","33","6"
"06/22/2017","67","Ozone","Carrizo Plains","06-079-8006","AQS","67","0","12","22","10"
"06/23/2017","100","Ozone","Carrizo Plains","06-079-8006","AQS","100","0","7","21","7"
"06/24/2017","93","Ozone","Carrizo Plains","06-079-8006","AQS","93","0","29","31","4"
"06/25/2017","45","Ozone","Carrizo Plains","06-079-8006","AQS","45","0","25","31","3"
"06/26/2017","54","PM10","Arroyo Grande CDF","06-079-2007","AQS","39","0","54","52","8"
"06/27/2017","46","PM2.5","Mesa2","06-079-2004","AQS","45","0","30","46","8"
"06/28/2017","51","PM2.5","Mesa2","06-079-2004","AQS","44","0","37","51","3"
"06/29/2017","58","PM2.5","Mesa2","06-079-2004","AQS","50","0","44","58","6"
"06/30/2017","74","Ozone","Carrizo Plains","06-079-8006","AQS","74","0","38","52","6"
"07/01/2017","67","PM2.5","Mesa2","06-079-2004","AQS","64","0","59","67","3"
"07/02/2017","67","Ozone","Carrizo Plains","06-079-8006","AQS","67","0","23","36","4"
"07/03/2017","67","Ozone","Carrizo Plains","06-079-8006","AQS","67","0","17","40","6"
"07/04/2017","64","Ozone","Carrizo Plains","06-079-8006","AQS","64","0","16","38","5"
"07/05/2017","84","Ozone","Red Hills","06-079-8005","AQS","84","0","23","51","9"
"07/06/2017","61","Ozone","Paso Robles","06-079-0005","AQS","61","0","21","51","9"
"07/07/2017","66","PM2.5","Mesa2","06-079-2004","AQS","54","0","49","66","10"
"07/08/2017","74","PM2.5","Mesa2","06-079-2004","AQS","50","0","53","74","11"
"07/09/2017","133","Ozone","Carrizo Plains","06-079-8006","AQS","133","0","31","58","7"
"07/10/2017","93","Ozone","Red Hills","06-079-8005","AQS","93","0","31","45","10"
"07/11/2017","45","Ozone","Red Hills","06-079-8005","AQS","45","0","26","35","8"
"07/12/2017","60","PM2.5","San Luis Obispo","06-079-2006","AQS","40","0","26","60","9"
"07/13/2017","41","Ozone","Carrizo Plains","06-079-8006","AQS","41","0","18","32","6"
"07/14/2017","54","Ozone","Carrizo Plains","06-079-8006","AQS","54","0","21","33","8"
"07/15/2017","97","Ozone","Carrizo Plains","06-079-8006","AQS","97","0","29","44","8"
"07/16/2017","66","PM2.5","Mesa2","06-079-2004","AQS","54","0","49","66","5"
"07/17/2017","58","PM2.5","Mesa2","06-079-2004","AQS","45","0","39","58","10"
"07/18/2017","72","PM10","Arroyo Grande CDF","06-079-2007","AQS","42","0","72","56","11"
"07/19/2017","55","PM2.5","Mesa2","06-079-2004","AQS","51","0","31","55","11"
"07/20/2017","64","Ozone","Carrizo Plains","06-079-8006","AQS","64","0","30","53","9"
"07/21/2017","54","PM2.5","Mesa2","06-079-2004","AQS","50","0","43","54","8"
"07/22/2017","97","Ozone","Carrizo Plains","06-079-8006","AQS","97","0","23","47","7"
"07/23/2017","67","Ozone","Carrizo Plains","06-079-8006","AQS","67","0","21","36","10"
"07/24/2017","50","Ozone","Carrizo Plains","06-079-8006","AQS","50","0","16","20","15"
"07/25/2017","42","Ozone","Red Hills","06-079-8005","AQS","42","0","13","11","5"
"07/26/2017","47","Ozone","Carrizo Plains","06-079-8006","AQS","47","0","15","42","6"
"07/27/2017","51","Ozone","Carrizo Plains","06-079-8006","AQS","51","0","19","28","8"
"07/28/2017","74","Ozone","Carrizo Plains","06-079-8006","AQS","74","0","20","36","8"
"07/29/2017","50","Ozone","Carrizo Plains","06-079-8006","AQS","50","0","21","43","5"
"07/30/2017","61","Ozone","Carrizo Plains","06-079-8006","AQS","61","0","13","37","6"
"07/31/2017","71","Ozone","Red Hills","06-079-8005","AQS","71","0","32","40","11"
"08/01/2017","77","Ozone","Paso Robles","06-079-0005","AQS","77","0","20","37","14"
"08/02/2017","54","Ozone","Carrizo Plains","06-079-8006","AQS","54","0","27","47","14"
"08/03/2017","51","PM2.5","Mesa2","06-079-2004","AQS","49","0","31","51","20"
"08/04/2017","64","Ozone","Carrizo Plains","06-079-8006","AQS","64","0","24","39","16"
"08/05/2017","46","Ozone","Carrizo Plains","06-079-8006","AQS","46","0","14","28","8"
"08/06/2017","34","Ozone","Carrizo Plains","06-079-8006","AQS","34","0","10","28","5"
"08/07/2017","60","PM2.5","Mesa2","06-079-2004","AQS","43","0","41","60","4"
"08/08/2017","58","PM2.5","Mesa2","06-079-2004","AQS","51","0","31","58","8"
"08/09/2017","52","PM2.5","Mesa2","06-079-2004","AQS","50","0","24","52","5"
"08/10/2017","61","Ozone","Carrizo Plains","06-079-8006","AQS","61","0","31","43","5"
"08/11/2017","67","Ozone","Carrizo Plains","06-079-8006","AQS","67","0","31","51","12"
"08/12/2017","74","Ozone","Carrizo Plains","06-079-8006","AQS","74","0","23","54","8"
"08/13/2017","47","Ozone","Carrizo Plains","06-079-8006","AQS","47","0","19","38","5"
"08/14/2017","33","PM2.5","Mesa2","06-079-2004","AQS","26","0","28","33","4"
"08/15/2017","49","PM2.5","Mesa2","06-079-2004","AQS","31","0","22","49","4"
"08/16/2017","52","PM2.5","Mesa2","06-079-2004","AQS","39","0","23","52","8"
"08/17/2017","54","Ozone","Carrizo Plains","06-079-8006","AQS","54","0","24","51","8"
"08/18/2017","71","Ozone","Carrizo Plains","06-079-8006","AQS","71","0","26","53","10"
"08/19/2017","53","PM2.5","Mesa2","06-079-2004","AQS","44","0","23","53","5"
"08/20/2017","55","PM2.5","Mesa2","06-079-2004","AQS","36","0","19","55","3"
"08/21/2017","56","PM2.5","Mesa2","06-079-2004","AQS","44","0","22","56","5"
"08/22/2017","61","Ozone","Red Hills","06-079-8005","AQS","61","0","27","59","10"
"08/23/2017","61","Ozone","Carrizo Plains","06-079-8006","AQS","61","0","24","52","6"
"08/24/2017","58","Ozone","Carrizo Plains","06-079-8006","AQS","58","0","21","40","9"
"08/25/2017","64","Ozone","Red Hills","06-079-8005","AQS","64","0","22","33","16"
"08/26/2017","74","Ozone","Paso Robles","06-079-0005","AQS","74","0","33","33","10"
"08/27/2017","64","Ozone","Carrizo Plains","06-079-8006","AQS","64","0","20","22","11"
"08/28/2017","64","Ozone","Paso Robles","06-079-0005","AQS","64","0","26","21","20"
"08/29/2017","58","Ozone","Red Hills","06-079-8005","AQS","58","0","32","43","9"
"08/30/2017","77","Ozone","Red Hills","06-079-8005","AQS","77","0","33","40","9"
"08/31/2017","84","Ozone","Red Hills","06-079-8005","AQS","84","0","33","28","18"
"09/01/2017","112","Ozone","Paso Robles","06-079-0005","AQS","112","0","56","48","18"
"09/02/2017","105","Ozone","Red Hills","06-079-8005","AQS","105","0","72","78","16"
"09/03/2017","70","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","67","0","63","70","9"
"09/04/2017","68","PM2.5","Mesa2","06-079-2004","AQS","39","0","39","68","8"
"09/05/2017","52","PM2.5","Mesa2","06-079-2004","AQS","43","0","23","52","6"
"09/06/2017","54","PM2.5","San Luis Obispo","06-079-2006","AQS","45","0","17","54","9"
"09/07/2017","57","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","46","0","56","57","8"
"09/08/2017","64","Ozone","Carrizo Plains","06-079-8006","AQS","64","0","23","52","9"
"09/09/2017","58","Ozone","Red Hills","06-079-8005","AQS","58","0","22","33","4"
"09/10/2017","64","Ozone","Paso Robles","06-079-0005","AQS","64","0","24","35","5"
"09/11/2017","67","Ozone","Carrizo Plains","06-079-8006","AQS","67","0","23","52","11"
"09/12/2017","43","PM2.5","Mesa2","06-079-2004","AQS","41","0","15","43","9"
"09/13/2017","38","PM2.5","Mesa2","06-079-2004","AQS","38","0","15","38","5"
"09/14/2017","36","PM2.5","Mesa2","06-079-2004","AQS","33","0","17","36","12"
"09/15/2017","70","PM10","Arroyo Grande CDF","06-079-2007","AQS","41","0","70","63","11"
"09/16/2017","51","Ozone","Carrizo Plains","06-079-8006","AQS","51","0","25","49","6"
"09/17/2017","64","Ozone","Carrizo Plains","06-079-8006","AQS","64","0","28","59","6"
"09/18/2017","56","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","48","0","55","56","14"
"09/19/2017","83","PM10","Arroyo Grande CDF","06-079-2007","AQS","43","0","83","79","16"
"09/20/2017","66","PM10","Arroyo Grande CDF","06-079-2007","AQS","42","0","66","64","13"
"09/21/2017","68","PM10","Arroyo Grande CDF","06-079-2007","AQS","37","0","68","62","3"
"09/22/2017","40","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","37","0","39","40","14"
"09/23/2017","53","PM10","Arroyo Grande CDF","06-079-2007","AQS","41","0","53","52","9"
"09/24/2017","49","Ozone","Paso Robles","06-079-0005","AQS","49","0","44","47","10"
"09/25/2017","51","PM10","Arroyo Grande CDF","06-079-2007","AQS","51","0","51","50","12"
"09/26/2017","80","Ozone","Red Hills","06-079-8005","AQS","80","0","50","47","14"
"09/27/2017","84","Ozone","Red Hills","06-079-8005","AQS","84","0","51","53","21"
"09/28/2017","80","Ozone","Paso Robles","06-079-0005","AQS","80","0","35","37","20"
"09/29/2017","77","Ozone","Paso Robles","06-079-0005","AQS","77","0","34","43","18"
"09/30/2017","67","PM2.5","Mesa2","06-079-2004","AQS","44","0","55","67","8"
"10/01/2017","75","PM2.5","Mesa2","06-079-2004","AQS","44","0","63","75","6"
"10/02/2017","46","PM2.5","San Luis Obispo","06-079-2006","AQS","43","0","36","46","16"
"10/03/2017","49","PM2.5","San Luis Obispo","06-079-2006","AQS","37","0","31","49","12"
"10/04/2017","66","PM10","Arroyo Grande CDF","06-079-2007","AQS","49","0","66","64","11"
"10/05/2017","62","PM10","Arroyo Grande CDF","06-079-2007","AQS","54","0","62","55","10"
"10/06/2017","74","Ozone","Nipomo Regional Park (NRP)","06-079-4002","AQS","74","0","54","53","16"
"10/07/2017","74","Ozone","Paso Robles","06-079-0005","AQS","74","0","50","55","13"
"10/08/2017","71","Ozone","Carrizo Plains","06-079-8006","AQS","71","0","37","58","8"
"10/09/2017","57","PM10","Atascadero","06-079-8002","AQS","44","0","57","53","18"
"10/10/2017","52","PM10","Arroyo Grande CDF","06-079-2007","AQS","45","0","52","49","15"
"10/11/2017","71","PM2.5","San Luis Obispo","06-079-2006","AQS","64","0","45","71","8"
"10/12/2017","79","PM2.5","San Luis Obispo","06-079-2006","AQS","47","0","68","79","22"
"10/13/2017","77","PM2.5","Mesa2","06-079-2004","AQS","54","0","66","77","14"
"10/14/2017","71","Ozone","Nipomo Regional Park (NRP)","06-079-4002","AQS","71","0","61","70","16"
"10/15/2017","80","Ozone","Red Hills","06-079-8005","AQS","80","0","48","61","19"
"10/16/2017","105","Ozone","Red Hills","06-079-8005","AQS","105","0","58","61","28"
"10/17/2017","108","Ozone","Red Hills","06-079-8005","AQS","108","0","54","64","22"
"10/18/2017","101","Ozone","Red Hills","06-079-8005","AQS","101","0","49","69","22"
"10/19/2017","67","Ozone","Red Hills","06-079-8005","AQS","67","0","31","44","15"
"10/20/2017","58","PM10","Arroyo Grande CDF","06-079-2007","AQS","41","0","58","53","4"
"10/21/2017","44","Ozone","Nipomo Regional Park (NRP)","06-079-4002","AQS","44","0","24","30","5"
"10/22/2017","52","PM10","Mesa2","06-079-2004","AQS","47","0","52","48","9"
"10/23/2017","67","Ozone","Nipomo Regional Park (NRP)","06-079-4002","AQS","67","0","41","44","10"
"10/24/2017","80","Ozone","Red Hills","06-079-8005","AQS","80","0","50","38","15"
"10/25/2017","90","Ozone","Red Hills","06-079-8005","AQS","90","0","51","46","23"
"10/26/2017","101","Ozone","Red Hills","06-079-8005","AQS","101","1","49","55","29"
"10/27/2017","101","Ozone","Red Hills","06-079-8005","AQS","101","0","42","39","25"
"10/28/2017","100","Ozone","Red Hills","06-079-8005","AQS","100","0","33","26","20"
