"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","PM10","PM25"
"09/27/2017","9","PM10","Mammoth","06-051-0001","AQS","9","."
"09/28/2017","14","PM10","Mammoth","06-051-0001","AQS","14","."
"09/29/2017","11","PM10","Mammoth","06-051-0001","AQS","11","."
"09/30/2017","8","PM10","Mono Shore","06-051-0011","AQS","8","."
"10/01/2017","19","PM10","Mono Shore","06-051-0011","AQS","19","."
"10/02/2017","11","PM10","Mammoth","06-051-0001","AQS","11","."
"10/03/2017","13","PM10","Mammoth","06-051-0001","AQS","13","."
"10/04/2017","16","PM10","Mammoth","06-051-0001","AQS","16","8"
"10/05/2017","16","PM10","Mammoth","06-051-0001","AQS","16","."
"10/06/2017","19","PM10","Mammoth","06-051-0001","AQS","19","."
"10/07/2017","13","PM10","Mammoth","06-051-0001","AQS","13","5"
"10/08/2017","51","PM10","Mono Shore","06-051-0011","AQS","51","."
"10/09/2017","11","PM10","Mammoth","06-051-0001","AQS","11","."
"10/10/2017","25","PM10","Mammoth","06-051-0001","AQS","25","17"
"10/11/2017","25","PM10","Mammoth","06-051-0001","AQS","25","."
"10/12/2017","20","PM10","Mammoth","06-051-0001","AQS","20","."
"10/13/2017","17","PM10","Mammoth","06-051-0001","AQS","17","16"
"10/14/2017","16","PM10","Mammoth","06-051-0001","AQS","16","."
"10/15/2017","22","PM10","Mammoth","06-051-0001","AQS","22","."
"10/16/2017","42","PM2.5","Hoover Wilderness","06-051-9000","AQS","31","42"
"10/17/2017","14","PM10","Mono Shore","06-051-0011","AQS","14","."
"10/18/2017","13","PM10","Mono Shore","06-051-0011","AQS","13","."
"10/19/2017","555","PM10","Mono Shore","06-051-0011","AQS","555","29"
"10/20/2017","1132","PM10","Mono Shore","06-051-0011","AQS","1132","."
"10/21/2017","6","PM10","Mammoth","06-051-0001","AQS","6","."
"10/22/2017","7","PM10","Mammoth","06-051-0001","AQS","7","4"
"10/23/2017","6","PM10","Mammoth","06-051-0001","AQS","6","."
"10/24/2017","7","PM10","Mammoth","06-051-0001","AQS","7","."
"10/25/2017","11","PM10","Mammoth","06-051-0001","AQS","11","5"
"10/26/2017","8","PM10","Mammoth","06-051-0001","AQS","8","."
"10/27/2017","8","PM10","Mammoth","06-051-0001","AQS","8","."
"10/28/2017","11","PM10","Mammoth","06-051-0001","AQS","11","5"
"10/29/2017","6","PM10","Mammoth","06-051-0001","AQS","6","."
"10/30/2017","7","PM10","Mammoth","06-051-0001","AQS","7","."
"10/31/2017","16","PM10","Mammoth","06-051-0001","AQS","16","15"
"11/01/2017","13","PM10","Mammoth","06-051-0001","AQS","13","."
"11/02/2017","22","PM10","Mammoth","06-051-0001","AQS","22","."
"11/03/2017","20","PM10","Mammoth","06-051-0001","AQS","20","."
"11/04/2017","9","PM10","Mammoth","06-051-0001","AQS","9","."
"11/05/2017","5","PM10","Mono Shore","06-051-0011","AQS","5","."
"11/06/2017","6","PM10","Lee Vining","06-051-0005","AQS","6","."
"11/07/2017","9","PM10","Mammoth","06-051-0001","AQS","9","."
"11/08/2017","276","PM10","Mono Shore","06-051-0011","AQS","276","."
"11/09/2017","2434","PM10","Mono Shore","06-051-0011","AQS","2434","6"
"11/10/2017","3","PM10","Mono Shore","06-051-0011","AQS","3","."
"11/11/2017","10","PM10","Mammoth","06-051-0001","AQS","10","."
"11/12/2017","7","PM10","Mammoth","06-051-0001","AQS","7","3"
"11/13/2017","131","PM10","Mono Shore","06-051-0011","AQS","131","."
"11/14/2017","1","PM10","Mammoth","06-051-0001","AQS","1","."
"11/15/2017","6","PM10","Mammoth","06-051-0001","AQS","6","5"
"11/16/2017","6","PM10","Mono Shore","06-051-0011","AQS","6","."
"11/17/2017","5","PM10","Mammoth","06-051-0001","AQS","5","."
"11/18/2017","22","PM10","Mammoth","06-051-0001","AQS","22","4"
"11/19/2017","6","PM10","Mono Shore","06-051-0011","AQS","6","."
"11/20/2017","2","PM10","Mono Shore","06-051-0011","AQS","2","."
"11/21/2017","16","PM10","Mammoth","06-051-0001","AQS","16","3"
"11/22/2017","18","PM10","Mammoth","06-051-0001","AQS","18","."
"11/23/2017","2","PM10","Mono Shore","06-051-0011","AQS","2","."
"11/24/2017","7","PM10","Mammoth","06-051-0001","AQS","7","2"
"11/25/2017","6","PM10","Mono Shore","06-051-0011","AQS","6","."
"11/26/2017","15","PM10","Mono Shore","06-051-0011","AQS","15","."
"11/27/2017","11","PM10","Mammoth","06-051-0001","AQS","11","1"
"11/28/2017","28","PM10","Mammoth","06-051-0001","AQS","28","."
"11/29/2017","21","PM10","Mammoth","06-051-0001","AQS","21","."
"11/30/2017","15","PM10","Mammoth","06-051-0001","AQS","15","4"
"12/01/2017","4","PM10","Mammoth","06-051-0001","AQS","4","."
"12/02/2017","5","PM10","Mono Shore","06-051-0011","AQS","5","."
"12/03/2017","70","PM10","Mono Shore","06-051-0011","AQS","70","2"
"12/04/2017","4","PM10","Mammoth","06-051-0001","AQS","4","."
"12/05/2017","22","PM10","Mammoth","06-051-0001","AQS","22","."
"12/06/2017","25","PM10","Mammoth","06-051-0001","AQS","25","0"
"12/07/2017","22","PM10","Mammoth","06-051-0001","AQS","22","."
"12/08/2017","29","PM10","Mammoth","06-051-0001","AQS","29","."
"12/09/2017","28","PM10","Mammoth","06-051-0001","AQS","28","1"
"12/10/2017","24","PM10","Mammoth","06-051-0001","AQS","24","."
"12/11/2017","26","PM10","Mammoth","06-051-0001","AQS","26","."
"12/12/2017","28","PM10","Mammoth","06-051-0001","AQS","28","0"
"12/13/2017","25","PM10","Mammoth","06-051-0001","AQS","25","."
"12/14/2017","52","PM10","Mammoth","06-051-0001","AQS","52","."
"12/15/2017","19","PM10","Mammoth","06-051-0001","AQS","19","12"
"12/16/2017","18","PM10","Mono Shore","06-051-0011","AQS","18","."
"12/17/2017","21","PM10","Mammoth","06-051-0001","AQS","21","."
"12/18/2017","28","PM10","Mammoth","06-051-0001","AQS","28","1"
"12/19/2017","8","PM10","Mammoth","06-051-0001","AQS","8","."
"12/20/2017","119","PM10","Mono Shore","06-051-0011","AQS","119","."
"12/21/2017","26","PM10","Mammoth","06-051-0001","AQS","26","1"
"12/22/2017","33","PM10","Mammoth","06-051-0001","AQS","33","."
"12/23/2017","19","PM10","Mammoth","06-051-0001","AQS","19","."
"12/24/2017","14","PM10","Mammoth","06-051-0001","AQS","14","2"
"12/25/2017","11","PM10","Mammoth","06-051-0001","AQS","11","."
"12/26/2017","27","PM10","Mammoth","06-051-0001","AQS","27","."
"12/27/2017","24","PM10","Mammoth","06-051-0001","AQS","24","1"
"12/28/2017","32","PM10","Mammoth","06-051-0001","AQS","32","."
"12/29/2017","18","PM10","Mammoth","06-051-0001","AQS","18","."
"12/30/2017","15","PM10","Mammoth","06-051-0001","AQS","15","1"
"12/31/2017","18","PM10","Mammoth","06-051-0001","AQS","18","."
