"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2017","38","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","38","0","9","12","8"
"01/02/2017","56","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","13","24","0","39","56","25"
"01/03/2017","70","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","16","22","0","42","70","25"
"01/04/2017","90","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","8","26","0","55","90","38"
"01/05/2017","56","PM10","Brawley-220 Main Street","06-025-0007","AQS","8","31","1","56","46","25"
"01/06/2017","50","PM10","El Centro-9th Street","06-025-1003","AQS","5","38","0","50","26","32"
"01/07/2017","59","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","9","36","0","42","59","31"
"01/08/2017","49","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","7","36","0","32","49","27"
"01/09/2017","63","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","10","29","1","51","63","30"
"01/10/2017","52","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","10","34","1","35","52","32"
"01/11/2017","35","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","35","0","20","14","11"
"01/12/2017","44","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","6","20","0","35","44","26"
"01/13/2017","32","Ozone","Calexico-Ethel Street","06-025-0005","AQS","3","32","0","10","11","10"
"01/14/2017","33","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","33","0","8","9","8"
"01/15/2017","43","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","7","35","0","25","43","27"
"01/16/2017","53","PM2.5","El Centro-9th Street","06-025-1003","AQS","7","28","0","27","53","24"
"01/17/2017","35","PM10","Calexico-Ethel Street","06-025-0005","AQS","9","34","0","35","31","29"
"01/18/2017","65","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","15","28","6","54","65","38"
"01/19/2017","35","PM2.5","El Centro-9th Street","06-025-1003","AQS","1","33",".","19","35","10"
"01/20/2017","40","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","40","0","32","30","29"
"01/21/2017","46","PM10","Brawley-220 Main Street","06-025-0007","AQS","3","42","0","46","18","28"
"01/22/2017","52","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","8","33","0","31","52","25"
"01/23/2017","41","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","41","0","20","13","8"
"01/24/2017","40","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","40","0","11","4","8"
"01/25/2017","37","Ozone","Calexico-Ethel Street","06-025-0005","AQS","8","37","0","29","24","34"
"01/26/2017","36","Ozone","Calexico-Ethel Street","06-025-0005","AQS","10","36","0","22","16","22"
"01/27/2017","50","PM10","Brawley-220 Main Street","06-025-0007","AQS","2","39","0","50","21","14"
"01/28/2017","48","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","7","39","1","29","48","37"
"01/29/2017","39","Ozone","Calexico-Ethel Street","06-025-0005","AQS","7","39","0","18","20","25"
"01/30/2017","39","NO2","Calexico-Ethel Street","06-025-0005","AQS","9","37","0","33","25","39"
"01/31/2017","46","PM10","Calexico-Ethel Street","06-025-0005","AQS","11","37","1","46","39","38"
"02/01/2017","76","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","11","38","7","63","76","46"
"02/02/2017","100","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","23","35","6","70","100","50"
"02/03/2017","93","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","16","38","3","80","93","49"
"02/04/2017","37","Ozone","Calexico-Ethel Street","06-025-0005","AQS","9","37","0","23","24","27"
"02/05/2017","41","Ozone","Calexico-Ethel Street","06-025-0005","AQS","6","41","0","28","39","33"
"02/06/2017","67","PM10","Westmorland","06-025-4003","AQS","6","27","1","67","32","27"
"02/07/2017","84","PM10","Brawley-220 Main Street","06-025-0007","AQS","10","31","1","84","52","42"
"02/08/2017","48","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","9","27","0","24","48","25"
