"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2017","52","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","32","8","52"
"01/02/2017","48","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","35","8","48"
"01/03/2017","39","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","36","4","39"
"01/04/2017","35","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","35","1","35"
"01/05/2017","55","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","27","8","55"
"01/06/2017","58","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","26","9","58"
"01/07/2017","41","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","34","6","41"
"01/08/2017","38","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","31","2","38"
"01/09/2017","46","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","37","6","46"
"01/10/2017","46","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","41","4","46"
"01/11/2017","51","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","40","8","51"
"01/12/2017","53","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","32","7","53"
"01/13/2017","56","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","19","9","56"
"01/14/2017","57","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","22","9","57"
"01/15/2017","62","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","17","11","62"
"01/16/2017","60","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","19","10","60"
"01/17/2017","63","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","21","12","63"
"01/18/2017","49","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","44","6","49"
"01/19/2017","39","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","39","6","33"
"01/20/2017","41","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","41","4","24"
"01/21/2017","41","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","41","4","29"
"01/22/2017","42","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","42","4","33"
"01/23/2017","36","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","36","5","33"
"01/24/2017","35","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","35","7","."
"01/25/2017","34","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","34","8","."
"01/26/2017","31","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","31","9","."
"01/27/2017","34","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","34","11","."
"01/28/2017","56","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","30","10","56"
"01/29/2017","58","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","30","10","58"
"01/30/2017","56","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","25","12","56"
"01/31/2017","53","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","29","11","53"
"02/01/2017","53","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","42","9","53"
"02/02/2017","42","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","42","4","31"
"02/03/2017","40","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","40","4","31"
"02/04/2017","47","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","36","7","47"
"02/05/2017","45","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","36","6","45"
"02/06/2017","45","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","45","3","35"
"02/07/2017","42","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","42","4","31"
"02/08/2017","39","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","19","5","39"
"02/09/2017","37","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","36","6","37"
"02/10/2017","39","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","39","4","36"
"02/11/2017","50","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","31","6","50"
"02/12/2017","51","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","30","8","51"
"02/13/2017","55","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","26","9","55"
"02/14/2017","53","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","29","9","53"
"02/15/2017","54","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","36","8","54"
"02/16/2017","45","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","42","6","45"
"02/17/2017","42","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","42","3","30"
"02/18/2017","40","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","40","5","36"
"02/19/2017","43","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","37","6","43"
"02/20/2017","39","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","39","2","35"
"02/21/2017","45","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","40","6","45"
"02/22/2017","40","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","40","6","40"
"02/23/2017","43","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","38","6","43"
"02/24/2017","41","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","41","6","38"
"02/25/2017","43","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","43","10","43"
"02/26/2017","43","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","43","8","41"
"02/27/2017","44","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","44",".","26"
"02/28/2017","41","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","41",".","36"
"03/01/2017","38","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","38",".","."
"03/02/2017","38","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","38",".","."
"03/03/2017","40","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","40",".","."
"03/04/2017","44","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","44",".","."
"03/05/2017","45","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","45",".","."
"03/06/2017","43","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","43",".","."
"03/07/2017","38","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","38",".","."
"03/08/2017","40","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","40",".","."
"03/09/2017","34","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","34",".","."
"03/10/2017","28","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","28",".","."
"03/11/2017","35","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","35",".","."
"03/12/2017","38","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","38",".","."
"03/13/2017","39","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","39",".","."
"03/14/2017","45","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","45",".","."
"03/15/2017","49","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","49",".","."
"03/16/2017","26","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","26",".","."
"03/17/2017","33","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","33",".","."
"03/18/2017","38","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","38",".","."
"03/19/2017","35","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","35",".","."
"03/20/2017","37","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","37",".","."
"03/21/2017","35","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","35",".","."
"03/22/2017","43","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","43",".","."
"03/23/2017","42","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","42",".","."
"03/24/2017","40","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","40",".","."
"03/25/2017","43","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","43",".","."
"03/26/2017","44","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","44",".","."
"03/27/2017","40","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","40",".","."
"03/28/2017","44","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","44",".","."
"04/07/2017","47","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","47",".","."
"04/08/2017","43","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","43",".","."
"04/09/2017","40","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","40",".","."
"04/10/2017","44","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","44",".","."
"04/11/2017","46","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","46",".","."
"04/12/2017","36","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","36",".","."
"04/13/2017","45","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","45",".","."
"04/14/2017","42","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","42",".","."
"04/15/2017","35","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","35",".","."
"04/16/2017","40","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","40",".","."
"04/17/2017","29","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","29",".","."
"04/18/2017","41","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","41",".","."
"04/19/2017","49","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","49",".","."
"04/20/2017","48","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","48",".","."
"04/21/2017","42","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","42",".","."
"04/22/2017","39","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","39",".","."
"04/23/2017","43","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","43",".","."
"04/24/2017","42","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","42",".","."
"04/25/2017","48","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","48",".","."
"04/26/2017","27","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","27",".","."
"04/27/2017","51","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","51",".","."
"04/28/2017","49","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","49",".","."
"04/29/2017","51","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","51",".","."
"04/30/2017","47","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","47",".","."
"05/01/2017","51","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","51",".","."
"05/02/2017","40","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","40",".","."
"05/03/2017","44","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","44",".","."
"05/04/2017","49","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","49",".","."
"05/05/2017","33","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","33",".","."
"05/06/2017","41","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","41",".","."
"05/07/2017","36","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","36",".","."
"05/08/2017","46","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","46",".","."
"05/09/2017","61","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","61",".","."
"05/10/2017","50","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","50",".","."
"05/11/2017","41","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","41",".","."
"05/12/2017","44","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","44",".","."
"05/13/2017","44","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","44",".","."
"05/14/2017","44","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","44",".","."
"05/15/2017","44","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","44",".","."
"05/16/2017","39","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","39",".","."
"05/17/2017","41","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","41",".","."
"05/18/2017","43","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","43",".","."
"05/19/2017","61","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","61",".","."
"05/20/2017","67","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","67",".","."
"05/21/2017","67","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","67",".","."
"05/22/2017","84","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","84",".","."
"05/23/2017","100","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","100",".","."
"05/24/2017","77","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","77",".","."
"05/25/2017","48","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","48",".","."
"05/26/2017","39","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","39",".","."
"05/27/2017","48","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","48",".","."
"05/28/2017","51","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","51",".","."
"05/29/2017","48","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","48",".","."
"05/30/2017","44","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","44",".","."
"05/31/2017","45","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","45",".","."
"06/01/2017","44","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","44",".","."
"06/02/2017","84","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","84",".","."
"06/03/2017","74","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","74",".","."
"06/04/2017","80","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","80",".","."
"06/05/2017","93","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","93",".","."
"06/06/2017","100","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","100",".","."
"06/07/2017","50","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","50",".","."
"06/08/2017","31","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","31",".","."
"06/09/2017","35","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","35",".","."
"06/10/2017","40","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","40",".","."
"06/11/2017","32","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","32",".","."
"06/12/2017","35","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","35",".","."
"06/13/2017","47","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","47",".","."
"06/14/2017","67","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","67",".","."
"06/15/2017","61","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","61",".","."
"06/16/2017","41","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","41",".","."
"06/17/2017","34","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","34",".","."
"06/18/2017","74","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","74",".","."
"06/20/2017","77","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","77",".","."
"06/21/2017","112","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","112",".","."
"06/23/2017","97","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","97",".","."
"06/24/2017","93","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","93",".","."
"06/25/2017","48","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","48",".","."
"06/26/2017","48","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","48",".","."
"06/27/2017","49","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","49",".","."
"06/28/2017","49","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","49","19","35"
"06/29/2017","64","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","64","21","45"
"06/30/2017","74","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","74","22","40"
"07/01/2017","64","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","64","23","51"
"07/02/2017","87","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","87","20","42"
"07/03/2017","80","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","80","17","36"
