"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2017","67","PM2.5","Chico-East Avenue","06-007-0008","AQS","5","35","16","67","12"
"01/02/2017","43","PM2.5","Chico-East Avenue","06-007-0008","AQS","2","37","7","43","5"
"01/03/2017","38","Ozone","Paradise - Airport","06-007-0007","AQS","2","38",".","11","7"
"01/04/2017","33","Ozone","Paradise - Airport","06-007-0007","AQS","5","33",".","24","21"
"01/05/2017","42","Ozone","Paradise - Airport","06-007-0007","AQS","5","42",".","20","7"
"01/06/2017","42","Ozone","Paradise - Airport","06-007-0007","AQS","5","42",".","40","20"
"01/07/2017","40","Ozone","Paradise - Airport","06-007-0007","AQS","6","40",".","30","11"
"01/08/2017","33","Ozone","Paradise - Airport","06-007-0007","AQS","3","33",".","9","10"
"01/09/2017","37","Ozone","Paradise - Airport","06-007-0007","AQS","2","37",".","0","10"
"01/10/2017","40","Ozone","Paradise - Airport","06-007-0007","AQS","2","40",".","4","4"
"01/11/2017","39","Ozone","Paradise - Airport","06-007-0007","AQS",".","39",".","11","."
"01/12/2017","53","PM2.5","Chico-East Avenue","06-007-0008","AQS","5","38","9","53","15"
"01/13/2017","62","PM2.5","Chico-East Avenue","06-007-0008","AQS","7","40","16","62","24"
"01/14/2017","76","PM2.5","Chico-East Avenue","06-007-0008","AQS","8","36","19","76","21"
"01/15/2017","76","PM2.5","Chico-East Avenue","06-007-0008","AQS","6","40","18","76","14"
"01/16/2017","92","PM2.5","Chico-East Avenue","06-007-0008","AQS","8","42","29","92","22"
"01/17/2017","109","PM2.5","Chico-East Avenue","06-007-0008","AQS","11","25","34","109","21"
"01/18/2017","60","PM2.5","Chico-East Avenue","06-007-0008","AQS","6","43","10","60","8"
"01/19/2017","41","Ozone","Paradise - Airport","06-007-0007","AQS","2","41","4","25","8"
"01/20/2017","41","Ozone","Paradise - Airport","06-007-0007","AQS","2","41","1","18","6"
"01/21/2017","41","Ozone","Paradise - Airport","06-007-0007","AQS","2","41","4","21","4"
"01/22/2017","41","Ozone","Paradise - Airport","06-007-0007","AQS","2","41","2","15","5"
"01/23/2017","39","Ozone","Paradise - Airport","06-007-0007","AQS","2","39","1","15","8"
"01/24/2017","38","Ozone","Paradise - Airport","06-007-0007","AQS","6","38","7","35","26"
"01/25/2017","63","PM2.5","Chico-East Avenue","06-007-0008","AQS","9","33","16","63","18"
"01/26/2017","58","PM2.5","Chico-East Avenue","06-007-0008","AQS","6","41","15","58","19"
"01/27/2017","48","PM2.5","Chico-East Avenue","06-007-0008","AQS","7","41","14","48","19"
"01/28/2017","62","PM2.5","Chico-East Avenue","06-007-0008","AQS","8","39","18","62","25"
"01/29/2017","74","PM2.5","Chico-East Avenue","06-007-0008","AQS","10","38","22","74","21"
"01/30/2017","78","PM2.5","Chico-East Avenue","06-007-0008","AQS","15","35","27","78","26"
"01/31/2017","79","PM2.5","Chico-East Avenue","06-007-0008","AQS","8","34","33","79","21"
"02/01/2017","91","PM2.5","Chico-East Avenue","06-007-0008","AQS","10","37","37","91","21"
"02/02/2017","58","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","10","41","9","58","14"
"02/03/2017","39","Ozone","Paradise - Airport","06-007-0007","AQS","2","39","6","35","5"
"02/04/2017","39","Ozone","Paradise - Airport","06-007-0007","AQS","2","39","6","30","4"
"02/05/2017","40","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","2","36","8","40","4"
"02/06/2017","43","Ozone","Paradise - Airport","06-007-0007","AQS","2","43","5","32","5"
"02/07/2017","41","Ozone","Paradise - Airport","06-007-0007","AQS","2","41","5","27","5"
"02/08/2017","31","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","2","24","5","31","6"
"02/09/2017","38","Ozone","Paradise - Airport","06-007-0007","AQS","1","38","6","34","5"
"02/10/2017","40","Ozone","Paradise - Airport","06-007-0007","AQS","2","40","3","28","13"
"02/11/2017","40","Ozone","Paradise - Airport","06-007-0007","AQS","2","40","1","30","8"
"02/12/2017","40","Ozone","Paradise - Airport","06-007-0007","AQS","3","40","6","28","17"
"02/13/2017","52","PM2.5","Chico-East Avenue","06-007-0008","AQS","5","32","18","52","21"
"02/14/2017","57","PM2.5","Chico-East Avenue","06-007-0008","AQS","6","37","19","57","14"
"02/15/2017","69","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","5","34","19","69","21"
"02/16/2017","51","PM2.5","Paradise - Theater","06-007-2002","AQS","3","44","11","51","20"
"02/17/2017","41","Ozone","Paradise - Airport","06-007-0007","AQS","3","41","5","36","13"
"02/18/2017","41","Ozone","Paradise - Airport","06-007-0007","AQS","2","41","2","36","8"
"02/19/2017","41","Ozone","Paradise - Airport","06-007-0007","AQS","2","41","4","39","3"
"02/20/2017","44","Ozone","Paradise - Airport","06-007-0007","AQS","2","44","3","34","4"
"02/21/2017","43","Ozone","Paradise - Airport","06-007-0007","AQS","2","43","6","41","8"
"02/22/2017","41","Ozone","Paradise - Airport","06-007-0007","AQS","3","41","8","34","24"
"02/23/2017","42","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","6","38","11","42","20"
"02/24/2017","44","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","6","40","9","44","18"
