"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2017","53","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","7","32",".","11","53","8"
"01/02/2017","34","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","7","34",".","9","34","10"
"01/03/2017","36","Ozone","Sacramento-Goldenland Ct.","06-067-0014","AQS","7","36",".","9","35","11"
"01/04/2017","35","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","8","32",".","4","35","17"
"01/05/2017","33","PM2.5","Folsom-Natoma St.","06-067-0012","AQS","7","30",".","6","33","28"
"01/06/2017","56","PM2.5","Folsom-Natoma St.","06-067-0012","AQS","7","20",".","10","56","30"
"01/07/2017","43","PM2.5","Folsom-Natoma St.","06-067-0012","AQS","7","29",".","6","43","23"
"01/08/2017","31","Ozone","Sacramento-Goldenland Ct.","06-067-0014","AQS","7","31",".","1","22","5"
"01/09/2017","34","Ozone","Folsom-Natoma St.","06-067-0012","AQS","7","34",".","6","24","17"
"01/10/2017","40","Ozone","Sacramento-Goldenland Ct.","06-067-0014","AQS","7","40",".","2","23","8"
"01/11/2017","38","Ozone","Sacramento-Goldenland Ct.","06-067-0014","AQS","3","38",".","6","22","19"
"01/12/2017","56","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","9","34",".","4","56","28"
"01/13/2017","62","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","11","30",".","12","62","25"
"01/14/2017","62","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","6","20",".","15","62","19"
"01/15/2017","90","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","8","23",".","19","90","23"
"01/16/2017","82","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","10","21",".","20","82","21"
"01/17/2017","78","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","8","17",".","20","78","18"
"01/18/2017","64","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","5","42",".","5","64","14"
"01/19/2017","37","Ozone","Folsom-Natoma St.","06-067-0012","AQS","3","37",".","6","20","21"
"01/20/2017","38","Ozone","Sacramento-Goldenland Ct.","06-067-0014","AQS","3","38",".","4","25","13"
"01/21/2017","40","Ozone","Sacramento-Goldenland Ct.","06-067-0014","AQS","3","40",".","6","29","9"
"01/22/2017","41","Ozone","Sacramento-Goldenland Ct.","06-067-0014","AQS","3","41",".","4","33","15"
"01/23/2017","38","Ozone","Sacramento-Goldenland Ct.","06-067-0014","AQS","3","38",".","6","25","23"
"01/24/2017","55","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","8","37",".","6","55","33"
"01/25/2017","68","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","13","31","3","14","68","28"
"01/26/2017","60","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","8","30","1","8","60","25"
"01/27/2017","65","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","8","32","0","13","65","29"
"01/28/2017","98","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","11","33","0","21","98","33"
"01/29/2017","105","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","14","30",".","22","105","31"
"01/30/2017","101","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","15","26",".","26","101","33"
"01/31/2017","93","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","14","21",".","25","93","31"
"02/01/2017","99","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","11","28",".","8","99","21"
"02/02/2017","53","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","7","34",".","11","53","16"
"02/03/2017","45","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","6","36",".","6","45","18"
"02/04/2017","52","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","6","34",".","6","52","18"
"02/05/2017","54","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","7","32",".","13","54","21"
"02/06/2017","45","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","6","40",".","4","45","16"
"02/07/2017","39","Ozone","Folsom-Natoma St.","06-067-0012","AQS","6","39",".","4","36","18"
"02/08/2017","44","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","7","14",".","5","44","14"
"02/09/2017","57","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","7","36",".","6","57","14"
"02/10/2017","43","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","7","37",".","6","43","24"
"02/11/2017","33","Ozone","Elk Grove-Bruceville","06-067-0011","AQS","7","33",".","3","30","16"
"02/12/2017","55","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","9","31",".","8","55","26"
"02/13/2017","63","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","9","31",".","14","63","28"
"02/14/2017","68","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","10","31","1","17","68","29"
"02/15/2017","82","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","11","25","3","26","82","24"
"02/16/2017","62","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","3","37","4","14","62","28"
"02/17/2017","37","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","3","35","9","3","37","11"
"02/18/2017","39","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","2","34","7","5","39","13"
"02/19/2017","39","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","3","37","4","6","39","7"
"02/20/2017","39","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","2","39","4","4","36","7"
"02/21/2017","39","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","3","39","1","6","35","8"
"02/22/2017","39","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","5","39","1","6","36","25"
"02/23/2017","58","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","7","39","1","10","58","34"
"02/24/2017","54","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","8","37","1","13","54","26"
"02/25/2017","51","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","5","42","3","7","51","33"
"02/26/2017","42","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","5","41",".","6","42","24"
"02/27/2017","48","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","7","42",".","8","48","36"
"02/28/2017","55","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","7","41",".","6","55","27"
"03/01/2017","66","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","9","35",".","6","66","29"
"03/02/2017","62","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","9","43",".","17","62","40"
"03/03/2017","75","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","11","37",".","20","75","34"
"03/04/2017","39","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","7","39",".","6","28","12"
"03/05/2017","43","Ozone","Folsom-Natoma St.","06-067-0012","AQS","6","43",".","5","26","7"
"03/06/2017","48","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","6","40",".","8","48","22"
"03/07/2017","60","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","8","38",".","10","60","32"
