"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"02/27/2017","35","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","35",".","11"
"02/28/2017","36","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","36",".","20"
"03/01/2017","37","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","37",".","23"
"03/02/2017","35","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","35","13","22"
"03/03/2017","28","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","28",".","27"
"03/04/2017","31","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","31",".","23"
"03/05/2017","39","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","39",".","8"
"03/06/2017","36","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","36",".","6"
"03/07/2017","33","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","33",".","15"
"03/08/2017","34","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","34","8","13"
"03/09/2017","24","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","24",".","3"
"03/10/2017","27","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","27",".","7"
"03/11/2017","31","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","31",".","17"
"03/12/2017","40","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","40",".","10"
"03/13/2017","35","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","35",".","."
"03/14/2017","40","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","40",".","."
"03/15/2017","30","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS","26",".","30"
"03/16/2017","21","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","21","8","14"
"03/17/2017","32","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","32",".","11"
"03/18/2017","32","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","32",".","24"
"03/19/2017","27","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","27",".","18"
"03/20/2017","32","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","32","10","19"
"03/21/2017","34","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","34",".","8"
"03/22/2017","35","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","35",".","6"
"03/23/2017","35","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","35",".","10"
"03/24/2017","36","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","36",".","11"
"03/25/2017","38","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","38",".","12"
"03/26/2017","37","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","37","6","11"
"03/27/2017","34","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","34",".","0"
"03/28/2017","44","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","44",".","5"
"03/29/2017","31","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","31",".","11"
"03/30/2017","41","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","41",".","25"
"03/31/2017","41","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","41",".","12"
"04/01/2017","35","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","35","12","4"
"04/02/2017","45","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","45",".","11"
"04/03/2017","44","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","44",".","8"
"04/04/2017","42","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","42",".","16"
"04/05/2017","45","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","45",".","32"
"04/06/2017","40","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","40",".","1"
"04/07/2017","39","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","39","6","12"
"04/08/2017","39","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","39",".","2"
"04/09/2017","37","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","37",".","2"
"04/10/2017","43","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","43",".","6"
"04/11/2017","31","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","31",".","16"
"04/12/2017","50","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","50",".","0"
"04/13/2017","37","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","37","4","1"
"04/14/2017","41","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","41",".","3"
"04/15/2017","43","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","43",".","4"
"04/16/2017","41","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","41",".","8"
"04/17/2017","35","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","35",".","0"
"04/18/2017","37","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","37",".","6"
"04/19/2017","43","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","43","9","14"
"04/20/2017","43","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","43",".","9"
"04/21/2017","44","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","44",".","0"
"04/22/2017","36","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","36",".","8"
"04/23/2017","39","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","39",".","4"
"04/24/2017","41","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","41",".","2"
"04/25/2017","42","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","42","7","1"
"04/26/2017","38","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","38",".","3"
"04/27/2017","47","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","47",".","2"
"04/28/2017","45","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","45",".","10"
"04/29/2017","46","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","46",".","7"
"04/30/2017","37","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","37",".","10"
"05/01/2017","40","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","40","13","5"
"05/02/2017","31","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","31",".","7"
"05/03/2017","33","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","33",".","0"
"05/04/2017","48","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","48",".","16"
"05/05/2017","38","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","38",".","16"
"05/06/2017","36","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","36",".","10"
"05/07/2017","48","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","48","32","22"
"05/08/2017","48","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","48",".","17"
"05/09/2017","51","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","51",".","23"
"05/10/2017","46","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS","45",".","46"
"05/11/2017","37","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","37",".","24"
"05/12/2017","37","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","37",".","13"
"05/13/2017","36","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","36","5","10"
"05/14/2017","39","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","39",".","16"
"05/15/2017","40","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","40",".","21"
"05/16/2017","36","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","36",".","35"
"05/17/2017","37","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","37",".","19"
"05/18/2017","37","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","37",".","10"
"05/19/2017","44","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","44","12","8"
"05/20/2017","47","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","47",".","11"
"05/21/2017","44","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","44",".","13"
"05/22/2017","50","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","50",".","20"
"05/23/2017","74","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","74",".","31"
"05/24/2017","77","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","77",".","41"
"05/25/2017","44","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","44","27","40"
"05/26/2017","46","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","46",".","37"
"05/27/2017","47","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","47",".","38"
"05/28/2017","58","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","58",".","40"
"05/29/2017","58","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","58",".","42"
"05/30/2017","48","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS","44",".","48"
"05/31/2017","40","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","40","9","32"
"06/01/2017","39","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","39",".","31"
"06/02/2017","48","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","48",".","29"
"06/03/2017","61","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","61",".","35"
"06/04/2017","48","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","48",".","38"
"06/05/2017","67","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","67",".","25"
"06/06/2017","41","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".","22","41"
"06/07/2017","48","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS","46",".","48"
"06/08/2017","28","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS","28",".","28"
"06/09/2017","35","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","35",".","27"
"06/10/2017","34","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","34",".","26"
"06/11/2017","31","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","31",".","15"
"06/12/2017","32","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","32","9","15"
"06/13/2017","41","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","41",".","15"
"06/14/2017","46","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","46",".","12"
"06/15/2017","24","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","24",".","4"
"06/16/2017","31","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","31",".","3"
"06/17/2017","33","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","33",".","1"
"06/18/2017","26","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","26","12","8"
"06/19/2017","44","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","44",".","25"
"06/20/2017","48","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","48",".","34"
"06/21/2017","48","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","48",".","28"
"06/22/2017","47","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","47",".","28"
"06/23/2017","90","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","90",".","32"
"06/24/2017","87","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","87","24","49"
"06/25/2017","67","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","67",".","51"
"06/26/2017","45","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","45",".","35"
"06/27/2017","50","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","50",".","32"
"06/28/2017","51","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","51",".","43"
"06/29/2017","61","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","61",".","41"
"06/30/2017","84","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","84","31","53"
"07/01/2017","87","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","87",".","45"
"07/02/2017","93","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","93",".","38"
"07/03/2017","80","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","80",".","34"
"07/04/2017","97","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","97",".","38"
"07/05/2017","61","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","61",".","34"
"07/06/2017","58","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","58","18","15"
"07/07/2017","48","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","48",".","10"
"07/08/2017","45","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","45",".","13"
"07/09/2017","105","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","105",".","26"
"07/10/2017","71","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","71",".","28"
"07/11/2017","54","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","54",".","28"
"07/12/2017","61","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","61","27","36"
"07/13/2017","77","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","77",".","35"
"07/14/2017","84","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","84",".","33"
"07/15/2017","77","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","77",".","20"
"07/16/2017","43","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","43",".","12"
"07/17/2017","50","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","50",".","29"
"07/18/2017","77","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","77","31","42"
"07/19/2017","74","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","74",".","."
"07/20/2017","84","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","84",".","."
"07/21/2017","58","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","58",".","33"
"07/22/2017","64","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","64",".","34"
"07/23/2017","97","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","97",".","30"
"07/24/2017","93","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","93","23","33"
"07/25/2017","93","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","93",".","30"
"07/26/2017","80","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","80",".","39"
"07/27/2017","77","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","77",".","33"
"07/28/2017","58","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","58",".","39"
"07/29/2017","80","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","80",".","57"
"07/30/2017","71","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","71","22","38"
"07/31/2017","80","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","80",".","57"
"08/01/2017","115","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","115",".","70"
"08/02/2017","126","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","126",".","64"
"08/03/2017","100","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","100",".","52"
"08/04/2017","77","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","77",".","43"
"08/05/2017","84","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","84","30","45"
"08/06/2017","49","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","49",".","33"
"08/07/2017","71","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","71",".","33"
"08/08/2017","74","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","74",".","56"
"08/09/2017","71","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","71",".","55"
"08/10/2017","74","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","74",".","50"
"08/11/2017","67","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","67","28","50"
"08/12/2017","67","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","67",".","59"
"08/13/2017","50","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","50",".","45"
"08/14/2017","37","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","37",".","23"
"08/15/2017","48","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS","48",".","48"
"08/16/2017","71","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","71",".","70"
"08/17/2017","100","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","100","45","61"
"08/18/2017","90","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","90",".","62"
"08/19/2017","101","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","101",".","90"
"08/20/2017","77","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","77",".","70"
"08/21/2017","67","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","67",".","62"
"08/22/2017","84","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","84",".","64"
"08/23/2017","90","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","90","47","65"
"08/24/2017","71","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","71",".","60"
"08/25/2017","64","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","64",".","54"
"08/26/2017","51","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","51",".","23"
"08/27/2017","44","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","44",".","14"
"08/28/2017","49","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","49",".","42"
"08/29/2017","80","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","80","43","38"
"08/30/2017","58","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","58",".","45"
"08/31/2017","167","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS","74",".","167"
"09/01/2017","118","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS","112",".","118"
"09/02/2017","140","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","140",".","106"
"09/03/2017","158","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS","119",".","158"
"09/04/2017","152","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS","108","73","152"
"09/05/2017","67","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS","61",".","67"
"09/06/2017","61","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS","61",".","61"
"09/07/2017","50","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS","44",".","50"
"09/08/2017","74","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","74",".","53"
"09/09/2017","87","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","87",".","48"
"09/10/2017","51","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","51","19","47"
"09/11/2017","93","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","93",".","54"
"09/12/2017","77","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","77",".","48"
"09/13/2017","61","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","61",".","37"
"09/14/2017","40","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","40",".","28"
"09/15/2017","60","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS","49",".","60"
"09/16/2017","61","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS","51","38","61"
"09/17/2017","67","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","67",".","65"
"09/18/2017","44","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","44",".","32"
"09/19/2017","36","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","36",".","5"
"09/20/2017","37","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","37",".","9"
"09/21/2017","36","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","36",".","3"
"09/22/2017","35","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","35","11","."
"09/23/2017","33","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","33",".","."
"09/24/2017","39","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","39",".","."
"09/25/2017","39","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","39",".","."
"09/26/2017","38","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","38",".","."
"09/27/2017","47","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","47",".","11"
"09/28/2017","58","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","58","29","18"
"09/29/2017","64","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","64",".","29"
"09/30/2017","43","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","43",".","12"
"10/01/2017","38","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","38",".","3"
"10/02/2017","38","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","38",".","3"
"10/03/2017","37","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","37",".","6"
"10/04/2017","41","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","41","18","6"
"10/05/2017","41","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","41",".","13"
"10/06/2017","51","Ozone","Tuscan Butte (seasonal)","06-103-0004","AQS","51",".","21"
