"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"02/05/2017","39","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","39","."
"02/06/2017","45","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","45","4"
"02/07/2017","42","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","42","4"
"02/08/2017","26","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","26","."
"02/09/2017","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","4"
"02/10/2017","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","."
"02/11/2017","41","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","41","."
"02/12/2017","42","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","42","18"
"02/13/2017","38","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","38","."
"02/14/2017","38","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","38","."
"02/15/2017","92","PM2.5","Truckee-Fire Station","06-057-1001","AQS","42","92"
"02/16/2017","43","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","43","."
"02/17/2017","45","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","45","."
"02/18/2017","45","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","45","22"
"02/19/2017","38","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","38","."
"02/20/2017","46","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","46","."
"02/21/2017","47","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","47","."
"02/22/2017","42","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","42","."
"02/23/2017","40","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","40","."
"02/24/2017","42","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","42","28"
"02/25/2017","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","."
"02/26/2017","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","."
"02/27/2017","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","10"
"02/28/2017","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","."
"03/01/2017","43","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","43","."
"03/02/2017","48","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","48","40"
"03/03/2017","46","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","46","."
"03/04/2017","47","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","47","."
"03/05/2017","47","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","47","."
"03/06/2017","42","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","42","."
"03/07/2017","43","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","43","."
"03/08/2017","42","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","42","21"
"03/09/2017","37","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","37","."
"03/10/2017","39","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","39","."
"03/11/2017","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","."
"03/12/2017","43","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","43","."
"03/13/2017","49","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","49","."
"03/14/2017","71","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","71","19"
"03/15/2017","61","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","61","."
"03/16/2017","42","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","42","27"
"03/17/2017","49","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","49","35"
"03/18/2017","45","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","45","."
"03/19/2017","49","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","49","."
"03/20/2017","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","23"
"03/21/2017","46","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","46","."
"03/22/2017","46","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","46","."
"03/23/2017","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","15"
"03/24/2017","58","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","58","."
"03/25/2017","47","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","47","."
"03/26/2017","54","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","54","14"
"03/27/2017","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","."
"03/28/2017","50","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","50","."
"03/29/2017","46","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","46","20"
"03/30/2017","51","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","51","."
"03/31/2017","50","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","50","."
"04/01/2017","50","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","50","17"
"04/02/2017","54","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","54","."
"04/03/2017","58","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","58","."
"04/04/2017","74","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","74","21"
"04/05/2017","80","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","80","."
"04/06/2017","54","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","54","."
"04/07/2017","4","PM2.5","Truckee-Fire Station","06-057-1001","AQS",".","4"
"04/08/2017","47","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","47","."
"04/09/2017","45","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","45","."
"04/10/2017","51","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","51","17"
"04/11/2017","49","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","49","."
"04/12/2017","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","."
"04/13/2017","46","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","46","17"
"04/14/2017","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","."
"04/15/2017","45","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","45","."
"04/16/2017","45","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","45","27"
"04/17/2017","46","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","46","."
"04/18/2017","51","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","51","."
"04/19/2017","71","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","71","28"
"04/20/2017","50","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","50","."
"04/21/2017","50","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","50","."
"04/22/2017","49","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","49","27"
"04/23/2017","49","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","49","."
"04/24/2017","42","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","42","."
"04/25/2017","49","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","49","13"
"04/26/2017","38","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","38","."
"04/27/2017","71","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","71","."
"04/28/2017","71","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","71","17"
"04/29/2017","61","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","61","."
"04/30/2017","74","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","74","."
"05/01/2017","87","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","87","15"
"05/02/2017","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","."
"05/03/2017","90","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","90","."
"05/04/2017","77","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","77","25"
"05/05/2017","40","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","40","."
"05/06/2017","43","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","43","."
"05/07/2017","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","21"
"05/08/2017","71","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","71","."
"05/09/2017","93","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","93","."
"05/10/2017","77","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","77","28"
"05/11/2017","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","."
"05/12/2017","50","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","50","."
"05/13/2017","49","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","49","11"
"05/14/2017","49","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","49","."
"05/15/2017","58","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","58","."
"05/16/2017","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","13"
"05/17/2017","45","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","45","."
"05/18/2017","45","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","45","."
"05/19/2017","67","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","67","8"
"05/20/2017","87","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","87","."
"05/21/2017","101","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","101","."
"05/22/2017","154","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","154","."
"05/23/2017","154","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","154","."
"05/24/2017","126","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","126","."
"05/25/2017","67","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","67","23"
"05/26/2017","71","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","71","."
"05/27/2017","84","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","84","."
"05/28/2017","84","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","84","."
"05/29/2017","84","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","84","."
"05/30/2017","64","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","64","."
"05/31/2017","50","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","50","."
"06/01/2017","51","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","51","."
"06/02/2017","84","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","84","."
"06/03/2017","133","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","133","."
"06/04/2017","126","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","126","."
"06/05/2017","115","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","115","."
"06/06/2017","136","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","136","."
"06/07/2017","93","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","93","."
"06/08/2017","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","10"
"06/09/2017","42","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","42","."
"06/10/2017","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","."
"06/11/2017","38","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","38","."
"06/12/2017","35","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","35","12"
"06/13/2017","50","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","50","."
"06/14/2017","80","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","80","."
"06/15/2017","67","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","67","."
"06/16/2017","43","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","43","."
"06/17/2017","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","."
"06/18/2017","61","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","61","10"
"06/19/2017","140","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","140","."
"06/20/2017","154","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","154","."
"06/21/2017","129","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","129","."
"06/22/2017","101","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","101","."
"06/23/2017","182","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","182","."
"06/24/2017","161","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","161","40"
"06/25/2017","100","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","100","."
"06/26/2017","87","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","87","."
"06/27/2017","129","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","129","."
"06/28/2017","119","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","119","."
"06/29/2017","105","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","105","."
"06/30/2017","159","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","159","33"
"07/01/2017","140","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","140","."
"07/02/2017","156","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","156","."
"07/03/2017","140","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","140","."
"07/04/2017","136","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","136","."
"07/05/2017","140","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","140","."
"07/06/2017","80","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","80","14"
"07/07/2017","77","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","77","."
"07/08/2017","100","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","100","."
"07/09/2017","136","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","136","."
"07/10/2017","122","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","122","."
"07/11/2017","119","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","119","."
"07/12/2017","129","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","129","26"
"07/13/2017","154","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","154","."
"07/14/2017","185","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","185","."
"07/15/2017","150","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","150","25"
"07/16/2017","100","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","100","."
"07/17/2017","80","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","80","."
"07/18/2017","108","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","108","22"
"07/19/2017","156","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","156","."
"07/20/2017","143","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","143","."
"07/21/2017","140","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","140","27"
"07/22/2017","151","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","151","."
"07/23/2017","154","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","154","."
"07/24/2017","133","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","133","38"
"07/25/2017","136","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","136","."
"07/26/2017","129","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","129","."
"07/27/2017","115","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","115","29"
"07/28/2017","112","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","112","."
"07/29/2017","97","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","97","."
"07/30/2017","74","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","74","34"
"07/31/2017","101","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","101","."
"08/01/2017","154","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","154","."
"08/02/2017","150","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","150","52"
"08/03/2017","126","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","126","."
"08/04/2017","122","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","122","."
"08/05/2017","52","PM2.5","Truckee-Fire Station","06-057-1001","AQS","51","52"
"08/06/2017","71","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","71","."
"08/07/2017","93","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","93","."
"08/08/2017","108","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","108","40"
"08/09/2017","136","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","136","."
"08/10/2017","105","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","105","."
"08/11/2017","112","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","112","39"
"08/12/2017","119","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","119","."
"08/13/2017","105","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","105","."
"08/14/2017","40","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","40","15"
"08/15/2017","77","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","77","."
"08/16/2017","108","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","108","."
"08/17/2017","119","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","119","52"
"08/18/2017","156","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","156","."
"08/19/2017","129","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","129","."
"08/20/2017","115","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","115","46"
"08/21/2017","84","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","84","."
"08/22/2017","115","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","115","."
"08/23/2017","93","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","93","38"
"08/24/2017","119","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","119","."
"08/25/2017","105","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","105","."
"08/26/2017","80","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","80","32"
"08/27/2017","74","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","74","."
"08/28/2017","97","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","97","."
"08/29/2017","166","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","166","26"
"08/30/2017","105","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","105","."
"08/31/2017","122","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","122","."
"09/01/2017","154","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","154","."
"09/02/2017","156","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","156","."
"09/03/2017","147","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","147","."
"09/04/2017","150","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","150","94"
"09/05/2017","100","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","100","."
"09/06/2017","97","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","97","."
"09/07/2017","51","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","51","47"
"09/08/2017","71","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","71","."
"09/09/2017","100","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","100","."
"09/10/2017","100","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","100","33"
"09/11/2017","87","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","87","."
"09/12/2017","115","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","115","."
"09/13/2017","71","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","71","16"
"09/14/2017","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","."
"09/15/2017","61","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","61","."
"09/16/2017","100","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","100","54"
"09/17/2017","122","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","122","."
"09/18/2017","84","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","84","."
"09/19/2017","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","11"
"09/20/2017","36","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","36","."
"09/21/2017","32","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","32","."
"09/22/2017","41","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","41","8"
"09/23/2017","39","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","39","."
"09/24/2017","41","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","41","."
"09/25/2017","43","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","43","."
"09/26/2017","45","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","45","."
"09/27/2017","100","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","100","."
"09/28/2017","108","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","108","19"
"09/29/2017","87","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","87","."
"09/30/2017","58","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","58","."
"10/01/2017","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","22"
"10/02/2017","41","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","41","."
"10/03/2017","42","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","42","."
"10/04/2017","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","19"
"10/05/2017","50","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","50","."
"10/06/2017","87","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","87","."
"10/07/2017","93","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","93","21"
"10/08/2017","77","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","77","."
"10/09/2017","87","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","87","."
"10/10/2017","126","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","126","33"
"10/11/2017","158","PM2.5","Grass Valley-Litton Building","06-057-0005","AQS","77","158"
"10/12/2017","51","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","51","."
"10/13/2017","51","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","51","26"
"10/14/2017","58","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","58","."
"10/15/2017","122","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","122","."
"10/16/2017","126","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","126","40"
"10/17/2017","147","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","147","."
"10/18/2017","161","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","161","."
"10/19/2017","115","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","115","45"
"10/20/2017","42","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","42","."
"10/21/2017","43","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","43","."
"10/22/2017","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","14"
"10/23/2017","64","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","64","."
"10/24/2017","129","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","129","."
"10/25/2017","126","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","126","16"
"10/26/2017","112","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","112","."
"10/27/2017","84","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","84","."
"10/28/2017","105","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","105","22"
"10/29/2017","84","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","84","."
"10/30/2017","49","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","49","."
"10/31/2017","41","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","41","32"
"11/01/2017","44","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","44","."
"11/02/2017","39","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","39","."
"11/03/2017","36","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","36","27"
"11/04/2017","39","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","39","."
"11/05/2017","40","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","40","."
"11/06/2017","36","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","36","13"
"11/07/2017","40","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","40","."
"11/08/2017","37","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","37","."
"11/09/2017","39","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","39","10"
"11/10/2017","32","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","32","."
"11/11/2017","32","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","32","."
"11/12/2017","34","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","34","31"
"11/13/2017","33","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","33","."
"11/14/2017","30","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","30","."
"11/15/2017","26","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","26","14"
"11/16/2017","34","Ozone","Grass Valley-Litton Building","06-057-0005","AQS","34","."
