"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2017","63","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","8","39","0","10","63","25"
"01/02/2017","46","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","6","42","0","9","46","31"
"01/03/2017","74","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","11","44","0","13","74","44"
"01/04/2017","73","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","13","43","0","19","73","45"
"01/05/2017","54","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","7","40","1","6","54","33"
"01/06/2017","53","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","9","45","0","23","53","42"
"01/07/2017","48","PM2.5","Upland","06-071-1004","AQS","10","43","0","21","48","38"
"01/08/2017","40","Ozone","Joshua Tree NP - Black Rock","06-071-9002","AQS","11","40","0","13","39","37"
"01/09/2017","50","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","11","39","1","8","50","37"
"01/10/2017","55","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","11","36","1","7","55","38"
"01/11/2017","39","Ozone","Hesperia-Olive Street","06-071-4001","AQS","6","39","0","28","35","36"
"01/12/2017","43","NO2","Ontario-Route 60 Near Road","06-071-0027","AQS","7","40","0","8","35","43"
"01/13/2017","43","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","8","37","0","9","43","43"
"01/14/2017","55","PM2.5","Upland","06-071-1004","AQS","8","35","0","13","55","34"
"01/15/2017","58","PM2.5","Victorville-Park Avenue","06-071-0306","AQS","10","38","1","19","58","30"
"01/16/2017","61","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","13","42","1","24","61","42"
"01/17/2017","56","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","10","42","3","20","56","53"
"01/18/2017","65","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","10","58","3","18","65","48"
"01/19/2017","54","Ozone","Hesperia-Olive Street","06-071-4001","AQS","6","54","0","12","43","34"
"01/20/2017","43","Ozone","Joshua Tree NP - Black Rock","06-071-9002","AQS","6","43","0","6","35","43"
"01/21/2017","52","PM2.5","Upland","06-071-1004","AQS","6","41","0","10","52","31"
"01/22/2017","44","Ozone","Hesperia-Olive Street","06-071-4001","AQS","5","44","0","7","36","32"
"01/23/2017","45","NO2","Ontario-Route 60 Near Road","06-071-0027","AQS","6","44","0","6","35","45"
"01/24/2017","54","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","8","39","0","11","54","43"
"01/25/2017","66","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","9","42","1","22","66","47"
"01/26/2017","59","PM2.5","Upland","06-071-1004","AQS","10","41","1","19","59","50"
"01/27/2017","43","Ozone","San Bernardino","06-071-9004","AQS","7","43","0","17","30","34"
"01/28/2017","45","Ozone","Phelan-Beekley Road & Phelan Road","06-071-0012","AQS","8","45","0","18","30","38"
"01/29/2017","46","Ozone","Upland","06-071-1004","AQS","11","46","1","19","42","39"
"01/30/2017","52","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","14","44","1","28","52","49"
"01/31/2017","60","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","11","47","14","31","60","52"
"02/01/2017","74","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","14","48","1","28","74","52"
"02/02/2017","78","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","11","45","40","22","78","50"
"02/03/2017","82","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","9","37","40","20","82","43"
"02/04/2017","101","SO2","Trona - Athol/Telescope #2","06-071-1234","AQS","10","44","101","12","61","28"
"02/05/2017","76","PM2.5","Upland","06-071-1004","AQS","8","47","1","20","76","30"
"02/06/2017","43","PM2.5","Upland","06-071-1004","AQS","7","40","39","17","43","34"
"02/07/2017","43","PM2.5","Upland","06-071-1004","AQS","7","32","39","29","43","34"
"02/08/2017","51","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","9","31","50","13","51","31"
"02/09/2017","65","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","11","32","1","25","65","58"
"02/10/2017","77","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","10","39","0","23","77","41"
"02/11/2017","52","PM2.5","Upland","06-071-1004","AQS","8","43","0","6","52","26"
"02/12/2017","44","Ozone","Trona - Athol/Telescope #2","06-071-1234","AQS","7","44","0","9","42","28"
"02/13/2017","46","NO2","Ontario Near Road (Etiwanda)","06-071-0026","AQS","8","40","1","13","38","46"
"02/14/2017","62","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","9","43","1","24","62","44"
"02/15/2017","63","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","9","46","1","20","63","55"
"02/16/2017","62","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","10","50","1","20","62","43"
"02/17/2017","51","Ozone","Crestline","06-071-0005","AQS","7","51","0","28","45","36"
"02/18/2017","54","Ozone","Crestline","06-071-0005","AQS","6","54","0","5","30","42"
"02/19/2017","43","Ozone","Trona - Athol/Telescope #2","06-071-1234","AQS","6","43","0","6","34","33"
"02/20/2017","43","PM2.5","Upland","06-071-1004","AQS","6","39","0","8","43","37"
"02/21/2017","57","PM2.5","Upland","06-071-1004","AQS","7","44","0","12","57","41"
"02/22/2017","51","Ozone","Joshua Tree NP - Black Rock","06-071-9002","AQS","7","51","1","27","43","35"
"02/23/2017","66","PM10","Barstow","06-071-0001","AQS","6","49","0","66","47","41"
"02/24/2017","56","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","7","46","0","19","56","46"
"02/25/2017","61","PM2.5","Upland","06-071-1004","AQS","8","50","1","23","61","38"
"02/26/2017","51","Ozone","Joshua Tree NP - Black Rock","06-071-9002","AQS","6","51","0","6","30","24"
"02/27/2017","53","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","7","51","0","7","53","48"
"02/28/2017","63","PM2.5","Upland","06-071-1004","AQS","8","48","0","16","63","43"
"03/01/2017","50","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","8","45","1","20","50","46"
"03/02/2017","86","PM2.5","","06-071-9010","AQS","8","46","1","18","86","52"
"03/03/2017","49","PM10","Barstow","06-071-0001","AQS","8","49","1","49","41","49"
"03/04/2017","67","Ozone","Crestline","06-071-0005","AQS","8","67","1","25","51","41"
"03/05/2017","82","PM10","Trona - Athol/Telescope #2","06-071-1234","AQS","6","64","4","82","38","32"
"03/06/2017","47","Ozone","Trona - Athol/Telescope #2","06-071-1234","AQS","6","47","0","15","43","44"
"03/07/2017","56","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","8","47","1","20","56","52"
"03/08/2017","63","NO2","Ontario Near Road (Etiwanda)","06-071-0026","AQS","8","45","1","23","60","63"
"03/09/2017","67","NO2","Ontario Near Road (Etiwanda)","06-071-0026","AQS","9","50","1","28","66","67"
"03/10/2017","84","Ozone","Crestline","06-071-0005","AQS","9","84","1","36","80","73"
"03/11/2017","133","Ozone","Upland","06-071-1004","AQS","10","133","0","36","84","49"
"03/12/2017","115","Ozone","Upland","06-071-1004","AQS","9","115","0","24","78","55"
"03/13/2017","75","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","9","67","0","26","75","61"
"03/14/2017","74","Ozone","Crestline","06-071-0005","AQS","9","74","0","37","72","63"
"03/15/2017","70","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","8","64","1","36","70","60"
