"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2017","38","PM2.5","San Rafael","06-041-0001","AQS","7","32","16","38","24"
"01/02/2017","35","Ozone","San Rafael","06-041-0001","AQS","7","35",".","21","21"
"01/03/2017","36","Ozone","San Rafael","06-041-0001","AQS","6","36",".","15","20"
"01/04/2017","29","Ozone","San Rafael","06-041-0001","AQS","6","29",".","17","17"
"01/05/2017","28","Ozone","San Rafael","06-041-0001","AQS","7","28",".","21","25"
"01/06/2017","28","Ozone","San Rafael","06-041-0001","AQS","8","28",".","20","27"
"01/07/2017","31","Ozone","San Rafael","06-041-0001","AQS","6","31","7","26","23"
"01/08/2017","32","Ozone","San Rafael","06-041-0001","AQS","6","32",".","11","6"
"01/09/2017","41","Ozone","San Rafael","06-041-0001","AQS","7","41",".","16","25"
"01/10/2017","42","Ozone","San Rafael","06-041-0001","AQS","5","42",".","17","6"
"01/11/2017","34","Ozone","San Rafael","06-041-0001","AQS","6","34",".","23","27"
"01/12/2017","26","Ozone","San Rafael","06-041-0001","AQS","8","26",".","18","17"
"01/13/2017","31","PM2.5","San Rafael","06-041-0001","AQS","9","9","10","31","25"
"01/14/2017","28","PM2.5","San Rafael","06-041-0001","AQS","9","22",".","28","18"
"01/15/2017","56","PM2.5","San Rafael","06-041-0001","AQS","9","18",".","56","20"
"01/16/2017","67","PM2.5","San Rafael","06-041-0001","AQS","9","22",".","67","25"
"01/17/2017","81","PM2.5","San Rafael","06-041-0001","AQS","9","17",".","81","21"
"01/18/2017","62","PM2.5","San Rafael","06-041-0001","AQS","8","40",".","62","25"
"01/19/2017","38","PM2.5","San Rafael","06-041-0001","AQS","3","36","18","38","25"
"01/20/2017","33","Ozone","San Rafael","06-041-0001","AQS","3","33",".","28","25"
"01/21/2017","37","Ozone","San Rafael","06-041-0001","AQS","3","37",".","32","17"
"01/22/2017","33","Ozone","San Rafael","06-041-0001","AQS","5","33",".","28","22"
"01/23/2017","29","NO2","San Rafael","06-041-0001","AQS","6","23",".","27","29"
"01/24/2017","31","Ozone","San Rafael","06-041-0001","AQS","6","31",".","29","24"
"01/25/2017","36","PM2.5","San Rafael","06-041-0001","AQS","8","18",".","36","23"
"01/26/2017","38","PM2.5","San Rafael","06-041-0001","AQS","6","26",".","38","27"
"01/27/2017","36","NO2","San Rafael","06-041-0001","AQS","7","27",".","27","36"
"01/28/2017","42","PM2.5","San Rafael","06-041-0001","AQS","7","31",".","42","31"
"01/29/2017","40","PM2.5","San Rafael","06-041-0001","AQS","8","29",".","40","25"
"01/30/2017","50","PM2.5","San Rafael","06-041-0001","AQS","9","27",".","50","35"
"01/31/2017","67","PM2.5","San Rafael","06-041-0001","AQS","8","28","23","67","29"
"02/01/2017","70","PM2.5","San Rafael","06-041-0001","AQS","7","13",".","70","26"
"02/02/2017","44","PM2.5","San Rafael","06-041-0001","AQS","7","32",".","44","29"
"02/03/2017","37","Ozone","San Rafael","06-041-0001","AQS","5","37",".","24","15"
"02/04/2017","37","Ozone","San Rafael","06-041-0001","AQS","5","37",".","24","13"
"02/05/2017","41","Ozone","San Rafael","06-041-0001","AQS","5","41",".","20","22"
"02/06/2017","38","Ozone","San Rafael","06-041-0001","AQS","5","38",".","25","17"
"02/07/2017","28","Ozone","San Rafael","06-041-0001","AQS","3","28",".","18","11"
"02/08/2017","22","PM2.5","San Rafael","06-041-0001","AQS","3","19",".","22","18"
"02/09/2017","32","Ozone","San Rafael","06-041-0001","AQS","3","32",".","21","20"
"02/10/2017","34","PM2.5","San Rafael","06-041-0001","AQS","5","32",".","34","25"
"02/11/2017","28","Ozone","San Rafael","06-041-0001","AQS","5","28",".","25","21"
"02/12/2017","27","Ozone","San Rafael","06-041-0001","AQS","6","27","7","25","21"
"02/13/2017","37","PM2.5","San Rafael","06-041-0001","AQS","7","23",".","37","25"
"02/14/2017","43","PM2.5","San Rafael","06-041-0001","AQS","6","31",".","43","24"
"02/15/2017","52","PM2.5","San Rafael","06-041-0001","AQS","7","36",".","52","24"
"02/16/2017","39","Ozone","San Rafael","06-041-0001","AQS","5","39",".","33","18"
"02/17/2017","34","Ozone","San Rafael","06-041-0001","AQS","5","34",".","25","17"
"02/18/2017","38","Ozone","San Rafael","06-041-0001","AQS","3","38",".","28","13"
"02/19/2017","33","Ozone","San Rafael","06-041-0001","AQS","3","33",".","16","13"
"02/20/2017","45","Ozone","San Rafael","06-041-0001","AQS","3","45",".","22","11"
"02/21/2017","40","Ozone","San Rafael","06-041-0001","AQS","5","40",".","24","18"
"02/22/2017","38","Ozone","San Rafael","06-041-0001","AQS","5","38",".","23","23"
"02/23/2017","35","Ozone","San Rafael","06-041-0001","AQS","3","35",".","23","20"
"02/24/2017","31","Ozone","San Rafael","06-041-0001","AQS","6","31",".","29","25"
"02/25/2017","38","Ozone","San Rafael","06-041-0001","AQS","6","38",".","35","22"
"02/26/2017","34","Ozone","San Rafael","06-041-0001","AQS","6","34",".","25","22"
"02/27/2017","33","Ozone","San Rafael","06-041-0001","AQS","5","33",".","19","26"
"02/28/2017","37","Ozone","San Rafael","06-041-0001","AQS","5","37",".","19","27"
"03/01/2017","31","Ozone","San Rafael","06-041-0001","AQS",".","31",".","22","25"
"03/02/2017","34","Ozone","San Rafael","06-041-0001","AQS","7","34","10","25","28"
"03/03/2017","35","PM2.5","San Rafael","06-041-0001","AQS","7","32",".","35","25"
"03/04/2017","44","Ozone","San Rafael","06-041-0001","AQS","5","44",".","16","9"
"03/05/2017","43","Ozone","San Rafael","06-041-0001","AQS","5","43",".","19","17"
"03/06/2017","33","Ozone","San Rafael","06-041-0001","AQS","6","33",".","28","25"
"03/07/2017","33","Ozone","San Rafael","06-041-0001","AQS","7","33",".","26","23"
"03/08/2017","30","Ozone","San Rafael","06-041-0001","AQS","7","30","8","22","25"
"03/09/2017","28","PM2.5","San Rafael","06-041-0001","AQS",".",".",".","28","."
"03/10/2017","21","PM2.5","San Rafael","06-041-0001","AQS","6","19",".","21","19"
"03/11/2017","46","PM2.5","San Rafael","06-041-0001","AQS","7","31",".","46","14"
"03/12/2017","31","Ozone","San Rafael","06-041-0001","AQS","6","31",".","26","13"
"03/13/2017","36","Ozone","San Rafael","06-041-0001","AQS","8","36",".","27","26"
"03/14/2017","47","Ozone","San Rafael","06-041-0001","AQS","8","47","15","38","26"
"03/15/2017","28","PM2.5","San Rafael","06-041-0001","AQS","5","19",".","28","15"
"03/16/2017","33","Ozone","San Rafael","06-041-0001","AQS","5","33",".","19","13"
"03/17/2017","38","Ozone","San Rafael","06-041-0001","AQS",".","38",".","30","25"
"03/18/2017","34","Ozone","San Rafael","06-041-0001","AQS","6","34",".","28","25"
"03/19/2017","30","Ozone","San Rafael","06-041-0001","AQS","5","30",".","22","8"
"03/20/2017","30","PM2.5","San Rafael","06-041-0001","AQS","6","28","8","30","18"
"03/21/2017","40","Ozone","San Rafael","06-041-0001","AQS","5","40",".","27","8"
"03/22/2017","39","Ozone","San Rafael","06-041-0001","AQS","5","39",".","33","17"
"03/23/2017","37","Ozone","San Rafael","06-041-0001","AQS","6","37",".","30","32"
"03/24/2017","41","Ozone","San Rafael","06-041-0001","AQS","6","41",".","25","15"
"03/25/2017","38","Ozone","San Rafael","06-041-0001","AQS","7","38",".","31","24"
"03/26/2017","39","Ozone","San Rafael","06-041-0001","AQS","6","39","6","16","13"
"03/27/2017","35","PM2.5","San Rafael","06-041-0001","AQS","6","34",".","35","16"
"03/28/2017","41","Ozone","San Rafael","06-041-0001","AQS","3","41",".","35","24"
"03/29/2017","49","PM2.5","San Rafael","06-041-0001","AQS","3","36",".","49","21"
"03/30/2017","55","PM2.5","San Rafael","06-041-0001","AQS","2","37",".","55","8"
"03/31/2017","40","PM2.5","San Rafael","06-041-0001","AQS","5","38",".","40","19"
"04/01/2017","52","PM2.5","Point Reyes NS Ranger Station","06-041-0002","AQS","7","41","14","52","33"
"04/02/2017","48","PM2.5","San Rafael","06-041-0001","AQS","3","41",".","48","8"
"04/03/2017","50","PM2.5","San Rafael","06-041-0001","AQS","3","42",".","50","24"
"04/04/2017","47","Ozone","San Rafael","06-041-0001","AQS","5","47",".","41","22"
"04/05/2017","45","Ozone","San Rafael","06-041-0001","AQS","6","45",".","27","32"
"04/06/2017","51","Ozone","San Rafael","06-041-0001","AQS","5","51",".","26","29"
"04/07/2017","44","Ozone","San Rafael","06-041-0001","AQS","5","44","13","28","15"
"04/08/2017","44","Ozone","San Rafael","06-041-0001","AQS","5","44",".","30","20"
"04/09/2017","39","Ozone","San Rafael","06-041-0001","AQS","5","39",".","26","14"
"04/10/2017","38","Ozone","San Rafael","06-041-0001","AQS","5","38",".","27","26"
"04/11/2017","40","Ozone","San Rafael","06-041-0001","AQS","5","40",".","30","29"
"04/12/2017","44","Ozone","San Rafael","06-041-0001","AQS","3","44",".","15","15"
"04/13/2017","42","Ozone","San Rafael","06-041-0001","AQS","3","42","9","23","9"
"04/14/2017","37","Ozone","San Rafael","06-041-0001","AQS","3","37",".","22","9"
"04/15/2017","38","Ozone","San Rafael","06-041-0001","AQS","6","38",".","24","18"
"04/16/2017","43","Ozone","San Rafael","06-041-0001","AQS","5","43",".","18","14"
"04/17/2017","31","Ozone","San Rafael","06-041-0001","AQS","5","31",".","15","19"
"04/18/2017","35","Ozone","San Rafael","06-041-0001","AQS","5","35",".","20","15"
"04/19/2017","36","Ozone","San Rafael","06-041-0001","AQS","6","36","9","25","19"
"04/20/2017","41","Ozone","San Rafael","06-041-0001","AQS","3","41",".","35","17"
"04/21/2017","38","Ozone","San Rafael","06-041-0001","AQS","6","38",".","28","22"
"04/22/2017","40","Ozone","San Rafael","06-041-0001","AQS","5","40",".","38","21"
"04/23/2017","40","Ozone","San Rafael","06-041-0001","AQS","3","40",".","25","3"
"04/24/2017","41","Ozone","San Rafael","06-041-0001","AQS","3","41",".","20","15"
"04/25/2017","38","Ozone","San Rafael","06-041-0001","AQS","3","38",".","21","7"
"04/26/2017","32","Ozone","San Rafael","06-041-0001","AQS","3","32",".","16","13"
"04/27/2017","42","Ozone","San Rafael","06-041-0001","AQS","3","42",".","37","13"
"04/28/2017","41","Ozone","San Rafael","06-041-0001","AQS","5","41",".","38","25"
"04/29/2017","44","Ozone","San Rafael","06-041-0001","AQS","6","44",".","30","31"
"04/30/2017","40","PM2.5","San Rafael","06-041-0001","AQS","3","35",".","40","10"
"05/01/2017","51","PM2.5","Point Reyes NS Ranger Station","06-041-0002","AQS","6","36","12","51","23"
"05/02/2017","31","Ozone","San Rafael","06-041-0001","AQS","3","31",".","30","14"
"05/03/2017","31","Ozone","San Rafael","06-041-0001","AQS","6","31",".","28","19"
"05/04/2017","25","Ozone","San Rafael","06-041-0001","AQS","3","25",".","15","6"
"05/05/2017","40","Ozone","San Rafael","06-041-0001","AQS","3","40",".","30","8"
"05/06/2017","51","PM2.5","San Rafael","06-041-0001","AQS","3","37",".","51","5"
"05/07/2017","60","PM2.5","Point Reyes NS Ranger Station","06-041-0002","AQS","3","38","23","60","9"
"05/08/2017","58","PM2.5","San Rafael","06-041-0001","AQS","3","35",".","58","14"
"05/09/2017","54","PM2.5","San Rafael","06-041-0001","AQS","5","36",".","54","16"
"05/10/2017","36","PM2.5","San Rafael","06-041-0001","AQS","3","35",".","36","8"
"05/11/2017","33","Ozone","San Rafael","06-041-0001","AQS","3","33",".","23","10"
"05/12/2017","35","Ozone","San Rafael","06-041-0001","AQS","3","35",".","26","8"
"05/13/2017","35","Ozone","San Rafael","06-041-0001","AQS","2","35","8","22","8"
"05/14/2017","32","PM2.5","San Rafael","06-041-0001","AQS","2","31",".","32","6"
"05/15/2017","34","Ozone","San Rafael","06-041-0001","AQS","5","34",".","33","17"
"05/16/2017","31","Ozone","San Rafael","06-041-0001","AQS","3","31",".","17","8"
"05/17/2017","31","Ozone","San Rafael","06-041-0001","AQS","3","31",".","25","7"
"05/18/2017","41","PM2.5","San Rafael","06-041-0001","AQS","5","31",".","41","20"
"05/19/2017","44","Ozone","San Rafael","06-041-0001","AQS","5","44","14","33","23"
"05/20/2017","34","Ozone","San Rafael","06-041-0001","AQS","3","34",".","31","14"
"05/21/2017","40","PM2.5","San Rafael","06-041-0001","AQS","3","32",".","40","7"
"05/22/2017","31","Ozone","San Rafael","06-041-0001","AQS","3","31",".","23","10"
"05/23/2017","22","PM2.5","San Rafael","06-041-0001","AQS",".",".",".","22","."
"05/24/2017","29","Ozone","San Rafael","06-041-0001","AQS","3","29",".","22","6"
"05/25/2017","31","PM2.5","Point Reyes NS Ranger Station","06-041-0002","AQS","3","30","9","31","6"
"05/26/2017","30","Ozone","San Rafael","06-041-0001","AQS","3","30",".","21","8"
"05/27/2017","26","Ozone","San Rafael","06-041-0001","AQS","3","26",".","23","6"
"05/28/2017","30","PM2.5","San Rafael","06-041-0001","AQS","3","23",".","30","4"
"05/29/2017","25","Ozone","San Rafael","06-041-0001","AQS","3","25",".","16","3"
"05/30/2017","27","Ozone","San Rafael","06-041-0001","AQS","3","27",".","21","6"
"05/31/2017","25","Ozone","San Rafael","06-041-0001","AQS","3","25","6","19","8"
"06/01/2017","20","PM2.5","San Rafael","06-041-0001","AQS","3","19",".","20","9"
"06/02/2017","27","PM2.5","San Rafael","06-041-0001","AQS","3","25",".","27","8"
"06/03/2017","36","PM2.5","San Rafael","06-041-0001","AQS","3","29",".","36","6"
"06/04/2017","43","PM2.5","San Rafael","06-041-0001","AQS","3","33",".","43","5"
"06/05/2017","52","PM2.5","San Rafael","06-041-0001","AQS","3","27",".","52","12"
"06/06/2017","50","PM2.5","San Rafael","06-041-0001","AQS","2","25","19","50","7"
"06/07/2017","31","PM2.5","San Rafael","06-041-0001","AQS","3","20",".","31","8"
"06/08/2017","18","Ozone","San Rafael","06-041-0001","AQS","3","18",".","12","10"
"06/09/2017","29","Ozone","San Rafael","06-041-0001","AQS","3","29",".","25","7"
