"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2017","39","Ozone","Mojave","06-029-0011","AQS","5","39","10","34","25"
"01/02/2017","44","PM2.5","Bakersfield-California","06-029-0014","AQS","6","36","7","44","30"
"01/03/2017","59","PM2.5","Bakersfield-California","06-029-0014","AQS","7","35",".","59","29"
"01/04/2017","62","PM2.5","Bakersfield-Airport (Planz)","06-029-0016","AQS","7","33",".","62","25"
"01/05/2017","47","PM2.5","Bakersfield-California","06-029-0014","AQS","6","40","3","47","17"
"01/06/2017","55","PM2.5","Bakersfield-California","06-029-0014","AQS","6","45","39","55","28"
"01/07/2017","43","Ozone","Mojave","06-029-0011","AQS","7","43","14","38","25"
"01/08/2017","35","Ozone","Mojave","06-029-0011","AQS","2","35","6","30","13"
"01/09/2017","41","Ozone","Mojave","06-029-0011","AQS","5","41","4","23","27"
"01/10/2017","42","Ozone","Mojave","06-029-0011","AQS","5","42","5","31","28"
"01/11/2017","42","Ozone","Mojave","06-029-0011","AQS","5","42","8","20","25"
"01/12/2017","40","Ozone","Mojave","06-029-0011","AQS","3","40","5","31","25"
"01/13/2017","40","PM2.5","Bakersfield-Golden/M St","06-029-0010","AQS","5","36","13","40","25"
"01/14/2017","61","PM2.5","Bakersfield-California","06-029-0014","AQS","8","40","5","61","23"
"01/15/2017","56","PM2.5","Bakersfield-California","06-029-0014","AQS","3","36","6","56","9"
"01/16/2017","70","PM2.5","Bakersfield-Airport (Planz)","06-029-0016","AQS","7","39","9","70","23"
"01/17/2017","81","PM2.5","Bakersfield-California","06-029-0014","AQS","2","37","10","81","30"
"01/18/2017","68","PM2.5","Bakersfield-California","06-029-0014","AQS","2","42",".","68","27"
"01/19/2017","47","PM2.5","Bakersfield-Airport (Planz)","06-029-0016","AQS","5","45","14","47","26"
"01/20/2017","45","Ozone","Mojave","06-029-0011","AQS","3","45",".","27","28"
"01/21/2017","43","Ozone","Mojave","06-029-0011","AQS","3","43",".","32","30"
"01/22/2017","43","Ozone","Maricopa","06-029-0008","AQS","3","43",".","10","12"
"01/23/2017","44","Ozone","Maricopa","06-029-0008","AQS","1","44",".","23","33"
"01/24/2017","43","Ozone","Mojave","06-029-0011","AQS","2","43",".","38","33"
"01/25/2017","59","PM2.5","Bakersfield-Golden/M St","06-029-0010","AQS","7","43","27","59","38"
"01/26/2017","65","PM2.5","Bakersfield-California","06-029-0014","AQS","7","42",".","65","34"
"01/27/2017","77","PM2.5","Bakersfield-California","06-029-0014","AQS","6","41",".","77","36"
"01/28/2017","97","PM2.5","Bakersfield-California","06-029-0014","AQS","6","43",".","97","35"
"01/29/2017","124","PM2.5","Bakersfield-California","06-029-0014","AQS","8","43",".","124","32"
"01/30/2017","113","PM2.5","Bakersfield-California","06-029-0014","AQS","7","43",".","113","33"
"01/31/2017","131","PM2.5","Bakersfield-California","06-029-0014","AQS","7","41","60","131","41"
"02/01/2017","81","PM2.5","Bakersfield-California","06-029-0014","AQS","6","45","21","81","34"
"02/02/2017","65","PM2.5","Bakersfield-California","06-029-0014","AQS","7","43","10","65","33"
"02/03/2017","46","PM2.5","Bakersfield-California","06-029-0014","AQS","5","39","10","46","24"
"02/04/2017","43","Ozone","Mojave","06-029-0011","AQS","5","43","8","30","26"
"02/05/2017","62","PM2.5","Bakersfield-California","06-029-0014","AQS","5","39","10","62","23"
"02/06/2017","40","Ozone","Mojave","06-029-0011","AQS","5","40","10","21","28"
"02/07/2017","31","Ozone","Mojave","06-029-0011","AQS","5","31","6","26","25"
"02/08/2017","34","PM2.5","Bakersfield-California","06-029-0014","AQS","5","29","6","34","24"
"02/09/2017","30","Ozone","Mojave","06-029-0011","AQS","5","30","11","25","18"
"02/10/2017","40","Ozone","Mojave","06-029-0011","AQS","3","40","6","26","33"
"02/11/2017","43","Ozone","Mojave","06-029-0011","AQS","3","43","3","26","15"
"02/12/2017","48","PM2.5","Bakersfield-California","06-029-0014","AQS","5","41","18","48","25"
"02/13/2017","54","PM2.5","Bakersfield-California","06-029-0014","AQS","5","44","8","54","24"
"02/14/2017","82","PM2.5","Bakersfield-California","06-029-0014","AQS","5","43","38","82","29"
"02/15/2017","83","PM2.5","Bakersfield-California","06-029-0014","AQS","6","43","15","83","33"
"02/16/2017","47","PM2.5","Bakersfield-California","06-029-0014","AQS","5","45","15","47","26"
"02/17/2017","58","Ozone","Mojave","06-029-0011","AQS","3","58",".","19","28"
"02/18/2017","48","Ozone","Mojave","06-029-0011","AQS","2","48","6","9","23"
"02/19/2017","43","Ozone","Mojave","06-029-0011","AQS","3","43",".","26","12"
