"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM25","NO2"
"02/21/2017","41","PM2.5","Napa","06-055-0003","AQS","6","31","41","28"
"02/22/2017","38","Ozone","Napa","06-055-0003","AQS","7","38","37","18"
"02/23/2017","45","PM2.5","Napa","06-055-0003","AQS","7","39","45","20"
"02/24/2017","54","PM2.5","Napa","06-055-0003","AQS","8","31","54","20"
"02/25/2017","54","PM2.5","Napa","06-055-0003","AQS","7","35","54","17"
"02/26/2017","43","PM2.5","Napa","06-055-0003","AQS","6","34","43","13"
"02/27/2017","38","PM2.5","Napa","06-055-0003","AQS","6","33","38","18"
"02/28/2017","50","PM2.5","Napa","06-055-0003","AQS","7","32","50","21"
"03/01/2017","45","PM2.5","Napa","06-055-0003","AQS",".","28","45","19"
"03/02/2017","51","PM2.5","Napa","06-055-0003","AQS","8","29","51","19"
"03/03/2017","50","PM2.5","Napa","06-055-0003","AQS","8","28","50","12"
"03/04/2017","38","PM2.5","Napa","06-055-0003","AQS","6","35","38","9"
"03/05/2017","37","Ozone","Napa","06-055-0003","AQS","6","37","35","15"
"03/06/2017","45","PM2.5","Napa","06-055-0003","AQS","7","31","45","21"
"03/07/2017","40","PM2.5","Napa","06-055-0003","AQS","7","30","40","16"
"03/08/2017","39","PM2.5","Napa","06-055-0003","AQS","8","27","39","12"
"03/09/2017","35","PM2.5","Napa","06-055-0003","AQS","7","21","35","8"
"03/10/2017","35","PM2.5","Napa","06-055-0003","AQS","7","18","35","15"
"03/11/2017","42","PM2.5","Napa","06-055-0003","AQS","8","26","42","8"
"03/12/2017","43","PM2.5","Napa","06-055-0003","AQS","7","29","43","8"
"03/13/2017","37","PM2.5","Napa","06-055-0003","AQS","8","31","37","23"
"03/14/2017","47","PM2.5","Napa","06-055-0003","AQS","10","43","47","14"
"03/15/2017","36","PM2.5","Napa","06-055-0003","AQS","6","19","36","12"
"03/16/2017","30","PM2.5","Napa","06-055-0003","AQS","3","26","30","9"
"03/17/2017","38","PM2.5","Napa","06-055-0003","AQS","6","36","38","10"
"03/18/2017","39","PM2.5","Napa","06-055-0003","AQS","6","31","39","13"
"03/19/2017","33","PM2.5","Napa","06-055-0003","AQS","5","24","33","7"
"03/20/2017","35","PM2.5","Napa","06-055-0003","AQS","5","20","35","12"
"03/21/2017","35","Ozone","Napa","06-055-0003","AQS","5","35","29","6"
"03/22/2017","36","Ozone","Napa","06-055-0003","AQS","5","36","24","18"
"03/23/2017","35","Ozone","Napa","06-055-0003","AQS","6","35","34","12"
"03/24/2017","43","PM2.5","Napa","06-055-0003","AQS","6","30","43","16"
"03/25/2017","42","PM2.5","Napa","06-055-0003","AQS","6","33","42","13"
"03/26/2017","35","Ozone","Napa","06-055-0003","AQS","5","35","31","7"
"03/27/2017","33","Ozone","Napa","06-055-0003","AQS","7","33","30","15"
"03/28/2017","45","Ozone","Napa","06-055-0003","AQS","6","45","35","21"
"03/29/2017","47","PM2.5","Napa","06-055-0003","AQS",".","31","47","."
"03/30/2017","51","PM2.5","Napa","06-055-0003","AQS","3","38","51","8"
"03/31/2017","41","Ozone","Napa","06-055-0003","AQS","3","41","35","4"
"04/01/2017","39","Ozone","Napa","06-055-0003","AQS","5","39","38","23"
"04/02/2017","49","PM2.5","Napa","06-055-0003","AQS","5","32","49","18"
"04/03/2017","44","Ozone","Napa","06-055-0003","AQS","6","44","41","18"
"04/04/2017","52","PM2.5","Napa","06-055-0003","AQS","5","32","52","13"
"04/05/2017","41","Ozone","Napa","06-055-0003","AQS","5","41","35","13"
"04/06/2017","40","PM2.5","Napa","06-055-0003","AQS","5","35","40","13"
"04/07/2017","31","PM2.5","Napa","06-055-0003","AQS","5","31","31","8"
"04/08/2017","36","Ozone","Napa","06-055-0003","AQS","6","36","30","14"
"04/09/2017","36","PM2.5","Napa","06-055-0003","AQS","5","35","36","9"
"04/10/2017","40","PM2.5","Napa","06-055-0003","AQS","5","34","40","12"
"04/11/2017","45","PM2.5","Napa","06-055-0003","AQS","6","31","45","12"
"04/12/2017","35","Ozone","Napa","06-055-0003","AQS","5","35","20","8"
"04/13/2017","37","Ozone","Napa","06-055-0003","AQS","6","37","27","19"
"04/14/2017","35","Ozone","Napa","06-055-0003","AQS","7","35","34","17"
"04/15/2017","40","PM2.5","Napa","06-055-0003","AQS","6","32","40","12"
"04/16/2017","38","PM2.5","Napa","06-055-0003","AQS","6","31","38","7"
"04/17/2017","34","PM2.5","Napa","06-055-0003","AQS","6","25","34","8"
"04/18/2017","34","Ozone","Napa","06-055-0003","AQS","6","34","30","11"
"04/19/2017","40","PM2.5","Napa","06-055-0003","AQS","7","40","40","13"
"04/20/2017","43","Ozone","Napa","06-055-0003","AQS","6","43","42","12"
"04/21/2017","42","PM2.5","Napa","06-055-0003","AQS","7","40","42","11"
"04/22/2017","38","PM2.5","Napa","06-055-0003","AQS","6","35","38","11"
"04/23/2017","38","Ozone","Napa","06-055-0003","AQS","5","38","31","11"
"04/24/2017","39","Ozone","Napa","06-055-0003","AQS","5","39","28","6"
"04/25/2017","38","Ozone","Napa","06-055-0003","AQS","5","38","24","7"
"04/26/2017","28","Ozone","Napa","06-055-0003","AQS","5","28","23","6"
"04/27/2017","38","Ozone","Napa","06-055-0003","AQS","7","38","35","8"
"04/28/2017","58","Ozone","Napa","06-055-0003","AQS","6","58","34","17"
"04/29/2017","44","Ozone","Napa","06-055-0003","AQS","6","44","38","8"
"04/30/2017","47","PM2.5","Napa","06-055-0003","AQS","6","37","47","8"
"05/01/2017","35","Ozone","Napa","06-055-0003","AQS","8","35","33","10"
"05/02/2017","34","Ozone","Napa","06-055-0003","AQS","7","34","30","10"
"05/03/2017","39","PM2.5","Napa","06-055-0003","AQS","7","37","39","9"
"05/04/2017","30","Ozone","Napa","06-055-0003","AQS","6","30","24","8"
"05/05/2017","35","Ozone","Napa","06-055-0003","AQS","6","35","27","4"
"05/06/2017","42","PM2.5","Napa","06-055-0003","AQS","6","34","42","6"
"05/07/2017","45","PM2.5","Napa","06-055-0003","AQS","6","38","45","8"
"05/08/2017","60","PM2.5","Napa","06-055-0003","AQS","6","38","60","10"
"05/09/2017","60","PM2.5","Napa","06-055-0003","AQS","7","39","60","9"
"05/10/2017","44","PM2.5","Napa","06-055-0003","AQS","6","36","44","8"
"05/11/2017","35","Ozone","Napa","06-055-0003","AQS","6","35","30","3"
"05/12/2017","37","Ozone","Napa","06-055-0003","AQS","3","37","33","11"
"05/13/2017","38","Ozone","Napa","06-055-0003","AQS","3","38","32","14"
"05/14/2017","35","Ozone","Napa","06-055-0003","AQS","3","35","34","6"
"05/15/2017","38","PM2.5","Napa","06-055-0003","AQS","3","34","38","8"
"05/16/2017","29","PM2.5","Napa","06-055-0003","AQS","5","29","29","11"
"05/17/2017","39","Ozone","Napa","06-055-0003","AQS","3","39","29","12"
"05/18/2017","44","PM2.5","Napa","06-055-0003","AQS","5","38","44","9"
"05/19/2017","46","Ozone","Napa","06-055-0003","AQS","5","46","41","9"
"05/20/2017","42","Ozone","Napa","06-055-0003","AQS","5","42","40","9"
"05/21/2017","49","Ozone","Napa","06-055-0003","AQS","5","49","45","10"
"05/22/2017","43","Ozone","Napa","06-055-0003","AQS","5","43","38","10"
"05/23/2017","36","Ozone","Napa","06-055-0003","AQS","5","36","32","6"
"05/24/2017","33","Ozone","Napa","06-055-0003","AQS","3","33","21","4"
"05/25/2017","36","Ozone","Napa","06-055-0003","AQS","3","36","30","5"
"05/26/2017","38","Ozone","Napa","06-055-0003","AQS","3","38","31","7"
"05/27/2017","33","PM2.5","Napa","06-055-0003","AQS","3","32","33","7"
"05/28/2017","38","PM2.5","Napa","06-055-0003","AQS","3","30","38","4"
"05/29/2017","33","PM2.5","Napa","06-055-0003","AQS","3","29","33","3"
"05/30/2017","32","PM2.5","Napa","06-055-0003","AQS","3","29","32","4"
"05/31/2017","31","Ozone","Napa","06-055-0003","AQS","3","31","23","8"
"06/01/2017","25","Ozone","Napa","06-055-0003","AQS","5","25","23","7"
"06/02/2017","34","Ozone","Napa","06-055-0003","AQS","5","34","33","8"
"06/03/2017","43","PM2.5","Napa","06-055-0003","AQS","5","31","43","5"
"06/04/2017","48","PM2.5","Napa","06-055-0003","AQS","3","38","48","4"
"06/05/2017","54","PM2.5","Napa","06-055-0003","AQS","5","40","54","11"
"06/06/2017","56","PM2.5","Napa","06-055-0003","AQS","5","31","56","6"
"06/07/2017","34","PM2.5","Napa","06-055-0003","AQS","5","30","34","6"
"06/08/2017","24","Ozone","Napa","06-055-0003","AQS","3","24","20","7"
"06/09/2017","34","Ozone","Napa","06-055-0003","AQS","3","34","24","7"
"06/10/2017","31","Ozone","Napa","06-055-0003","AQS","3","31","27","8"
"06/11/2017","29","Ozone","Napa","06-055-0003","AQS","3","29","22","8"
"06/12/2017","34","PM2.5","Napa","06-055-0003","AQS","3","29","34","5"
"06/13/2017","37","PM2.5","Napa","06-055-0003","AQS","3","31","37","7"
"06/14/2017","38","PM2.5","Napa","06-055-0003","AQS","3","38","38","8"
"06/15/2017","33","PM2.5","Napa","06-055-0003","AQS","3","30","33","9"
"06/16/2017","31","Ozone","Napa","06-055-0003","AQS","5","31","25","8"
"06/17/2017","41","Ozone","Napa","06-055-0003","AQS","5","41","38","10"
"06/18/2017","51","PM2.5","Napa","06-055-0003","AQS","5","50","51","10"
"06/19/2017","54","PM2.5","Napa","06-055-0003","AQS","5","36","54","7"
"06/20/2017","57","PM2.5","Napa","06-055-0003","AQS","5","31","57","7"
"06/21/2017","53","PM2.5","Napa","06-055-0003","AQS","5","40","53","8"
"06/22/2017","58","PM2.5","Napa","06-055-0003","AQS","5","45","58","10"
"06/23/2017","32","Ozone","Napa","06-055-0003","AQS","5","32","30","6"
"06/24/2017","30","Ozone","Napa","06-055-0003","AQS","5","30","14","4"
"06/25/2017","27","Ozone","Napa","06-055-0003","AQS","3","27","15","2"
"06/26/2017","26","Ozone","Napa","06-055-0003","AQS","3","26","15","2"
"06/27/2017","25","Ozone","Napa","06-055-0003","AQS","3","25","22","5"
"06/28/2017","40","PM2.5","Napa","06-055-0003","AQS","5","27","40","4"
"06/29/2017","53","PM2.5","Napa","06-055-0003","AQS","5","31","53","4"
"06/30/2017","51","PM2.5","Napa","06-055-0003","AQS","5","29","51","5"
"07/01/2017","50","PM2.5","Napa","06-055-0003","AQS","5","32","50","4"
"07/02/2017","38","PM2.5","Napa","06-055-0003","AQS","5","28","38","4"
"07/03/2017","34","PM2.5","Napa","06-055-0003","AQS","5","33","34","5"
"07/04/2017","33","PM2.5","Napa","06-055-0003","AQS","5","33","33","4"
"07/05/2017","35","PM2.5","Napa","06-055-0003","AQS","5","31","35","4"
"07/06/2017","38","Ozone","Napa","06-055-0003","AQS","5","38","30","8"
"07/07/2017","48","Ozone","Napa","06-055-0003","AQS","5","48","43","10"
"07/08/2017","52","PM2.5","Napa","06-055-0003","AQS","6","44","52","10"
"07/09/2017","47","PM2.5","Napa","06-055-0003","AQS","5","31","47","4"
"07/10/2017","48","PM2.5","Napa","06-055-0003","AQS","5","26","48","9"
"07/11/2017","61","PM2.5","Napa","06-055-0003","AQS","5","31","61","5"
"07/12/2017","52","PM2.5","Napa","06-055-0003","AQS","5","31","52","10"
"07/13/2017","42","PM2.5","Napa","06-055-0003","AQS","5","28","42","5"
"07/14/2017","51","PM2.5","Napa","06-055-0003","AQS","5","30","51","6"
"07/15/2017","54","PM2.5","Napa","06-055-0003","AQS","6","44","54","8"
"07/16/2017","53","PM2.5","Napa","06-055-0003","AQS","6","42","53","9"
"07/17/2017","63","PM2.5","Napa","06-055-0003","AQS","6","33","63","8"
"07/18/2017","52","PM2.5","Napa","06-055-0003","AQS","5","26","52","8"
"07/19/2017","48","PM2.5","Napa","06-055-0003","AQS","5","27","48","7"
"07/20/2017","45","PM2.5","Napa","06-055-0003","AQS","6","24","45","8"
"07/21/2017","44","PM2.5","Napa","06-055-0003","AQS","6","30","44","9"
"07/22/2017","50","PM2.5","Napa","06-055-0003","AQS","6","42","50","8"
"07/23/2017","38","PM2.5","Napa","06-055-0003","AQS","6","31","38","8"
"07/24/2017","34","PM2.5","Napa","06-055-0003","AQS","5","25","34","4"
"07/25/2017","31","Ozone","Napa","06-055-0003","AQS","5","31","30","8"
"07/26/2017","35","Ozone","Napa","06-055-0003","AQS","5","35",".","9"
"07/27/2017","35","Ozone","Napa","06-055-0003","AQS","5","35","33","8"
"07/28/2017","52","PM2.5","Napa","06-055-0003","AQS","5","28","52","8"
"07/29/2017","52","PM2.5","Napa","06-055-0003","AQS","3","27","52","6"
"07/30/2017","42","PM2.5","Napa","06-055-0003","AQS","5","30","42","5"
"07/31/2017","35","PM2.5","Napa","06-055-0003","AQS","5","32","35","8"
"08/01/2017","32","Ozone","Napa","06-055-0003","AQS",".","32","25","8"
"08/02/2017","44","PM2.5","Napa","06-055-0003","AQS","5","37","44","10"
"08/03/2017","43","PM2.5","Napa","06-055-0003","AQS","6","31","43","13"
"08/04/2017","40","PM2.5","Napa","06-055-0003","AQS","5","23","40","14"
"08/05/2017","25","PM2.5","Napa","06-055-0003","AQS","5","25","25","4"
"08/06/2017","51","PM2.5","Napa","06-055-0003","AQS","5","27","51","2"
"08/07/2017","58","PM2.5","Napa","06-055-0003","AQS","5","30","58","5"
"08/08/2017","40","PM2.5","Napa","06-055-0003","AQS","5","28","40","5"
"08/09/2017","48","PM2.5","Napa","06-055-0003","AQS","5","25","48","4"
"08/10/2017","52","PM2.5","Napa","06-055-0003","AQS","5","25","52","5"
"08/11/2017","57","PM2.5","Napa","06-055-0003","AQS","6","31","57","7"
"08/12/2017","56","PM2.5","Napa","06-055-0003","AQS","6","29","56","5"
"08/13/2017","33","PM2.5","Napa","06-055-0003","AQS","5","19","33","5"
"08/14/2017","50","PM2.5","Napa","06-055-0003","AQS","3","24","50","5"
"08/15/2017","56","PM2.5","Napa","06-055-0003","AQS","3","25","56","6"
"08/16/2017","55","PM2.5","Napa","06-055-0003","AQS","3","31","55","5"
"08/17/2017","52","PM2.5","Napa","06-055-0003","AQS","3","31","52","8"
"08/18/2017","42","PM2.5","Napa","06-055-0003","AQS","5","32","42","6"
"08/19/2017","39","PM2.5","Napa","06-055-0003","AQS","3","28","39","5"
"08/20/2017","62","PM2.5","Napa","06-055-0003","AQS","5","34","62","3"
"08/21/2017","56","PM2.5","Napa","06-055-0003","AQS","5","32","56","11"
"08/22/2017","65","PM2.5","Napa","06-055-0003","AQS","5","39","65","9"
"08/23/2017","47","PM2.5","Napa","06-055-0003","AQS","5","31","47","6"
"08/24/2017","50","PM2.5","Napa","06-055-0003","AQS","5","19","50","5"
"08/25/2017","60","PM2.5","Napa","06-055-0003","AQS","5","34","60","7"
"08/26/2017","64","Ozone","Napa","06-055-0003","AQS","6","64","59","10"
"08/27/2017","63","PM2.5","Napa","06-055-0003","AQS","5","50","63","10"
"08/28/2017","60","PM2.5","Napa","06-055-0003","AQS","6","44","60","13"
"08/29/2017","53","PM2.5","Napa","06-055-0003","AQS","5","34","53","8"
"08/30/2017","40","PM2.5","Napa","06-055-0003","AQS","5","27","40","11"
"08/31/2017","97","Ozone","Napa","06-055-0003","AQS","10","97","91","36"
"09/01/2017","147","Ozone","Napa","06-055-0003","AQS",".","147","124","34"
"09/02/2017","126","Ozone","Napa","06-055-0003","AQS","9","126","95","22"
"09/03/2017","116","PM2.5","Napa","06-055-0003","AQS","9","61","116","13"
"09/04/2017","147","PM2.5","Napa","06-055-0003","AQS","10","44","147","9"
"09/05/2017","57","PM2.5","Napa","06-055-0003","AQS","7","32","57","14"
"09/06/2017","55","PM2.5","Napa","06-055-0003","AQS","6","31","55","14"
"09/07/2017","53","PM2.5","Napa","06-055-0003","AQS",".","27","53","8"
"09/08/2017","29","Ozone","Napa","06-055-0003","AQS","6","29",".","7"
"09/09/2017","34","Ozone","Napa","06-055-0003","AQS","6","34",".","6"
"09/10/2017","64","Ozone","Napa","06-055-0003","AQS","5","64",".","16"
"09/12/2017","38","Ozone","Napa","06-055-0003","AQS","5","38","36","12"
"09/13/2017","30","Ozone","Napa","06-055-0003","AQS","3","30","24","4"
"09/14/2017","30","Ozone","Napa","06-055-0003","AQS","2","30","22","6"
"09/15/2017","35","Ozone","Napa","06-055-0003","AQS","3","35","30","14"
"09/16/2017","55","PM2.5","Napa","06-055-0003","AQS","5","36","55","10"
"09/17/2017","59","PM2.5","Napa","06-055-0003","AQS","5","33","59","8"
"09/18/2017","32","Ozone","Napa","06-055-0003","AQS","5","32","16","11"
"09/19/2017","33","Ozone","Napa","06-055-0003","AQS","3","33","22","18"
"09/20/2017","33","Ozone","Napa","06-055-0003","AQS","5","33","14","13"
"09/21/2017","31","Ozone","Napa","06-055-0003","AQS","5","31","18","16"
"09/22/2017","33","Ozone","Napa","06-055-0003","AQS","5","33","25","15"
"09/23/2017","34","Ozone","Napa","06-055-0003","AQS","5","34","29","19"
"09/24/2017","36","Ozone","Napa","06-055-0003","AQS","5","36","25","15"
"09/25/2017","38","Ozone","Napa","06-055-0003","AQS","5","38","31","19"
"09/26/2017","39","Ozone","Napa","06-055-0003","AQS","7","39","28","30"
"09/27/2017","54","Ozone","Napa","06-055-0003","AQS","6","54","30","24"
"09/28/2017","47","Ozone","Napa","06-055-0003","AQS","6","47","36","18"
"09/29/2017","31","Ozone","Napa","06-055-0003","AQS","5","31","30","17"
"09/30/2017","39","PM2.5","Napa","06-055-0003","AQS","6","31","39","13"
"10/01/2017","37","Ozone","Napa","06-055-0003","AQS","6","37","29","11"
"10/02/2017","37","Ozone","Napa","06-055-0003","AQS","3","37","24","11"
"10/03/2017","34","Ozone","Napa","06-055-0003","AQS","5","34","26","18"
"10/04/2017","38","PM2.5","Napa","06-055-0003","AQS","8","38","38","21"
"10/05/2017","40","PM2.5","Napa","06-055-0003","AQS","9","40","40","24"
"10/06/2017","44","PM2.5","Napa","06-055-0003","AQS","10","43","44","30"
"10/07/2017","43","Ozone","Napa","06-055-0003","AQS","11","43","41","18"
"10/08/2017","79","PM2.5","Napa","06-055-0003","AQS","11","40","79","28"
"10/09/2017","157","PM2.5","Napa","06-055-0003","AQS","17","48","157","22"
"10/10/2017","221","PM2.5","Napa","06-055-0003","AQS","53","64","221","."
"10/11/2017","178","PM2.5","Napa","06-055-0003","AQS","26","39","178","."
"10/12/2017","175","PM2.5","Napa","06-055-0003","AQS","20","44","175","23"
"10/13/2017","249","PM2.5","Napa","06-055-0003","AQS","35","48","249","29"
"10/14/2017","109","PM2.5","Napa","06-055-0003","AQS","25","44","109","28"
"10/15/2017","153","PM2.5","Napa","06-055-0003","AQS","38","44","153","."
"10/16/2017","122","PM2.5","Napa","06-055-0003","AQS",".",".","122","."
"10/17/2017","158","PM2.5","Napa","06-055-0003","AQS","26","84","158","33"
"10/18/2017","104","PM2.5","Napa","06-055-0003","AQS","23","31","104","18"
"10/19/2017","34","PM2.5","Napa","06-055-0003","AQS","10","26","34","13"
"10/20/2017","38","PM2.5","Napa","06-055-0003","AQS","10","28","38","18"
"10/21/2017","45","PM2.5","Napa","06-055-0003","AQS","11","31","45","16"
"10/22/2017","38","PM2.5","Napa","06-055-0003","AQS","11","29","38","."
"10/23/2017","50","PM2.5","Napa","06-055-0003","AQS","15","30","50","31"
"10/24/2017","52","PM2.5","Napa","06-055-0003","AQS","8","38","52","30"
"10/25/2017","58","Ozone","Napa","06-055-0003","AQS","9","58","53","49"
"10/26/2017","52","PM2.5","Napa","06-055-0003","AQS","10","44","52","40"
"10/27/2017","51","PM2.5","Napa","06-055-0003","AQS","9","47","51","28"
"10/28/2017","51","PM2.5","Napa","06-055-0003","AQS","7","38","51","11"
"10/29/2017","44","PM2.5","Napa","06-055-0003","AQS","3","21","44","11"
"10/30/2017","33","PM2.5","Napa","06-055-0003","AQS","3","31","33","8"
"10/31/2017","52","PM2.5","Napa","06-055-0003","AQS","6","29","52","19"
"11/01/2017","54","PM2.5","Napa","06-055-0003","AQS","7","33","54","12"
"11/02/2017","54","PM2.5","Napa","06-055-0003","AQS","5","33","54","17"
"11/03/2017","52","PM2.5","Napa","06-055-0003","AQS","7","30","52","18"
"11/04/2017","42","PM2.5","Napa","06-055-0003","AQS","5","33","42","15"
"11/05/2017","48","PM2.5","Napa","06-055-0003","AQS","7","30","48","21"
"11/06/2017","52","PM2.5","Napa","06-055-0003","AQS","8","32","52","23"
"11/07/2017","51","PM2.5","Napa","06-055-0003","AQS","7","31","51","23"
"11/08/2017","49","PM2.5","Napa","06-055-0003","AQS","8","23","49","28"
"11/09/2017","36","PM2.5","Napa","06-055-0003","AQS","7","30","36","23"
"11/10/2017","41","PM2.5","Napa","06-055-0003","AQS","8","26","41","17"
"11/11/2017","56","PM2.5","Napa","06-055-0003","AQS","10","22","56","17"
"11/12/2017","59","PM2.5","Napa","06-055-0003","AQS","11","25","59","23"
"11/13/2017","43","PM2.5","Napa","06-055-0003","AQS","10","22","43","13"
"11/14/2017","45","PM2.5","Napa","06-055-0003","AQS","7","29","45","22"
"11/15/2017","40","PM2.5","Napa","06-055-0003","AQS","7","26","40","17"
"11/16/2017","29","Ozone","Napa","06-055-0003","AQS","7","29","27","12"
"11/17/2017","52","PM2.5","Napa","06-055-0003","AQS","9","31","52","25"
"11/18/2017","64","PM2.5","Napa","06-055-0003","AQS","11","23","64","23"
"11/19/2017","62","PM2.5","Napa","06-055-0003","AQS","11","28","62","27"
"11/20/2017","59","PM2.5","Napa","06-055-0003","AQS","9","17","59","19"
"11/21/2017","62","PM2.5","Napa","06-055-0003","AQS","8","18","62","16"
"11/22/2017","62","PM2.5","Napa","06-055-0003","AQS","11","6","62","18"
"11/23/2017","63","PM2.5","Napa","06-055-0003","AQS","11","5","63","12"
"11/24/2017","57","PM2.5","Napa","06-055-0003","AQS","11","17","57","11"
"11/25/2017","56","PM2.5","Napa","06-055-0003","AQS","9","14","56","17"
"11/26/2017","46","PM2.5","Napa","06-055-0003","AQS","10","29","46","11"
"11/27/2017","41","PM2.5","Napa","06-055-0003","AQS","8","28","41","19"
"11/28/2017","58","PM2.5","Napa","06-055-0003","AQS","10","19","58","21"
"11/29/2017","27","NO2","Napa","06-055-0003","AQS","11","16",".","27"
"11/30/2017","60","PM2.5","Napa","06-055-0003","AQS","11","16","60","25"
"12/01/2017","67","PM2.5","Napa","06-055-0003","AQS","14","17","67","25"
"12/02/2017","71","PM2.5","Napa","06-055-0003","AQS","14","18","71","24"
"12/03/2017","45","PM2.5","Napa","06-055-0003","AQS","9","31","45","15"
"12/04/2017","34","Ozone","Napa","06-055-0003","AQS","6","34","24","5"
"12/05/2017","52","PM2.5","Napa","06-055-0003","AQS","13","31","52","33"
"12/06/2017","73","PM2.5","Napa","06-055-0003","AQS","14","19","73","32"
"12/07/2017","73","PM2.5","Napa","06-055-0003","AQS","17","20","73","30"
"12/08/2017","73","PM2.5","Napa","06-055-0003","AQS","14","14","73","31"
"12/09/2017","76","PM2.5","Napa","06-055-0003","AQS","15","18","76","28"
"12/10/2017","68","PM2.5","Napa","06-055-0003","AQS","15","20","68","24"
"12/11/2017","66","PM2.5","Napa","06-055-0003","AQS","17","14","66","28"
"12/12/2017","61","PM2.5","Napa","06-055-0003","AQS","14","12","61","28"
"12/13/2017","72","PM2.5","Napa","06-055-0003","AQS","14","12","72","29"
"12/14/2017","84","PM2.5","Napa","06-055-0003","AQS","15","13","84","32"
"12/15/2017","92","PM2.5","Napa","06-055-0003","AQS","15","14","92","31"
